,branch,PT,TY,LAB,lambda3,L2-NORM,U(1),U(2),U(3),U(4),U(5),lambda4
1,4,1,0,0,9.9999997474e-06,0.48441096442,0.31488094848,0.14326970699,0.2669254339,0.19181883891,0.081178466618,0.0
