,branch,PT,TY,LAB,lambda3,L2-NORM,U(1),U(2),U(3),U(4),U(5),lambda4
20,4,20,0,0,0.0017250294283,0.48441011777,0.31488029349,0.143269707,0.26692457832,0.19181883887,0.081178753085,-0.16249084447
21,4,21,0,0,0.001830754254,0.48441007107,0.31488025736,0.143269707,0.26692453112,0.19181883887,0.081178768887,-0.17249027992
22,4,22,0,0,0.0019365041828,0.48441002438,0.31488022125,0.143269707,0.26692448395,0.19181883886,0.081178784682,-0.18248971511
23,4,23,0,0,0.0020422794048,0.48440997769,0.31488018512,0.143269707,0.26692443676,0.19181883886,0.081178800481,-0.19248915003
24,4,24,0,0,0.0021480801135,0.48440993096,0.31488014897,0.143269707,0.26692438954,0.19181883886,0.081178816293,-0.20248858467
25,4,25,0,0,0.0022539058839,0.48440988425,0.31488011284,0.143269707,0.26692434234,0.19181883886,0.081178832096,-0.21248801904
26,4,26,0,0,0.0023597570555,0.48440983752,0.31488007669,0.143269707,0.26692429512,0.19181883885,0.081178847907,-0.22248745315
27,4,27,0,0,0.0024656334133,0.48440979081,0.31488004055,0.143269707,0.26692424791,0.19181883885,0.081178863714,-0.23248688698
28,4,28,0,0,0.0025715350908,0.48440974408,0.3148800044,0.143269707,0.26692420069,0.19181883885,0.081178879523,-0.24248632054
29,4,29,0,0,0.0026774620534,0.48440969736,0.31487996825,0.143269707,0.26692415347,0.19181883885,0.081178895333,-0.25248575383
30,4,30,0,0,0.0027834145208,0.4844096506,0.31487993208,0.143269707,0.26692410622,0.19181883884,0.081178911155,-0.26248518685
31,4,31,0,0,0.0028893920418,0.48440960388,0.31487989593,0.14326970701,0.26692405901,0.19181883884,0.081178926963,-0.2724846196
32,4,32,0,0,0.0029953950358,0.48440955713,0.31487985977,0.14326970701,0.26692401177,0.19181883884,0.08117894278,-0.28248405208
33,4,33,0,0,0.003101423389,0.48440951037,0.3148798236,0.14326970701,0.26692396452,0.19181883884,0.0811789586,-0.29248348428
34,4,34,0,0,0.0032074770444,0.48440946362,0.31487978743,0.14326970701,0.26692391728,0.19181883883,0.081178974418,-0.30248291621
35,4,35,0,0,0.0033135560917,0.48440941686,0.31487975125,0.14326970701,0.26692387002,0.19181883883,0.08117899024,-0.31248234787
36,4,36,0,0,0.0034196606847,0.48440937007,0.31487971505,0.14326970701,0.26692382274,0.19181883883,0.081179006072,-0.32248177926
37,4,37,0,0,0.0035257904355,0.48440932331,0.31487967888,0.14326970701,0.26692377548,0.19181883883,0.081179021894,-0.33248121037
38,4,38,0,0,0.0036319456634,0.48440927653,0.31487964269,0.14326970701,0.26692372821,0.19181883882,0.081179037723,-0.34248064122
39,4,39,0,0,0.0037381263059,0.48440922974,0.31487960649,0.14326970701,0.26692368093,0.19181883882,0.081179053553,-0.35248007179
40,4,40,0,0,0.0038443322225,0.48440918297,0.31487957031,0.14326970701,0.26692363366,0.19181883882,0.081179069378,-0.36247950208
41,4,41,0,0,0.0039505636184,0.48440913619,0.31487953412,0.14326970701,0.26692358639,0.19181883882,0.081179085208,-0.37247893211
42,4,42,0,0,0.0040568206364,0.48440908937,0.31487949789,0.14326970701,0.26692353907,0.19181883881,0.081179101051,-0.38247836186
43,4,43,0,0,0.0041631031087,0.48440904254,0.31487946166,0.14326970701,0.26692349175,0.19181883881,0.081179116896,-0.39247779133
44,4,44,0,0,0.0042694106654,0.48440899576,0.31487942548,0.14326970701,0.26692344448,0.19181883881,0.081179132722,-0.40247722054
45,4,45,0,0,0.004375743846,0.48440894896,0.31487938927,0.14326970701,0.26692339718,0.19181883881,0.081179148559,-0.41247664947
46,4,46,0,0,0.0044821026281,0.48440890212,0.31487935304,0.14326970701,0.26692334985,0.1918188388,0.081179164406,-0.42247607812
47,4,47,0,0,0.0045884867971,0.4844088553,0.31487931681,0.14326970701,0.26692330254,0.1918188388,0.08117918025,-0.43247550651
48,4,48,0,0,0.0046948964117,0.48440880847,0.31487928059,0.14326970702,0.26692325522,0.1918188388,0.081179196093,-0.44247493461
49,4,49,0,0,0.0048013315756,0.48440876164,0.31487924435,0.14326970702,0.26692320789,0.1918188388,0.081179211941,-0.45247436245
50,4,50,0,0,0.0049077922558,0.48440871479,0.31487920811,0.14326970702,0.26692316055,0.19181883879,0.081179227791,-0.46247379
51,4,51,0,0,0.0050142784786,0.48440866794,0.31487917186,0.14326970702,0.2669231132,0.19181883879,0.081179243645,-0.47247321729
52,4,52,0,0,0.0051207901907,0.48440862108,0.31487913561,0.14326970702,0.26692306585,0.19181883879,0.081179259499,-0.48247264429
53,4,53,0,0,0.0052273272988,0.48440857424,0.31487909938,0.14326970702,0.26692301852,0.19181883879,0.081179275347,-0.49247207103
54,4,54,0,0,0.0053338900308,0.48440852739,0.31487906313,0.14326970702,0.26692297117,0.19181883878,0.081179291201,-0.50247149749
55,4,55,0,0,0.0054404783152,0.48440848052,0.31487902687,0.14326970702,0.26692292381,0.19181883878,0.081179307058,-0.51247092367
56,4,56,0,0,0.0055470922167,0.48440843365,0.31487899061,0.14326970702,0.26692287644,0.19181883878,0.081179322919,-0.52247034958
57,4,57,0,0,0.0056537315743,0.48440838678,0.31487895435,0.14326970702,0.26692282908,0.19181883878,0.081179338777,-0.53246977521
58,4,58,0,0,0.0057603966596,0.48440833989,0.31487891807,0.14326970702,0.26692278169,0.19181883877,0.081179354644,-0.54246920056
59,4,59,0,0,0.0058670871491,0.48440829302,0.31487888181,0.14326970702,0.26692273433,0.19181883877,0.081179370503,-0.55246862564
60,4,60,0,0,0.0059738034262,0.48440824611,0.31487884553,0.14326970702,0.26692268693,0.19181883877,0.081179386374,-0.56246805044
61,4,61,0,0,0.0060805452317,0.48440819921,0.31487880924,0.14326970702,0.26692263953,0.19181883877,0.081179402243,-0.57246747497
62,4,62,0,0,0.0061873126073,0.48440815231,0.31487877296,0.14326970702,0.26692259214,0.19181883876,0.081179418111,-0.58246689922
63,4,63,0,0,0.006294105579,0.48440810542,0.31487873668,0.14326970702,0.26692254475,0.19181883876,0.08117943398,-0.59246632319
64,4,64,0,0,0.0064009242618,0.4844080585,0.31487870038,0.14326970702,0.26692249734,0.19181883876,0.081179449855,-0.60246574689
65,4,65,0,0,0.0065077684579,0.4844080116,0.3148786641,0.14326970702,0.26692244994,0.19181883876,0.081179465724,-0.61246517031
66,4,66,0,0,0.006614638489,0.48440796466,0.31487862779,0.14326970703,0.26692240251,0.19181883875,0.081179481605,-0.62246459345
67,4,67,0,0,0.0067215341828,0.48440791772,0.31487859147,0.14326970703,0.26692235507,0.19181883875,0.081179497489,-0.63246401632
68,4,68,0,0,0.0068284553761,0.4844078708,0.31487855517,0.14326970703,0.26692230766,0.19181883875,0.081179513364,-0.6424634389
69,4,69,0,0,0.0069354024122,0.48440782385,0.31487851885,0.14326970703,0.26692226021,0.19181883875,0.081179529251,-0.65246286121
70,4,70,0,0,0.0070423748712,0.48440777694,0.31487848256,0.14326970703,0.26692221281,0.19181883874,0.081179545125,-0.66246228324
71,4,71,0,0,0.007149373103,0.48440773001,0.31487844625,0.14326970703,0.26692216538,0.19181883874,0.081179561004,-0.672461705
72,4,72,0,0,0.0072563972646,0.48440768303,0.31487840991,0.14326970703,0.26692211791,0.19181883874,0.081179576898,-0.68246112647
73,4,73,0,0,0.0073634472215,0.48440763604,0.31487837356,0.14326970703,0.26692207043,0.19181883874,0.081179592799,-0.69246054767
74,4,74,0,0,0.0074705225965,0.4844075891,0.31487833724,0.14326970703,0.26692202299,0.19181883873,0.081179608683,-0.70245996859
75,4,75,0,0,0.0075776237842,0.48440754213,0.3148783009,0.14326970703,0.26692197553,0.19181883873,0.081179624574,-0.71245938922
76,4,76,0,0,0.0076847507464,0.48440749516,0.31487826456,0.14326970703,0.26692192806,0.19181883873,0.081179640469,-0.72245880958
77,4,77,0,0,0.0077919034227,0.48440744818,0.31487822822,0.14326970703,0.26692188059,0.19181883873,0.081179656363,-0.73245822967
78,4,78,0,0,0.0078990818467,0.48440740121,0.31487819188,0.14326970703,0.26692183312,0.19181883872,0.081179672258,-0.74245764947
79,4,79,0,0,0.0080062862547,0.48440735419,0.31487815551,0.14326970703,0.2669217856,0.19181883872,0.081179688167,-0.75245706899
80,4,80,0,0,0.0081135161889,0.48440730721,0.31487811916,0.14326970703,0.26692173813,0.19181883872,0.081179704063,-0.76245648823
81,4,81,0,0,0.0082207720504,0.4844072602,0.31487808279,0.14326970703,0.26692169062,0.19181883872,0.081179719969,-0.77245590719
82,4,82,0,0,0.0083280535873,0.48440721321,0.31487804644,0.14326970703,0.26692164314,0.19181883871,0.08117973587,-0.78245532588
83,4,83,0,0,0.0084353610059,0.4844071662,0.31487801007,0.14326970704,0.26692159563,0.19181883871,0.081179751777,-0.79245474428
84,4,84,0,0,0.008542694199,0.48440711919,0.3148779737,0.14326970704,0.26692154813,0.19181883871,0.081179767683,-0.8024541624
85,4,85,0,0,0.0086500533503,0.48440707216,0.31487793731,0.14326970704,0.2669215006,0.19181883871,0.081179783598,-0.81245358025
86,4,86,0,0,0.0087574383462,0.48440702511,0.31487790092,0.14326970704,0.26692145306,0.1918188387,0.081179799515,-0.82245299781
87,4,87,0,0,0.0088648490716,0.48440697809,0.31487786454,0.14326970704,0.26692140553,0.1918188387,0.081179815428,-0.83245241509
88,4,88,0,0,0.0089722856241,0.48440693106,0.31487782815,0.14326970704,0.26692135801,0.1918188387,0.081179831341,-0.84245183209
89,4,89,0,0,0.0090797481567,0.48440688401,0.31487779175,0.14326970704,0.26692131046,0.1918188387,0.081179847262,-0.8524512488
90,4,90,0,0,0.0091872364833,0.48440683696,0.31487775536,0.14326970704,0.26692126292,0.19181883869,0.081179863181,-0.86245066524
91,4,91,0,0,0.009294750622,0.48440678992,0.31487771897,0.14326970704,0.26692121539,0.19181883869,0.081179879097,-0.8724500814
92,4,92,0,0,0.0094022907219,0.48440674287,0.31487768256,0.14326970704,0.26692116783,0.19181883869,0.081179895019,-0.88244949727
93,4,93,0,0,0.0095098567466,0.4844066958,0.31487764615,0.14326970704,0.26692112027,0.19181883869,0.081179910944,-0.89244891287
94,4,94,0,0,0.009617448699,0.48440664873,0.31487760973,0.14326970704,0.26692107271,0.19181883868,0.081179926872,-0.90244832818
95,4,95,0,0,0.0097250664889,0.48440660167,0.31487757332,0.14326970704,0.26692102515,0.19181883868,0.081179942797,-0.9124477432
96,4,96,0,0,0.0098327103083,0.48440655458,0.3148775369,0.14326970704,0.26692097756,0.19181883868,0.081179958729,-0.92244715795
97,4,97,0,0,0.0099403800281,0.4844065075,0.31487750047,0.14326970704,0.26692092998,0.19181883868,0.081179974661,-0.93244657241
98,4,98,0,0,0.010048075772,0.48440646039,0.31487746403,0.14326970704,0.26692088238,0.19181883867,0.081179990599,-0.94244598659
99,4,99,0,0,0.010155797212,0.48440641333,0.31487742762,0.14326970704,0.26692083482,0.19181883867,0.081180006524,-0.95244540049
100,4,100,0,0,0.010263544821,0.48440636623,0.31487739118,0.14326970705,0.26692078722,0.19181883867,0.081180022462,-0.96244481411
101,4,101,0,0,0.010371318425,0.48440631911,0.31487735473,0.14326970705,0.26692073962,0.19181883867,0.081180038403,-0.97244422744
102,4,102,0,0,0.010479117922,0.48440627201,0.31487731829,0.14326970705,0.26692069202,0.19181883866,0.081180054341,-0.98244364049
103,4,103,0,0,0.010586943623,0.48440622487,0.31487728182,0.14326970705,0.26692064438,0.19181883866,0.081180070292,-0.99244305325
104,4,104,0,0,0.010694795102,0.48440617776,0.31487724538,0.14326970705,0.26692059678,0.19181883866,0.081180086232,-1.0024424657
105,4,105,0,0,0.010802672705,0.48440613063,0.31487720891,0.14326970705,0.26692054915,0.19181883866,0.08118010218,-1.0124418779
106,4,106,0,0,0.010910576335,0.48440608349,0.31487717244,0.14326970705,0.26692050151,0.19181883865,0.08118011813,-1.0224412898
107,4,107,0,0,0.011018505843,0.48440603638,0.31487713599,0.14326970705,0.2669204539,0.19181883865,0.081180134073,-1.0324407015
108,4,108,0,0,0.011126461612,0.48440598922,0.31487709951,0.14326970705,0.26692040624,0.19181883865,0.08118015003,-1.0424401128
109,4,109,0,0,0.011234443222,0.48440594209,0.31487706305,0.14326970705,0.26692035862,0.19181883865,0.081180165978,-1.0524395239
110,4,110,0,0,0.011342451161,0.48440589491,0.31487702655,0.14326970705,0.26692031094,0.19181883864,0.081180181941,-1.0624389347
111,4,111,0,0,0.011450484806,0.48440584779,0.31487699009,0.14326970705,0.26692026332,0.19181883864,0.081180197887,-1.0724383451
112,4,112,0,0,0.011558544788,0.48440580062,0.3148769536,0.14326970705,0.26692021565,0.19181883864,0.081180213848,-1.0824377554
113,4,113,0,0,0.011666630794,0.48440575345,0.31487691711,0.14326970705,0.26692016799,0.19181883864,0.081180229808,-1.0924371653
114,4,114,0,0,0.011774742919,0.48440570628,0.31487688061,0.14326970705,0.26692012032,0.19181883863,0.08118024577,-1.1024365749
115,4,115,0,0,0.011882881188,0.48440565909,0.31487684411,0.14326970705,0.26692007264,0.19181883863,0.081180261737,-1.1124359843
116,4,116,0,0,0.011991045431,0.48440561192,0.31487680762,0.14326970705,0.26692002497,0.19181883863,0.081180277696,-1.1224353933
117,4,117,0,0,0.01209923595,0.48440556473,0.3148767711,0.14326970706,0.26691997728,0.19181883863,0.081180293667,-1.1324348021
118,4,118,0,0,0.012207452651,0.48440551752,0.31487673458,0.14326970706,0.26691992957,0.19181883862,0.081180309641,-1.1424342106
119,4,119,0,0,0.012315695394,0.48440547032,0.31487669807,0.14326970706,0.26691988188,0.19181883862,0.081180325611,-1.1524336188
120,4,120,0,0,0.012423964205,0.48440542313,0.31487666156,0.14326970706,0.26691983419,0.19181883862,0.081180341579,-1.1624330267
121,4,121,0,0,0.012532259351,0.48440537591,0.31487662503,0.14326970706,0.26691978647,0.19181883862,0.081180357557,-1.1724324344
122,4,122,0,0,0.0126405806,0.48440532869,0.3148765885,0.14326970706,0.26691973876,0.19181883861,0.081180373533,-1.1824318417
123,4,123,0,0,0.012748928113,0.48440528146,0.31487655196,0.14326970706,0.26691969103,0.19181883861,0.081180389516,-1.1924312488
124,4,124,0,0,0.012857301684,0.48440523425,0.31487651543,0.14326970706,0.26691964331,0.19181883861,0.081180405493,-1.2024306555
125,4,125,0,0,0.012965701515,0.48440518701,0.31487647889,0.14326970706,0.26691959559,0.19181883861,0.081180421474,-1.212430062
126,4,126,0,0,0.013074127723,0.48440513975,0.31487644232,0.14326970706,0.26691954782,0.1918188386,0.081180437467,-1.2224294682
127,4,127,0,0,0.013182579852,0.48440509253,0.31487640579,0.14326970706,0.26691950011,0.1918188386,0.081180453445,-1.2324288741
128,4,128,0,0,0.013291058325,0.48440504529,0.31487636924,0.14326970706,0.26691945237,0.1918188386,0.08118046943,-1.2424282797
129,4,129,0,0,0.013399563131,0.48440499803,0.31487633268,0.14326970706,0.26691940461,0.19181883859,0.081180485423,-1.2524276851
130,4,130,0,0,0.013508094167,0.48440495076,0.31487629611,0.14326970706,0.26691935684,0.19181883859,0.081180501416,-1.2624270901
131,4,131,0,0,0.013616651411,0.4844049035,0.31487625955,0.14326970706,0.26691930908,0.19181883859,0.081180517408,-1.2724264949
132,4,132,0,0,0.013725234838,0.48440485625,0.31487622299,0.14326970706,0.26691926133,0.19181883859,0.081180533397,-1.2824258993
133,4,133,0,0,0.013833844741,0.48440480896,0.31487618641,0.14326970706,0.26691921355,0.19181883858,0.081180549399,-1.2924253035
134,4,134,0,0,0.013942480977,0.48440476166,0.31487614981,0.14326970706,0.26691916575,0.19181883858,0.081180565405,-1.3024247074
135,4,135,0,0,0.01405114327,0.48440471439,0.31487611324,0.14326970707,0.26691911798,0.19181883858,0.081180581399,-1.312424111
136,4,136,0,0,0.014159832025,0.48440466709,0.31487607665,0.14326970707,0.26691907018,0.19181883858,0.081180597404,-1.3224235143
137,4,137,0,0,0.014268546909,0.48440461982,0.31487604008,0.14326970707,0.26691902241,0.19181883857,0.0811806134,-1.3324229174
138,4,138,0,0,0.014377288319,0.48440457251,0.31487600347,0.14326970707,0.2669189746,0.19181883857,0.081180629409,-1.3424223201
139,4,139,0,0,0.014486055855,0.48440452522,0.31487596689,0.14326970707,0.26691892682,0.19181883857,0.081180645408,-1.3524217225
140,4,140,0,0,0.014594849966,0.4844044779,0.31487593028,0.14326970707,0.266918879,0.19181883857,0.081180661421,-1.3624211247
141,4,141,0,0,0.014703670495,0.48440443056,0.31487589366,0.14326970707,0.26691883116,0.19181883856,0.08118067744,-1.3724205265
142,4,142,0,0,0.014812517326,0.48440438323,0.31487585704,0.14326970707,0.26691878333,0.19181883856,0.081180693457,-1.3824199281
143,4,143,0,0,0.014921390192,0.48440433594,0.31487582046,0.14326970707,0.26691873555,0.19181883856,0.081180709457,-1.3924193294
144,4,144,0,0,0.015030289895,0.48440428858,0.31487578381,0.14326970707,0.26691868768,0.19181883856,0.081180725484,-1.4024187304
145,4,145,0,0,0.015139215869,0.48440424123,0.31487574718,0.14326970707,0.26691863984,0.19181883855,0.081180741505,-1.4124181311
146,4,146,0,0,0.01524816804,0.48440419391,0.31487571057,0.14326970707,0.26691859202,0.19181883855,0.081180757517,-1.4224175315
147,4,147,0,0,0.015357146829,0.48440414655,0.31487567393,0.14326970707,0.26691854416,0.19181883855,0.081180773543,-1.4324169316
148,4,148,0,0,0.0154661519,0.48440409921,0.31487563731,0.14326970707,0.26691849632,0.19181883855,0.081180789562,-1.4424163315
149,4,149,0,0,0.015575183549,0.48440405184,0.31487560066,0.14326970707,0.26691844845,0.19181883854,0.081180805591,-1.452415731
150,4,150,0,0,0.015684241726,0.48440400445,0.314875564,0.14326970707,0.26691840056,0.19181883854,0.081180821627,-1.4624151302
151,4,151,0,0,0.015793326043,0.48440395711,0.31487552737,0.14326970707,0.26691835272,0.19181883854,0.081180837647,-1.4724145292
152,4,152,0,0,0.015902436959,0.48440390974,0.31487549072,0.14326970708,0.26691830485,0.19181883854,0.081180853676,-1.4824139279
153,4,153,0,0,0.016011574376,0.48440386235,0.31487545406,0.14326970708,0.26691825697,0.19181883853,0.081180869709,-1.4924133262
154,4,154,0,0,0.016120738406,0.48440381495,0.31487541739,0.14326970708,0.26691820906,0.19181883853,0.081180885751,-1.5024127243
155,4,155,0,0,0.016229928722,0.48440376757,0.31487538073,0.14326970708,0.26691816118,0.19181883853,0.081180901784,-1.5124121221
156,4,156,0,0,0.016339145717,0.48440372015,0.31487534405,0.14326970708,0.26691811327,0.19181883853,0.081180917828,-1.5224115196
157,4,157,0,0,0.016448389006,0.48440367277,0.31487530739,0.14326970708,0.26691806538,0.19181883852,0.081180933862,-1.5324109168
158,4,158,0,0,0.016557658876,0.48440362537,0.31487527072,0.14326970708,0.26691801748,0.19181883852,0.081180949902,-1.5424103137
159,4,159,0,0,0.01666695539,0.48440357794,0.31487523403,0.14326970708,0.26691796956,0.19181883852,0.081180965949,-1.5524097103
160,4,160,0,0,0.016776278311,0.48440353053,0.31487519735,0.14326970708,0.26691792165,0.19181883852,0.081180981991,-1.5624091066
161,4,161,0,0,0.016885627867,0.4844034831,0.31487516066,0.14326970708,0.26691787372,0.19181883851,0.08118099804,-1.5724085026
162,4,162,0,0,0.016995004001,0.48440343567,0.31487512396,0.14326970708,0.26691782579,0.19181883851,0.081181014091,-1.5824078984
163,4,163,0,0,0.017104406716,0.48440338823,0.31487508725,0.14326970708,0.26691777784,0.19181883851,0.081181030145,-1.5924072938
164,4,164,0,0,0.017213835932,0.48440334079,0.31487505055,0.14326970708,0.26691772991,0.19181883851,0.081181046197,-1.602406689
165,4,165,0,0,0.017323291772,0.48440329334,0.31487501384,0.14326970708,0.26691768196,0.1918188385,0.081181062252,-1.6124060838
166,4,166,0,0,0.017432774141,0.4844032459,0.31487497714,0.14326970708,0.26691763402,0.1918188385,0.081181078306,-1.6224054784
167,4,167,0,0,0.017542283292,0.48440319842,0.31487494041,0.14326970708,0.26691758604,0.1918188385,0.081181094371,-1.6324048726
168,4,168,0,0,0.017651818885,0.48440315097,0.3148749037,0.14326970708,0.26691753809,0.1918188385,0.081181110428,-1.6424042666
169,4,169,0,0,0.0177613812,0.4844031035,0.31487486697,0.14326970709,0.26691749012,0.19181883849,0.081181126493,-1.6524036602
170,4,170,0,0,0.017870970104,0.48440305602,0.31487483024,0.14326970709,0.26691744214,0.19181883849,0.081181142556,-1.6624030536
171,4,171,0,0,0.017980585732,0.48440300853,0.3148747935,0.14326970709,0.26691739415,0.19181883849,0.081181158626,-1.6724024467
172,4,172,0,0,0.018090227949,0.48440296105,0.31487475676,0.14326970709,0.26691734617,0.19181883849,0.081181174694,-1.6824018395
173,4,173,0,0,0.018199896766,0.48440291357,0.31487472003,0.14326970709,0.26691729819,0.19181883848,0.08118119076,-1.692401232
174,4,174,0,0,0.01830959229,0.48440286608,0.31487468329,0.14326970709,0.2669172502,0.19181883848,0.08118120683,-1.7024006242
175,4,175,0,0,0.018419314605,0.48440281857,0.31487464653,0.14326970709,0.26691720219,0.19181883848,0.081181222907,-1.7124000161
176,4,176,0,0,0.018529063662,0.48440277104,0.31487460976,0.14326970709,0.26691715416,0.19181883848,0.081181238989,-1.7223994077
177,4,177,0,0,0.018638839212,0.48440272355,0.31487457302,0.14326970709,0.26691710616,0.19181883847,0.081181255061,-1.732398799
178,4,178,0,0,0.018748641601,0.48440267603,0.31487453625,0.14326970709,0.26691705814,0.19181883847,0.081181271142,-1.74239819
179,4,179,0,0,0.018858470651,0.48440262851,0.31487449949,0.14326970709,0.26691701012,0.19181883847,0.081181287221,-1.7523975807
180,4,180,0,0,0.018968326457,0.48440258098,0.31487446272,0.14326970709,0.2669169621,0.19181883847,0.081181303303,-1.7623969711
181,4,181,0,0,0.019078209039,0.48440253344,0.31487442594,0.14326970709,0.26691691406,0.19181883846,0.081181319389,-1.7723963612
182,4,182,0,0,0.019188118435,0.48440248589,0.31487438915,0.14326970709,0.26691686601,0.19181883846,0.08118133548,-1.782395751
183,4,183,0,0,0.019298054446,0.48440243836,0.31487435238,0.14326970709,0.26691681797,0.19181883846,0.081181351565,-1.7923951405
184,4,184,0,0,0.019408017287,0.48440239081,0.31487431559,0.14326970709,0.26691676992,0.19181883846,0.081181367655,-1.8023945298
185,4,185,0,0,0.019518006816,0.48440234327,0.31487427881,0.14326970709,0.26691672188,0.19181883845,0.081181383741,-1.8123939187
186,4,186,0,0,0.019628023446,0.48440229568,0.31487424199,0.1432697071,0.26691667379,0.19181883845,0.081181399847,-1.8223933073
187,4,187,0,0,0.019738066687,0.48440224811,0.31487420519,0.1432697071,0.26691662572,0.19181883845,0.081181415943,-1.8323926956
188,4,188,0,0,0.019848136657,0.48440220055,0.31487416839,0.1432697071,0.26691657766,0.19181883845,0.081181432037,-1.8423920837
189,4,189,0,0,0.019958233573,0.48440215296,0.31487413158,0.1432697071,0.26691652957,0.19181883844,0.08118144814,-1.8523914714
190,4,190,0,0,0.020068357185,0.48440210539,0.31487409478,0.1432697071,0.2669164815,0.19181883844,0.081181464237,-1.8623908588
191,4,191,0,0,0.020178507786,0.48440205779,0.31487405795,0.1432697071,0.2669164334,0.19181883844,0.081181480344,-1.872390246
192,4,192,0,0,0.020288685223,0.48440201019,0.31487402112,0.1432697071,0.26691638529,0.19181883844,0.081181496452,-1.8823896328
193,4,193,0,0,0.020398889333,0.48440196261,0.31487398431,0.1432697071,0.26691633722,0.19181883843,0.081181512551,-1.8923890193
194,4,194,0,0,0.020509120517,0.484401915,0.31487394747,0.1432697071,0.2669162891,0.19181883843,0.081181528664,-1.9023884056
195,4,195,0,0,0.020619378574,0.48440186738,0.31487391063,0.1432697071,0.26691624098,0.19181883843,0.081181544778,-1.9123877915
196,4,196,0,0,0.020729663457,0.48440181976,0.31487387379,0.1432697071,0.26691619286,0.19181883843,0.08118156089,-1.9223871771
197,4,197,0,0,0.020839975233,0.48440177214,0.31487383695,0.1432697071,0.26691614474,0.19181883842,0.081181577004,-1.9323865625
198,4,198,0,0,0.020950313873,0.48440172453,0.31487380011,0.1432697071,0.26691609662,0.19181883842,0.081181593117,-1.9423859475
199,4,199,0,0,0.021060679695,0.48440167686,0.31487376324,0.1432697071,0.26691604845,0.19181883842,0.081181609246,-1.9523853322
200,4,200,0,0,0.021171072035,0.48440162926,0.31487372641,0.1432697071,0.26691600035,0.19181883842,0.081181625355,-1.9623847167
201,4,201,0,0,0.021281491638,0.4844015816,0.31487368953,0.1432697071,0.26691595219,0.19181883841,0.081181641483,-1.9723841008
202,4,202,0,0,0.021391937991,0.48440153396,0.31487365268,0.1432697071,0.26691590405,0.19181883841,0.081181657602,-1.9823834846
203,4,203,0,0,0.021502411478,0.48440148629,0.3148736158,0.14326970711,0.26691585588,0.19181883841,0.081181673732,-1.9923828682
204,4,204,0,0,0.021612911736,0.48440143865,0.31487357894,0.14326970711,0.26691580774,0.19181883841,0.081181689854,-2.0023822514
205,4,205,0,0,0.021723439091,0.48440139099,0.31487354207,0.14326970711,0.26691575957,0.1918188384,0.081181705983,-2.0123816343
206,4,206,0,0,0.021833993564,0.48440134329,0.31487350517,0.14326970711,0.26691571137,0.1918188384,0.081181722122,-2.0223810169
