,branch,PT,TY,LAB,lambda3,L2-NORM,U(1),U(2),U(3),U(4),U(5),lambda4
1,2,1,0,0,9.9999997474e-06,3.3315871694,0.92302157364,0.093927164418,3.14996926,0.56232473262,0.012838435578,0.0
