,branch,PT,TY,LAB,V_plc,L2-NORM,U(1),U(2),U(3),U(4),U(5),lambda3
18,4,18,0,0,0.015790348317,0.48461662702,0.31503994808,0.14326970445,0.26713330215,0.19181884991,0.081108969807,0.23768688066
19,4,19,0,0,0.015539743582,0.48462529406,0.31504664405,0.14326970434,0.26714206373,0.19181885037,0.081106044981,0.2476823332
20,4,20,0,0,0.015289151628,0.48463400354,0.31505337243,0.14326970423,0.26715086836,0.19181885084,0.081103106147,0.25767779093
21,4,21,0,0,0.015038572609,0.48464275527,0.31506013308,0.14326970412,0.26715971583,0.19181885131,0.081100153378,0.2676732539
22,4,22,0,0,0.014788006669,0.48465154912,0.31506692588,0.14326970402,0.26716860601,0.19181885178,0.081097186723,0.27766872219
23,4,23,0,0,0.014537453953,0.48466038494,0.31507375072,0.14326970391,0.26717753875,0.19181885226,0.081094206237,0.28766419585
24,4,24,0,0,0.014286914622,0.48466926246,0.31508060737,0.1432697038,0.26718651377,0.19181885273,0.081091212017,0.29765967496
25,4,25,0,0,0.01403638882,0.48467818151,0.31508749571,0.14326970368,0.26719553093,0.19181885321,0.08108820412,0.30765515958
26,4,26,0,0,0.013785876691,0.48468714193,0.31509441561,0.14326970357,0.26720459005,0.19181885369,0.081085182605,0.31765064977
27,4,27,0,0,0.013535378384,0.48469614355,0.31510136692,0.14326970346,0.26721369096,0.19181885418,0.081082147541,0.32764614559
28,4,28,0,0,0.013284894054,0.48470518607,0.31510834942,0.14326970335,0.26722283336,0.19181885466,0.081079099027,0.3376416471
29,4,29,0,0,0.013034423843,0.48471426935,0.31511536298,0.14326970324,0.26723201712,0.19181885515,0.081076037115,0.34763715435
30,4,30,0,0,0.012783967899,0.48472339317,0.31512240744,0.14326970312,0.26724124201,0.19181885564,0.081072961888,0.35763266741
31,4,31,0,0,0.012533526367,0.48473255733,0.31512948262,0.14326970301,0.26725050782,0.19181885613,0.081069873417,0.36762818633
32,4,32,0,0,0.012283099396,0.48474176157,0.31513658834,0.1432697029,0.26725981431,0.19181885663,0.08106677179,0.37762371117
33,4,33,0,0,0.012032687132,0.48475100567,0.3151437244,0.14326970278,0.26726916124,0.19181885713,0.081063657088,0.38761924198
34,4,34,0,0,0.011782289721,0.4847602894,0.31515089064,0.14326970267,0.2672785484,0.19181885763,0.081060529394,0.3976147788
35,4,35,0,0,0.011531907305,0.48476961255,0.31515808688,0.14326970255,0.26728797556,0.19181885813,0.081057388783,0.4076103217
36,4,36,0,0,0.01128154003,0.48477897487,0.31516531291,0.14326970243,0.26729744248,0.19181885863,0.081054235344,0.41760587072
37,4,37,0,0,0.011031188043,0.48478837607,0.31517256852,0.14326970232,0.26730694886,0.19181885914,0.081051069179,0.42760142591
38,4,38,0,0,0.010780851481,0.48479781597,0.31517985357,0.1432697022,0.26731649454,0.19181885965,0.081047890351,0.4375969873
39,4,39,0,0,0.010530530498,0.48480729422,0.31518716776,0.14326970208,0.26732607914,0.19181886016,0.081044698986,0.44759255497
40,4,40,0,0,0.010280225224,0.48481681066,0.31519451097,0.14326970196,0.26733570252,0.19181886067,0.081041495141,0.45758812893
41,4,41,0,0,0.010029935804,0.484826365,0.31520188299,0.14326970184,0.26734536438,0.19181886118,0.081038278918,0.46758370924
42,4,42,0,0,0.0097796623835,0.48483595692,0.31520928355,0.14326970172,0.2673550644,0.1918188617,0.081035050426,0.47757929594
43,4,43,0,0,0.0095294051018,0.48484558616,0.31521671244,0.1432697016,0.26736480232,0.19181886222,0.081031809761,0.48757488906
44,4,44,0,0,0.0092791640926,0.48485525251,0.3152241695,0.14326970148,0.26737457793,0.19181886274,0.081028556999,0.49757048864
45,4,45,0,0,0.0090289395022,0.48486495559,0.31523165445,0.14326970136,0.26738439085,0.19181886327,0.081025292267,0.50756609472
46,4,46,0,0,0.0087787314617,0.48487469521,0.3152391671,0.14326970124,0.26739424087,0.19181886379,0.08102201564,0.51756170733
47,4,47,0,0,0.0085285401144,0.48488447099,0.31524670718,0.14326970112,0.26740412764,0.19181886432,0.081018727245,0.52755732651
48,4,48,0,0,0.0082783655964,0.48489428264,0.31525427446,0.143269701,0.26741405085,0.19181886485,0.081015427182,0.53755295229
49,4,49,0,0,0.0080282080405,0.4849041299,0.31526186872,0.14326970087,0.26742401024,0.19181886538,0.08101211555,0.54754858469
50,4,50,0,0,0.0077780675825,0.48491401245,0.31526948972,0.14326970075,0.26743400549,0.19181886591,0.081008792457,0.55754422375
51,4,51,0,0,0.0075279443574,0.48492392996,0.31527713719,0.14326970063,0.26744403626,0.19181886645,0.081005458017,0.56753986949
52,4,52,0,0,0.0072778384971,0.48493388214,0.3152848109,0.1432697005,0.26745410226,0.19181886699,0.081002112337,0.57753552194
53,4,53,0,0,0.0070277501339,0.48494386865,0.3152925106,0.14326970038,0.26746420317,0.19181886753,0.080998755529,0.58753118111
54,4,54,0,0,0.0067776794014,0.48495388914,0.31530023601,0.14326970025,0.26747433861,0.19181886807,0.080995387716,0.59752684703
55,4,55,0,0,0.0065276264245,0.48496394335,0.31530798692,0.14326970013,0.26748450833,0.19181886861,0.080992008993,0.60752251973
56,4,56,0,0,0.0062775913384,0.48497403086,0.315315763,0.1432697,0.26749471192,0.19181886916,0.080988619501,0.61751819922
57,4,57,0,0,0.0060275742667,0.48498415141,0.31532356404,0.14326969987,0.26750494909,0.19181886971,0.080985219338,0.6275138855
58,4,58,0,0,0.0057775753403,0.48499430458,0.31533138973,0.14326969975,0.26751521944,0.19181887026,0.08098180864,0.63750957862
59,4,59,0,0,0.0055275946809,0.4850044901,0.31533923983,0.14326969962,0.26752552269,0.19181887081,0.08097838751,0.64750527855
60,4,60,0,0,0.0052776324186,0.48501470754,0.31534711403,0.14326969949,0.26753585841,0.19181887136,0.080974956092,0.65750098534
61,4,61,0,0,0.0050276886749,0.48502495657,0.31535501206,0.14326969936,0.26754622626,0.19181887192,0.080971514501,0.66749669898
62,4,62,0,0,0.0047777635692,0.48503523688,0.31536293366,0.14326969923,0.26755662594,0.19181887247,0.080968062848,0.67749241948
63,4,63,0,0,0.0045278572306,0.485045548,0.31537087849,0.14326969911,0.26756705696,0.19181887303,0.080964601292,0.68748814685
64,4,64,0,0,0.0042779697716,0.48505588966,0.31537884633,0.14326969898,0.26757751906,0.19181887359,0.080961129928,0.69748388109
65,4,65,0,0,0.0040281013158,0.48506626142,0.31538683683,0.14326969885,0.26758801181,0.19181887416,0.080957648906,0.7074796222
66,4,66,0,0,0.0037782519792,0.48507666294,0.31539484972,0.14326969872,0.26759853483,0.19181887472,0.080954158348,0.71747537019
67,4,67,0,0,0.0035284218799,0.4850870938,0.31540288469,0.14326969858,0.26760908773,0.19181887529,0.080950658395,0.72747112506
68,4,68,0,0,0.0032786111296,0.48509755367,0.31541094147,0.14326969845,0.26761967017,0.19181887585,0.080947149163,0.73746688679
69,4,69,0,0,0.0030288198476,0.48510804208,0.31541901968,0.14326969832,0.26763028167,0.19181887642,0.080943630813,0.74746265539
70,4,70,0,0,0.0027790481426,0.48511855869,0.31542711908,0.14326969819,0.26764092189,0.191818877,0.080940103462,0.75745843085
71,4,71,0,0,0.0025292961255,0.48512910311,0.31543523935,0.14326969806,0.26765159043,0.19181887757,0.080936567247,0.76745421316
72,4,72,0,0,0.0022795639102,0.48513967487,0.31544338012,0.14326969792,0.26766228682,0.19181887814,0.080933022327,0.77745000232
73,4,73,0,0,0.0020298516011,0.48515027361,0.31545154112,0.14326969779,0.26767301072,0.19181887872,0.080929468823,0.78744579831
74,4,74,0,0,0.001780159306,0.48516089893,0.31545972203,0.14326969766,0.26768376168,0.1918188793,0.080925906881,0.79744160112
75,4,75,0,0,0.0015304871309,0.48517155038,0.31546792251,0.14326969752,0.2676945393,0.19181887988,0.080922336644,0.80743741073
76,4,76,0,0,0.0012808351805,0.48518222756,0.31547614223,0.14326969739,0.26770534313,0.19181888046,0.080918758262,0.81743322713
77,4,77,0,0,0.0010312035576,0.48519293001,0.31548438086,0.14326969726,0.26771617274,0.19181888104,0.080915171881,0.82742905029
78,4,78,0,0,0.00078159235877,0.4852036574,0.31549263811,0.14326969712,0.26772702777,0.19181888162,0.080911577623,0.83742488021
79,4,79,0,0,0.00053200168926,0.48521440918,0.31550091357,0.14326969699,0.26773790769,0.19181888221,0.080907975669,0.84742071685
80,4,80,0,0,0.0002824316443,0.48522518498,0.31550920695,0.14326969685,0.26774881211,0.1918188828,0.080904366151,0.85741656019
81,4,81,0,0,3.288231987e-05,0.48523598436,0.31551751791,0.14326969671,0.26775974058,0.19181888338,0.08090074922,0.86741241021
