2.029002e+02 5.749515e-01 1.279906e+00 2.677576e-02 2.133282e-01
2.029076e+02 5.747234e-01 1.279143e+00 2.299479e-02 2.149810e-01
2.029150e+02 5.741266e-01 1.278381e+00 1.976413e-02 2.166215e-01
2.029225e+02 5.732052e-01 1.277620e+00 1.700877e-02 2.182495e-01
2.029299e+02 5.719993e-01 1.276859e+00 1.466164e-02 2.198651e-01
2.029373e+02 5.705447e-01 1.276100e+00 1.266365e-02 2.214684e-01
2.029447e+02 5.688733e-01 1.275341e+00 1.096323e-02 2.230592e-01
2.029522e+02 5.670133e-01 1.274584e+00 9.515816e-03 2.246377e-01
2.029596e+02 5.649896e-01 1.273829e+00 8.283143e-03 2.262038e-01
2.029670e+02 5.628238e-01 1.273075e+00 7.232531e-03 2.277577e-01
2.029744e+02 5.605351e-01 1.272323e+00 6.336191e-03 2.292992e-01
2.029819e+02 5.581399e-01 1.271572e+00 5.570561e-03 2.308285e-01
2.029893e+02 5.556527e-01 1.270824e+00 4.915714e-03 2.323457e-01
2.029967e+02 5.530861e-01 1.270078e+00 4.354821e-03 2.338507e-01
2.030041e+02 5.504509e-01 1.269334e+00 3.873684e-03 2.353436e-01
2.030116e+02 5.477567e-01 1.268592e+00 3.460329e-03 2.368244e-01
2.030190e+02 5.450117e-01 1.267852e+00 3.104658e-03 2.382933e-01
2.030264e+02 5.422231e-01 1.267115e+00 2.798155e-03 2.397502e-01
2.030338e+02 5.393972e-01 1.266380e+00 2.533631e-03 2.411953e-01
2.030413e+02 5.365395e-01 1.265648e+00 2.305015e-03 2.426286e-01
2.030487e+02 5.336548e-01 1.264918e+00 2.107170e-03 2.440501e-01
2.030561e+02 5.307472e-01 1.264190e+00 1.935751e-03 2.454599e-01
2.030635e+02 5.278205e-01 1.263466e+00 1.787069e-03 2.468580e-01
2.030710e+02 5.248779e-01 1.262744e+00 1.657997e-03 2.482446e-01
2.030784e+02 5.219223e-01 1.262024e+00 1.545872e-03 2.496197e-01
2.030858e+02 5.189562e-01 1.261308e+00 1.448429e-03 2.509833e-01
2.030932e+02 5.159819e-01 1.260594e+00 1.363732e-03 2.523355e-01
2.031006e+02 5.130013e-01 1.259883e+00 1.290129e-03 2.536763e-01
2.031081e+02 5.100162e-01 1.259174e+00 1.226204e-03 2.550059e-01
2.031155e+02 5.070284e-01 1.258469e+00 1.170742e-03 2.563242e-01
2.031229e+02 5.040391e-01 1.257767e+00 1.122701e-03 2.576314e-01
2.031303e+02 5.010497e-01 1.257067e+00 1.081182e-03 2.589275e-01
2.031378e+02 4.980613e-01 1.256371e+00 1.045410e-03 2.602125e-01
2.031452e+02 4.950751e-01 1.255677e+00 1.014715e-03 2.614866e-01
2.031526e+02 4.920919e-01 1.254987e+00 9.885194e-04 2.627497e-01
2.031600e+02 4.891128e-01 1.254300e+00 9.663190e-04 2.640019e-01
2.031675e+02 4.861384e-01 1.253616e+00 9.476777e-04 2.652433e-01
2.031749e+02 4.831696e-01 1.252935e+00 9.322156e-04 2.664739e-01
2.031823e+02 4.802071e-01 1.252257e+00 9.196014e-04 2.676939e-01
2.031897e+02 4.772514e-01 1.251582e+00 9.095461e-04 2.689031e-01
2.031972e+02 4.743032e-01 1.250911e+00 9.017964e-04 2.701018e-01
2.032046e+02 4.713632e-01 1.250243e+00 8.961308e-04 2.712899e-01
2.032120e+02 4.684317e-01 1.249578e+00 8.923547e-04 2.724675e-01
2.032194e+02 4.655093e-01 1.248917e+00 8.902970e-04 2.736347e-01
2.032269e+02 4.625965e-01 1.248259e+00 8.898073e-04 2.747914e-01
2.032343e+02 4.596938e-01 1.247604e+00 8.907526e-04 2.759379e-01
2.032417e+02 4.568015e-01 1.246953e+00 8.930157e-04 2.770740e-01
2.032491e+02 4.539202e-01 1.246305e+00 8.964930e-04 2.781999e-01
2.032566e+02 4.510501e-01 1.245660e+00 9.010923e-04 2.793157e-01
2.032640e+02 4.481917e-01 1.245020e+00 9.067324e-04 2.804212e-01
2.032714e+02 4.453453e-01 1.244382e+00 9.133407e-04 2.815167e-01
2.032788e+02 4.425114e-01 1.243748e+00 9.208528e-04 2.826022e-01
2.032862e+02 4.396902e-01 1.243118e+00 9.292113e-04 2.836776e-01
2.032937e+02 4.368821e-01 1.242491e+00 9.383649e-04 2.847431e-01
2.033011e+02 4.340874e-01 1.241868e+00 9.482679e-04 2.857987e-01
2.033085e+02 4.313065e-01 1.241249e+00 9.588792e-04 2.868445e-01
2.033159e+02 4.285396e-01 1.240633e+00 9.701623e-04 2.878804e-01
2.033234e+02 4.257871e-01 1.240021e+00 9.820840e-04 2.889066e-01
2.033308e+02 4.230493e-01 1.239412e+00 9.946148e-04 2.899231e-01
2.033382e+02 4.203264e-01 1.238808e+00 1.007728e-03 2.909298e-01
2.033456e+02 4.176188e-01 1.238207e+00 1.021399e-03 2.919270e-01
2.033531e+02 4.149267e-01 1.237610e+00 1.035608e-03 2.929146e-01
2.033605e+02 4.122505e-01 1.237016e+00 1.050333e-03 2.938926e-01
2.033679e+02 4.095904e-01 1.236426e+00 1.065557e-03 2.948612e-01
2.033753e+02 4.069466e-01 1.235841e+00 1.081263e-03 2.958203e-01
2.033828e+02 4.043195e-01 1.235258e+00 1.097438e-03 2.967700e-01
2.033902e+02 4.017093e-01 1.234680e+00 1.114068e-03 2.977103e-01
2.033976e+02 3.991162e-01 1.234106e+00 1.131140e-03 2.986413e-01
2.034050e+02 3.965406e-01 1.233535e+00 1.148642e-03 2.995630e-01
2.034125e+02 3.939826e-01 1.232969e+00 1.166565e-03 3.004755e-01
2.034199e+02 3.914426e-01 1.232406e+00 1.184899e-03 3.013787e-01
2.034273e+02 3.889207e-01 1.231847e+00 1.203635e-03 3.022729e-01
2.034347e+02 3.864171e-01 1.231292e+00 1.222765e-03 3.031579e-01
2.034422e+02 3.839323e-01 1.230741e+00 1.242281e-03 3.040338e-01
2.034496e+02 3.814662e-01 1.230194e+00 1.262176e-03 3.049007e-01
2.034570e+02 3.790193e-01 1.229651e+00 1.282443e-03 3.057586e-01
2.034644e+02 3.765916e-01 1.229112e+00 1.303076e-03 3.066075e-01
2.034718e+02 3.741835e-01 1.228576e+00 1.324069e-03 3.074476e-01
2.034793e+02 3.717950e-01 1.228045e+00 1.345416e-03 3.082788e-01
2.034867e+02 3.694265e-01 1.227518e+00 1.367111e-03 3.091011e-01
2.034941e+02 3.670782e-01 1.226994e+00 1.389151e-03 3.099147e-01
2.035015e+02 3.647501e-01 1.226475e+00 1.411528e-03 3.107195e-01
2.035090e+02 3.624425e-01 1.225959e+00 1.434240e-03 3.115156e-01
2.035164e+02 3.601556e-01 1.225447e+00 1.457281e-03 3.123031e-01
2.035238e+02 3.578896e-01 1.224940e+00 1.480646e-03 3.130819e-01
2.035312e+02 3.556447e-01 1.224436e+00 1.504331e-03 3.138522e-01
2.035387e+02 3.534209e-01 1.223936e+00 1.528333e-03 3.146139e-01
2.035461e+02 3.512184e-01 1.223441e+00 1.552646e-03 3.153671e-01
2.035535e+02 3.490375e-01 1.222949e+00 1.577267e-03 3.161119e-01
2.035609e+02 3.468783e-01 1.222461e+00 1.602191e-03 3.168483e-01
2.035684e+02 3.447408e-01 1.221977e+00 1.627415e-03 3.175763e-01
2.035758e+02 3.426253e-01 1.221497e+00 1.652934e-03 3.182959e-01
2.035832e+02 3.405318e-01 1.221020e+00 1.678744e-03 3.190073e-01
2.035906e+02 3.384605e-01 1.220548e+00 1.704842e-03 3.197105e-01
2.035981e+02 3.364115e-01 1.220080e+00 1.731224e-03 3.204054e-01
2.036055e+02 3.343848e-01 1.219615e+00 1.757886e-03 3.210922e-01
2.036129e+02 3.323807e-01 1.219154e+00 1.784823e-03 3.217710e-01
2.036203e+02 3.303991e-01 1.218697e+00 1.812032e-03 3.224416e-01
2.036277e+02 3.284402e-01 1.218244e+00 1.839509e-03 3.231042e-01
2.036352e+02 3.265040e-01 1.217795e+00 1.867250e-03 3.237589e-01
2.036426e+02 3.245906e-01 1.217350e+00 1.895251e-03 3.244057e-01
2.036500e+02 3.227001e-01 1.216908e+00 1.923508e-03 3.250446e-01
2.036574e+02 3.208325e-01 1.216470e+00 1.952018e-03 3.256756e-01
2.036649e+02 3.189879e-01 1.216036e+00 1.980775e-03 3.262989e-01
2.036723e+02 3.171663e-01 1.215605e+00 2.009777e-03 3.269145e-01
2.036797e+02 3.153677e-01 1.215178e+00 2.039020e-03 3.275223e-01
2.036871e+02 3.135922e-01 1.214755e+00 2.068499e-03 3.281226e-01
2.036946e+02 3.118398e-01 1.214335e+00 2.098210e-03 3.287153e-01
2.037020e+02 3.101105e-01 1.213919e+00 2.128149e-03 3.293004e-01
2.037094e+02 3.084043e-01 1.213507e+00 2.158313e-03 3.298781e-01
2.037168e+02 3.067211e-01 1.213098e+00 2.188697e-03 3.304483e-01
2.037243e+02 3.050611e-01 1.212693e+00 2.219297e-03 3.310112e-01
2.037317e+02 3.034241e-01 1.212291e+00 2.250109e-03 3.315668e-01
2.037391e+02 3.018101e-01 1.211893e+00 2.281130e-03 3.321151e-01
2.037465e+02 3.002192e-01 1.211498e+00 2.312354e-03 3.326562e-01
2.037540e+02 2.986512e-01 1.211106e+00 2.343779e-03 3.331901e-01
2.037614e+02 2.971062e-01 1.210718e+00 2.375399e-03 3.337170e-01
2.037688e+02 2.955840e-01 1.210333e+00 2.407211e-03 3.342368e-01
2.037762e+02 2.940847e-01 1.209952e+00 2.439211e-03 3.347497e-01
2.037837e+02 2.926081e-01 1.209573e+00 2.471394e-03 3.352556e-01
2.037911e+02 2.911543e-01 1.209198e+00 2.503757e-03 3.357546e-01
2.037985e+02 2.897230e-01 1.208827e+00 2.536295e-03 3.362469e-01
2.038059e+02 2.883144e-01 1.208458e+00 2.569005e-03 3.367324e-01
2.038133e+02 2.869281e-01 1.208092e+00 2.601882e-03 3.372112e-01
2.038208e+02 2.855643e-01 1.207730e+00 2.634921e-03 3.376834e-01
2.038282e+02 2.842227e-01 1.207371e+00 2.668120e-03 3.381491e-01
2.038356e+02 2.829034e-01 1.207014e+00 2.701474e-03 3.386082e-01
2.038430e+02 2.816061e-01 1.206661e+00 2.734978e-03 3.390609e-01
2.038505e+02 2.803308e-01 1.206310e+00 2.768630e-03 3.395072e-01
2.038579e+02 2.790774e-01 1.205963e+00 2.802424e-03 3.399473e-01
2.038653e+02 2.778458e-01 1.205618e+00 2.836357e-03 3.403810e-01
2.038727e+02 2.766358e-01 1.205276e+00 2.870424e-03 3.408086e-01
2.038802e+02 2.754473e-01 1.204937e+00 2.904622e-03 3.412301e-01
2.038876e+02 2.742802e-01 1.204601e+00 2.938946e-03 3.416456e-01
2.038950e+02 2.731344e-01 1.204268e+00 2.973393e-03 3.420551e-01
2.039024e+02 2.720098e-01 1.203937e+00 3.007958e-03 3.424586e-01
2.039099e+02 2.709062e-01 1.203608e+00 3.042638e-03 3.428563e-01
2.039173e+02 2.698235e-01 1.203283e+00 3.077429e-03 3.432483e-01
2.039247e+02 2.687616e-01 1.202959e+00 3.112325e-03 3.436345e-01
2.039321e+02 2.677203e-01 1.202639e+00 3.147325e-03 3.440151e-01
2.039396e+02 2.666994e-01 1.202320e+00 3.182423e-03 3.443901e-01
2.039470e+02 2.656990e-01 1.202005e+00 3.217615e-03 3.447596e-01
2.039544e+02 2.647187e-01 1.201691e+00 3.252899e-03 3.451237e-01
2.039618e+02 2.637585e-01 1.201380e+00 3.288269e-03 3.454824e-01
2.039693e+02 2.628182e-01 1.201071e+00 3.323722e-03 3.458359e-01
2.039767e+02 2.618978e-01 1.200765e+00 3.359254e-03 3.461841e-01
2.039841e+02 2.609969e-01 1.200460e+00 3.394861e-03 3.465272e-01
2.039915e+02 2.601156e-01 1.200158e+00 3.430539e-03 3.468652e-01
2.039989e+02 2.592537e-01 1.199858e+00 3.466284e-03 3.471982e-01
2.040064e+02 2.584109e-01 1.199560e+00 3.502093e-03 3.475262e-01
2.040138e+02 2.575873e-01 1.199264e+00 3.537961e-03 3.478495e-01
2.040212e+02 2.567826e-01 1.198970e+00 3.573885e-03 3.481679e-01
2.040286e+02 2.559966e-01 1.198678e+00 3.609861e-03 3.484816e-01
2.040361e+02 2.552294e-01 1.198388e+00 3.645885e-03 3.487907e-01
2.040435e+02 2.544806e-01 1.198100e+00 3.681953e-03 3.490952e-01
2.040509e+02 2.537502e-01 1.197814e+00 3.718062e-03 3.493952e-01
2.040583e+02 2.530381e-01 1.197529e+00 3.754206e-03 3.496908e-01
2.040658e+02 2.523441e-01 1.197247e+00 3.790384e-03 3.499820e-01
2.040732e+02 2.516680e-01 1.196965e+00 3.826591e-03 3.502690e-01
2.040806e+02 2.510098e-01 1.196686e+00 3.862822e-03 3.505518e-01
2.040880e+02 2.503692e-01 1.196408e+00 3.899075e-03 3.508304e-01
2.040955e+02 2.497463e-01 1.196132e+00 3.935345e-03 3.511050e-01
2.041029e+02 2.491407e-01 1.195857e+00 3.971629e-03 3.513756e-01
2.041103e+02 2.485525e-01 1.195584e+00 4.007922e-03 3.516423e-01
2.041177e+02 2.479815e-01 1.195312e+00 4.044222e-03 3.519052e-01
2.041252e+02 2.474275e-01 1.195042e+00 4.080523e-03 3.521643e-01
2.041326e+02 2.468905e-01 1.194773e+00 4.116823e-03 3.524197e-01
2.041400e+02 2.463703e-01 1.194505e+00 4.153117e-03 3.526715e-01
2.041474e+02 2.458668e-01 1.194239e+00 4.189402e-03 3.529198e-01
2.041549e+02 2.453798e-01 1.193974e+00 4.225673e-03 3.531646e-01
2.041623e+02 2.449093e-01 1.193710e+00 4.261927e-03 3.534060e-01
2.041697e+02 2.444552e-01 1.193448e+00 4.298160e-03 3.536441e-01
2.041771e+02 2.440173e-01 1.193186e+00 4.334368e-03 3.538789e-01
