,branch,PT,TY,LAB,V_plc,L2-NORM,PAR(5),PAR(6),PAR(7),PAR(8),PAR(40),PAR(41),PAR(42),PAR(43),PAR(80)
855,1,855,0,0,0.06908122055,3.3703306301,0.097744140804,3.3544735434,0.30974609889,0.033752635828,0.097744140804,3.3544735434,0.30974609889,0.033752635828,2.0
856,1,856,0,0,0.069117523574,3.3693363304,0.09776378014,3.3534895843,0.30957430776,0.033777312723,0.09776378014,3.3534895843,0.30957430776,0.033777312723,2.0
857,1,857,0,0,0.069153792982,3.3683420365,0.097783434312,3.3525056316,0.30940247402,0.033801984389,0.097783434312,3.3525056316,0.30940247402,0.033801984389,2.0
858,1,858,0,0,0.069190028857,3.3673477484,0.097803103324,3.3515216853,0.30923059781,0.03382665086,0.097803103324,3.3515216853,0.30923059781,0.03382665086,2.0
859,1,859,0,0,0.06922623128,3.3663534661,0.097822787181,3.3505377452,0.30905867928,0.03385131217,0.097822787181,3.3505377452,0.30905867928,0.03385131217,2.0
860,1,860,0,0,0.069262400331,3.3653591895,0.097842485887,3.3495538115,0.30888671857,0.033875968354,0.097842485887,3.3495538115,0.30888671857,0.033875968354,2.0
861,1,861,0,0,0.069298536092,3.3643649188,0.097862199446,3.3485698841,0.30871471582,0.033900619445,0.097862199446,3.3485698841,0.30871471582,0.033900619445,2.0
862,1,862,0,0,0.069334638644,3.3633706538,0.097881927863,3.347585963,0.30854267118,0.033925265478,0.097881927863,3.347585963,0.30854267118,0.033925265478,2.0
863,1,863,0,0,0.069370708066,3.3623763946,0.097901671143,3.3466020481,0.30837058481,0.033949906487,0.097901671143,3.3466020481,0.30837058481,0.033949906487,2.0
864,1,864,0,0,0.069406744439,3.3613821413,0.097921429289,3.3456181394,0.30819845683,0.033974542505,0.097921429289,3.3456181394,0.30819845683,0.033974542505,2.0
865,1,865,0,0,0.069442747844,3.3603878937,0.097941202305,3.344634237,0.30802628741,0.033999173567,0.097941202305,3.344634237,0.30802628741,0.033999173567,2.0
866,1,866,0,0,0.069478718361,3.3593936519,0.097960990197,3.3436503408,0.30785407668,0.034023799706,0.097960990197,3.3436503408,0.30785407668,0.034023799706,2.0
867,1,867,0,0,0.06951465607,3.3583994159,0.097980792967,3.3426664507,0.3076818248,0.034048420956,0.097980792967,3.3426664507,0.3076818248,0.034048420956,2.0
868,1,868,0,0,0.069550561051,3.3574051858,0.098000610622,3.3416825669,0.30750953191,0.03407303735,0.098000610622,3.3416825669,0.30750953191,0.03407303735,2.0
869,1,869,0,0,0.069586433384,3.3564109614,0.098020443163,3.3406986891,0.30733719815,0.034097648923,0.098020443163,3.3406986891,0.30733719815,0.034097648923,2.0
870,1,870,0,0,0.069622273148,3.3554167428,0.098040290597,3.3397148175,0.30716482368,0.034122255707,0.098040290597,3.3397148175,0.30716482368,0.034122255707,2.0
871,1,871,0,0,0.069658080423,3.3544225301,0.098060152927,3.338730952,0.30699240865,0.034146857737,0.098060152927,3.338730952,0.30699240865,0.034146857737,2.0
872,1,872,0,0,0.069693855288,3.3534283232,0.098080030157,3.3377470926,0.3068199532,0.034171455046,0.098080030157,3.3377470926,0.3068199532,0.034171455046,2.0
873,1,873,0,0,0.069729597822,3.352434122,0.098099922292,3.3367632393,0.30664745747,0.034196047667,0.098099922292,3.3367632393,0.30664745747,0.034196047667,2.0
874,1,874,0,0,0.069765308106,3.3514399267,0.098119829335,3.335779392,0.30647492163,0.034220635633,0.098119829335,3.335779392,0.30647492163,0.034220635633,2.0
875,1,875,0,0,0.069800986217,3.3504457372,0.098139751291,3.3347955507,0.30630234582,0.034245218979,0.098139751291,3.3347955507,0.30630234582,0.034245218979,2.0
876,1,876,0,0,0.069836632235,3.3494515535,0.098159688163,3.3338117154,0.30612973018,0.034269797736,0.098159688163,3.3338117154,0.30612973018,0.034269797736,2.0
877,1,877,0,0,0.069872246238,3.3484573756,0.098179639956,3.3328278862,0.30595707487,0.034294371939,0.098179639956,3.3328278862,0.30595707487,0.034294371939,2.0
878,1,878,0,0,0.069907828305,3.3474632035,0.098199606674,3.3318440629,0.30578438004,0.03431894162,0.098199606674,3.3318440629,0.30578438004,0.03431894162,2.0
879,1,879,0,0,0.069943378515,3.3464690373,0.09821958832,3.3308602455,0.30561164583,0.034343506813,0.09821958832,3.3308602455,0.30561164583,0.034343506813,2.0
880,1,880,0,0,0.069978896946,3.3454748768,0.098239584899,3.3298764341,0.3054388724,0.03436806755,0.098239584899,3.3298764341,0.3054388724,0.03436806755,2.0
881,1,881,0,0,0.070014383675,3.3444807222,0.098259596415,3.3288926286,0.3052660599,0.034392623864,0.098259596415,3.3288926286,0.3052660599,0.034392623864,2.0
882,1,882,0,0,0.070049838783,3.3434865734,0.098279622872,3.327908829,0.30509320847,0.034417175789,0.098279622872,3.327908829,0.30509320847,0.034417175789,2.0
883,1,883,0,0,0.070085262345,3.3424924304,0.098299664274,3.3269250353,0.30492031828,0.034441723358,0.098299664274,3.3269250353,0.30492031828,0.034441723358,2.0
884,1,884,0,0,0.070120654441,3.3414982932,0.098319720624,3.3259412474,0.30474738947,0.034466266602,0.098319720624,3.3259412474,0.30474738947,0.034466266602,2.0
885,1,885,0,0,0.070156015148,3.3405041619,0.098339791926,3.3249574654,0.30457442219,0.034490805555,0.098339791926,3.3249574654,0.30457442219,0.034490805555,2.0
886,1,886,0,0,0.070191344543,3.3395100363,0.098359878185,3.3239736891,0.30440141659,0.03451534025,0.098359878185,3.3239736891,0.30440141659,0.03451534025,2.0
887,1,887,0,0,0.070226642705,3.3385159166,0.098379979405,3.3229899187,0.30422837283,0.034539870719,0.098379979405,3.3229899187,0.30422837283,0.034539870719,2.0
888,1,888,0,0,0.07026190971,3.3375218027,0.098400095588,3.322006154,0.30405529106,0.034564396995,0.098400095588,3.322006154,0.30405529106,0.034564396995,2.0
889,1,889,0,0,0.070297145636,3.3365276946,0.098420226739,3.3210223951,0.30388217144,0.03458891911,0.098420226739,3.3210223951,0.30388217144,0.03458891911,2.0
890,1,890,0,0,0.07033235056,3.3355335924,0.098440372862,3.3200386419,0.3037090141,0.034613437096,0.098440372862,3.3200386419,0.3037090141,0.034613437096,2.0
891,1,891,0,0,0.070367524559,3.3345394959,0.09846053396,3.3190548944,0.30353581921,0.034637950987,0.09846053396,3.3190548944,0.30353581921,0.034637950987,2.0
892,1,892,0,0,0.07040266771,3.3335454053,0.098480710038,3.3180711526,0.30336258693,0.034662460815,0.098480710038,3.3180711526,0.30336258693,0.034662460815,2.0
893,1,893,0,0,0.07043778009,3.3325513205,0.098500901098,3.3170874165,0.3031893174,0.034686966612,0.098500901098,3.3170874165,0.3031893174,0.034686966612,2.0
894,1,894,0,0,0.070472861776,3.3315572415,0.098521107145,3.316103686,0.30301601077,0.03471146841,0.098521107145,3.316103686,0.30301601077,0.03471146841,2.0
895,1,895,0,0,0.070507912844,3.3305631684,0.098541328183,3.3151199611,0.30284266721,0.034735966241,0.098541328183,3.3151199611,0.30284266721,0.034735966241,2.0
896,1,896,0,0,0.07054293337,3.329569101,0.098561564215,3.3141362419,0.30266928687,0.034760460139,0.098561564215,3.3141362419,0.30266928687,0.034760460139,2.0
897,1,897,0,0,0.070577923432,3.3285750395,0.098581815244,3.3131525282,0.3024958699,0.034784950134,0.098581815244,3.3131525282,0.3024958699,0.034784950134,2.0
898,1,898,0,0,0.070612883104,3.3275809838,0.098602081275,3.3121688201,0.30232241645,0.034809436259,0.098602081275,3.3121688201,0.30232241645,0.034809436259,2.0
899,1,899,0,0,0.070647812464,3.3265869339,0.09862236231,3.3111851175,0.30214892669,0.034833918546,0.09862236231,3.3111851175,0.30214892669,0.034833918546,2.0
900,1,900,0,0,0.070682711588,3.3255928898,0.098642658355,3.3102014205,0.30197540077,0.034858397027,0.098642658355,3.3102014205,0.30197540077,0.034858397027,2.0
901,1,901,0,0,0.07071758055,3.3245988515,0.098662969411,3.3092177289,0.30180183883,0.034882871734,0.098662969411,3.3092177289,0.30180183883,0.034882871734,2.0
902,1,902,0,0,0.070752419428,3.3236048191,0.098683295483,3.3082340429,0.30162824105,0.034907342699,0.098683295483,3.3082340429,0.30162824105,0.034907342699,2.0
903,1,903,0,0,0.070787228296,3.3226107925,0.098703636574,3.3072503622,0.30145460757,0.034931809954,0.098703636574,3.3072503622,0.30145460757,0.034931809954,2.0
904,1,904,0,0,0.070822007231,3.3216167716,0.098723992688,3.3062666871,0.30128093855,0.03495627353,0.098723992688,3.3062666871,0.30128093855,0.03495627353,2.0
905,1,905,0,0,0.070856756308,3.3206227566,0.098744363828,3.3052830173,0.30110723416,0.03498073346,0.098744363828,3.3052830173,0.30110723416,0.03498073346,2.0
906,1,906,0,0,0.070891475602,3.3196287475,0.098764749998,3.3042993529,0.30093349453,0.035005189774,0.098764749998,3.3042993529,0.30093349453,0.035005189774,2.0
907,1,907,0,0,0.070926165188,3.3186347441,0.098785151201,3.3033156939,0.30075971984,0.035029642505,0.098785151201,3.3033156939,0.30075971984,0.035029642505,2.0
908,1,908,0,0,0.070960825141,3.3176407465,0.09880556744,3.3023320402,0.30058591024,0.035054091684,0.09880556744,3.3023320402,0.30058591024,0.035054091684,2.0
909,1,909,0,0,0.070995455538,3.3166467548,0.09882599872,3.3013483919,0.30041206589,0.035078537344,0.09882599872,3.3013483919,0.30041206589,0.035078537344,2.0
910,1,910,0,0,0.071030056452,3.3156527688,0.098846445042,3.3003647489,0.30023818694,0.035102979514,0.098846445042,3.3003647489,0.30023818694,0.035102979514,2.0
911,1,911,0,0,0.071064627958,3.3146587887,0.098866906412,3.2993811111,0.30006427355,0.035127418227,0.098866906412,3.2993811111,0.30006427355,0.035127418227,2.0
912,1,912,0,0,0.071099170131,3.3136648144,0.098887382831,3.2983974786,0.29989032589,0.035151853515,0.098887382831,3.2983974786,0.29989032589,0.035151853515,2.0
913,1,913,0,0,0.071133683046,3.3126708458,0.098907874304,3.2974138514,0.29971634411,0.035176285408,0.098907874304,3.2974138514,0.29971634411,0.035176285408,2.0
914,1,914,0,0,0.071168166777,3.3116768831,0.098928380833,3.2964302293,0.29954232837,0.035200713938,0.098928380833,3.2964302293,0.29954232837,0.035200713938,2.0
915,1,915,0,0,0.071202621399,3.3106829262,0.098948902422,3.2954466125,0.29936827883,0.035225139137,0.098948902422,3.2954466125,0.29936827883,0.035225139137,2.0
916,1,916,0,0,0.071237046985,3.3096889751,0.098969439074,3.2944630008,0.29919419565,0.035249561035,0.098969439074,3.2944630008,0.29919419565,0.035249561035,2.0
917,1,917,0,0,0.071271443611,3.3086950298,0.098989990792,3.2934793943,0.29902007898,0.035273979663,0.098989990792,3.2934793943,0.29902007898,0.035273979663,2.0
918,1,918,0,0,0.071305811349,3.3077010902,0.09901055758,3.2924957928,0.29884592899,0.035298395054,0.09901055758,3.2924957928,0.29884592899,0.035298395054,2.0
919,1,919,0,0,0.071340150275,3.3067071565,0.099031139441,3.2915121965,0.29867174585,0.035322807237,0.099031139441,3.2915121965,0.29867174585,0.035322807237,2.0
920,1,920,0,0,0.071374460462,3.3057132286,0.099051736377,3.2905286053,0.2984975297,0.035347216245,0.099051736377,3.2905286053,0.2984975297,0.035347216245,2.0
921,1,921,0,0,0.071408741984,3.3047193065,0.099072348393,3.2895450191,0.29832328071,0.035371622108,0.099072348393,3.2895450191,0.29832328071,0.035371622108,2.0
922,1,922,0,0,0.071442994914,3.3037253901,0.09909297549,3.288561438,0.29814899904,0.035396024856,0.09909297549,3.288561438,0.29814899904,0.035396024856,2.0
923,1,923,0,0,0.071477219326,3.3027314796,0.099113617673,3.2875778619,0.29797468485,0.035420424522,0.099113617673,3.2875778619,0.29797468485,0.035420424522,2.0
924,1,924,0,0,0.071511415294,3.3017375748,0.099134274944,3.2865942907,0.29780033831,0.035444821136,0.099134274944,3.2865942907,0.29780033831,0.035444821136,2.0
925,1,925,0,0,0.071545582891,3.3007436759,0.099154947306,3.2856107245,0.29762595957,0.035469214728,0.099154947306,3.2856107245,0.29762595957,0.035469214728,2.0
926,1,926,0,0,0.07157972219,3.2997497827,0.099175634763,3.2846271633,0.2974515488,0.03549360533,0.099175634763,3.2846271633,0.2974515488,0.03549360533,2.0
927,1,927,0,0,0.071613833265,3.2987558953,0.099196337317,3.283643607,0.29727710616,0.035517992972,0.099196337317,3.283643607,0.29727710616,0.035517992972,2.0
928,1,928,0,0,0.071647916188,3.2977620136,0.099217054971,3.2826600555,0.29710263181,0.035542377685,0.099217054971,3.2826600555,0.29710263181,0.035542377685,2.0
929,1,929,0,0,0.071681971033,3.2967681378,0.099237787728,3.281676509,0.29692812591,0.0355667595,0.099237787728,3.281676509,0.29692812591,0.0355667595,2.0
930,1,930,0,0,0.071715997872,3.2957742677,0.099258535592,3.2806929672,0.29675358864,0.035591138448,0.099258535592,3.2806929672,0.29675358864,0.035591138448,2.0
931,1,931,0,0,0.071749996779,3.2947804034,0.099279298564,3.2797094304,0.29657902014,0.035615514558,0.099279298564,3.2797094304,0.29657902014,0.035615514558,2.0
932,1,932,0,0,0.071783967825,3.2937865449,0.099300076649,3.2787258983,0.29640442058,0.035639887862,0.099300076649,3.2787258983,0.29640442058,0.035639887862,2.0
933,1,933,0,0,0.071817911084,3.2927926921,0.099320869848,3.2777423709,0.29622979014,0.03566425839,0.099320869848,3.2777423709,0.29622979014,0.03566425839,2.0
934,1,934,0,0,0.071851826629,3.2917988451,0.099341678165,3.2767588484,0.29605512896,0.035688626172,0.099341678165,3.2767588484,0.29605512896,0.035688626172,2.0
935,1,935,0,0,0.07188571453,3.2908050039,0.099362501602,3.2757753305,0.29588043722,0.035712991239,0.099362501602,3.2757753305,0.29588043722,0.035712991239,2.0
936,1,936,0,0,0.071919574862,3.2898111685,0.099383340163,3.2747918174,0.29570571508,0.035737353622,0.099383340163,3.2747918174,0.29570571508,0.035737353622,2.0
937,1,937,0,0,0.071953407696,3.2888173387,0.099404193849,3.273808309,0.29553096271,0.03576171335,0.099404193849,3.273808309,0.29553096271,0.03576171335,2.0
938,1,938,0,0,0.071987213104,3.2878235148,0.099425062665,3.2728248052,0.29535618026,0.035786070454,0.099425062665,3.2728248052,0.29535618026,0.035786070454,2.0
939,1,939,0,0,0.072020991159,3.2868296966,0.099445946612,3.271841306,0.29518136791,0.035810424964,0.099445946612,3.271841306,0.29518136791,0.035810424964,2.0
940,1,940,0,0,0.072054741932,3.2858358842,0.099466845692,3.2708578114,0.29500652582,0.035834776911,0.099466845692,3.2708578114,0.29500652582,0.035834776911,2.0
941,1,941,0,0,0.072088465495,3.2848420775,0.09948775991,3.2698743215,0.29483165415,0.035859126324,0.09948775991,3.2698743215,0.29483165415,0.035859126324,2.0
942,1,942,0,0,0.072122161921,3.2838482765,0.099508689267,3.2688908361,0.29465675308,0.035883473235,0.099508689267,3.2688908361,0.29465675308,0.035883473235,2.0
943,1,943,0,0,0.07215583128,3.2828544813,0.099529633766,3.2679073552,0.29448182276,0.035907817672,0.099529633766,3.2679073552,0.29448182276,0.035907817672,2.0
944,1,944,0,0,0.072189473644,3.2818606918,0.09955059341,3.2669238788,0.29430686337,0.035932159666,0.09955059341,3.2669238788,0.29430686337,0.035932159666,2.0
945,1,945,0,0,0.072223089085,3.2808669081,0.099571568201,3.2659404069,0.29413187507,0.035956499247,0.099571568201,3.2659404069,0.29413187507,0.035956499247,2.0
946,1,946,0,0,0.072256677675,3.2798731301,0.099592558142,3.2649569395,0.29395685802,0.035980836445,0.099592558142,3.2649569395,0.29395685802,0.035980836445,2.0
947,1,947,0,0,0.072290239484,3.2788793578,0.099613563235,3.2639734765,0.2937818124,0.03600517129,0.099613563235,3.2639734765,0.2937818124,0.03600517129,2.0
948,1,948,0,0,0.072323774584,3.2778855913,0.099634583483,3.262990018,0.29360673837,0.036029503812,0.099634583483,3.262990018,0.29360673837,0.036029503812,2.0
949,1,949,0,0,0.072357283046,3.2768918305,0.099655618888,3.2620065638,0.2934316361,0.036053834041,0.099655618888,3.2620065638,0.2934316361,0.036053834041,2.0
950,1,950,0,0,0.072390764941,3.2758980754,0.099676669452,3.261023114,0.29325650576,0.036078162006,0.099676669452,3.261023114,0.29325650576,0.036078162006,2.0
951,1,951,0,0,0.07242422034,3.274904326,0.099697735179,3.2600396685,0.29308134751,0.036102487737,0.099697735179,3.2600396685,0.29308134751,0.036102487737,2.0
952,1,952,0,0,0.072457649315,3.2739105823,0.099718816071,3.2590562273,0.29290616152,0.036126811265,0.099718816071,3.2590562273,0.29290616152,0.036126811265,2.0
953,1,953,0,0,0.072491051935,3.2729168444,0.099739912129,3.2580727904,0.29273094797,0.036151132618,0.099739912129,3.2580727904,0.29273094797,0.036151132618,2.0
954,1,954,0,0,0.072524428272,3.2719231121,0.099761023356,3.2570893578,0.29255570701,0.036175451827,0.099761023356,3.2570893578,0.29255570701,0.036175451827,2.0
955,1,955,0,0,0.072557778396,3.2709293856,0.099782149755,3.2561059294,0.29238043883,0.036199768921,0.099782149755,3.2561059294,0.29238043883,0.036199768921,2.0
956,1,956,0,0,0.072591102378,3.2699356647,0.099803291328,3.2551225053,0.29220514358,0.03622408393,0.099803291328,3.2551225053,0.29220514358,0.03622408393,2.0
957,1,957,0,0,0.072624400288,3.2689419496,0.099824448077,3.2541390853,0.29202982144,0.036248396883,0.099824448077,3.2541390853,0.29202982144,0.036248396883,2.0
958,1,958,0,0,0.072657672197,3.2679482401,0.099845620005,3.2531556694,0.29185447258,0.03627270781,0.099845620005,3.2531556694,0.29185447258,0.03627270781,2.0
959,1,959,0,0,0.072690918175,3.2669545363,0.099866807113,3.2521722578,0.29167909717,0.036297016741,0.099866807113,3.2521722578,0.29167909717,0.036297016741,2.0
960,1,960,0,0,0.072724138292,3.2659608382,0.099888009404,3.2511888502,0.29150369537,0.036321323704,0.099888009404,3.2511888502,0.29150369537,0.036321323704,2.0
961,1,961,0,0,0.072757332619,3.2649671458,0.09990922688,3.2502054467,0.29132826736,0.036345628729,0.09990922688,3.2502054467,0.29132826736,0.036345628729,2.0
962,1,962,0,0,0.072790501225,3.2639734591,0.099930459542,3.2492220472,0.29115281331,0.036369931846,0.099930459542,3.2492220472,0.29115281331,0.036369931846,2.0
963,1,963,0,0,0.072823644181,3.262979778,0.099951707395,3.2482386518,0.29097733339,0.036394233084,0.099951707395,3.2482386518,0.29097733339,0.036394233084,2.0
964,1,964,0,0,0.072856761556,3.2619861026,0.099972970438,3.2472552604,0.29080182776,0.036418532473,0.099972970438,3.2472552604,0.29080182776,0.036418532473,2.0
965,1,965,0,0,0.072889853421,3.2609924329,0.099994248675,3.246271873,0.29062629661,0.036442830041,0.099994248675,3.246271873,0.29062629661,0.036442830041,2.0
966,1,966,0,0,0.072922919844,3.2599987688,0.10001554211,3.2452884896,0.29045074011,0.036467125817,0.10001554211,3.2452884896,0.29045074011,0.036467125817,2.0
967,1,967,0,0,0.072955960896,3.2590051104,0.10003685074,3.24430511,0.29027515841,0.036491419832,0.10003685074,3.24430511,0.29027515841,0.036491419832,2.0
968,1,968,0,0,0.072988976646,3.2580114577,0.10005817457,3.2433217344,0.29009955171,0.036515712114,0.10005817457,3.2433217344,0.29009955171,0.036515712114,2.0
969,1,969,0,0,0.073021967165,3.2570178106,0.1000795136,3.2423383627,0.28992392016,0.036540002693,0.1000795136,3.2423383627,0.28992392016,0.036540002693,2.0
970,1,970,0,0,0.07305493252,3.2560241691,0.10010086783,3.2413549948,0.28974826394,0.036564291596,0.10010086783,3.2413549948,0.28974826394,0.036564291596,2.0
971,1,971,0,0,0.073087872782,3.2550305333,0.10012223727,3.2403716307,0.28957258323,0.036588578855,0.10012223727,3.2403716307,0.28957258323,0.036588578855,2.0
972,1,972,0,0,0.07312078802,3.2540369031,0.10014362192,3.2393882704,0.2893968782,0.036612864496,0.10014362192,3.2393882704,0.2893968782,0.036612864496,2.0
973,1,973,0,0,0.073153678303,3.2530432785,0.10016502177,3.2384049139,0.28922114901,0.036637148551,0.10016502177,3.2384049139,0.28922114901,0.036637148551,2.0
974,1,974,0,0,0.0731865437,3.2520496595,0.10018643684,3.2374215611,0.28904539585,0.036661431047,0.10018643684,3.2374215611,0.28904539585,0.036661431047,2.0
975,1,975,0,0,0.07321938428,3.2510560462,0.10020786712,3.2364382121,0.28886961888,0.036685712013,0.10020786712,3.2364382121,0.28886961888,0.036685712013,2.0
976,1,976,0,0,0.073252200112,3.2500624385,0.10022931261,3.2354548668,0.28869381829,0.036709991479,0.10022931261,3.2354548668,0.28869381829,0.036709991479,2.0
977,1,977,0,0,0.073284991266,3.2490688364,0.10025077332,3.2344715251,0.28851799424,0.036734269472,0.10025077332,3.2344715251,0.28851799424,0.036734269472,2.0
978,1,978,0,0,0.073317757809,3.2480752399,0.10027224925,3.233488187,0.2883421469,0.036758546023,0.10027224925,3.233488187,0.2883421469,0.036758546023,2.0
979,1,979,0,0,0.073350499812,3.247081649,0.10029374039,3.2325048526,0.28816627647,0.03678282116,0.10029374039,3.2325048526,0.28816627647,0.03678282116,2.0
980,1,980,0,0,0.073383217341,3.2460880637,0.10031524676,3.2315215218,0.2879903831,0.036807094911,0.10031524676,3.2315215218,0.2879903831,0.036807094911,2.0
981,1,981,0,0,0.073415910467,3.245094484,0.10033676835,3.2305381945,0.28781446697,0.036831367305,0.10033676835,3.2305381945,0.28781446697,0.036831367305,2.0
982,1,982,0,0,0.073448579256,3.2441009099,0.10035830517,3.2295548707,0.28763852826,0.036855638372,0.10035830517,3.2295548707,0.28763852826,0.036855638372,2.0
983,1,983,0,0,0.073481223779,3.2431073413,0.10037985721,3.2285715505,0.28746256714,0.036879908139,0.10037985721,3.2285715505,0.28746256714,0.036879908139,2.0
984,1,984,0,0,0.073513844103,3.2421137784,0.10040142448,3.2275882337,0.2872865838,0.036904176635,0.10040142448,3.2275882337,0.2872865838,0.036904176635,2.0
985,1,985,0,0,0.073546440297,3.241120221,0.10042300698,3.2266049204,0.28711057839,0.03692844389,0.10042300698,3.2266049204,0.28711057839,0.03692844389,2.0
986,1,986,0,0,0.073579012428,3.2401266691,0.10044460471,3.2256216105,0.28693455111,0.03695270993,0.10044460471,3.2256216105,0.28693455111,0.03695270993,2.0
987,1,987,0,0,0.073611560566,3.2391331229,0.10046621767,3.224638304,0.28675850213,0.036976974786,0.10046621767,3.224638304,0.28675850213,0.036976974786,2.0
988,1,988,0,0,0.073644084777,3.2381395822,0.10048784586,3.2236550009,0.28658243162,0.037001238485,0.10048784586,3.2236550009,0.28658243162,0.037001238485,2.0
989,1,989,0,0,0.073676585131,3.237146047,0.10050948929,3.2226717011,0.28640633976,0.037025501056,0.10050948929,3.2226717011,0.28640633976,0.037025501056,2.0
990,1,990,0,0,0.073709061695,3.2361525174,0.10053114796,3.2216884046,0.28623022673,0.037049762527,0.10053114796,3.2216884046,0.28623022673,0.037049762527,2.0
991,1,991,0,0,0.073741514536,3.2351589933,0.10055282186,3.2207051114,0.2860540927,0.037074022927,0.10055282186,3.2207051114,0.2860540927,0.037074022927,2.0
992,1,992,0,0,0.073773943723,3.2341654747,0.10057451101,3.2197218215,0.28587793785,0.037098282285,0.10057451101,3.2197218215,0.28587793785,0.037098282285,2.0
993,1,993,0,0,0.073806349324,3.2331719617,0.10059621539,3.2187385348,0.28570176237,0.037122540627,0.10059621539,3.2187385348,0.28570176237,0.037122540627,2.0
994,1,994,0,0,0.073838731406,3.2321784542,0.10061793502,3.2177552513,0.28552556642,0.037146797984,0.10061793502,3.2177552513,0.28552556642,0.037146797984,2.0
995,1,995,0,0,0.073871090036,3.2311849522,0.10063966989,3.216771971,0.28534935018,0.037171054382,0.10063966989,3.216771971,0.28534935018,0.037171054382,2.0
996,1,996,0,0,0.073903425283,3.2301914557,0.10066142,3.2157886938,0.28517311384,0.037195309851,0.10066142,3.2157886938,0.28517311384,0.037195309851,2.0
997,1,997,0,0,0.073935737213,3.2291979648,0.10068318536,3.2148054198,0.28499685757,0.037219564418,0.10068318536,3.2148054198,0.28499685757,0.037219564418,2.0
998,1,998,0,0,0.073968025895,3.2282044793,0.10070496596,3.2138221488,0.28482058155,0.037243818112,0.10070496596,3.2138221488,0.28482058155,0.037243818112,2.0
999,1,999,0,0,0.074000291394,3.2272109993,0.10072676182,3.2128388809,0.28464428596,0.037268070961,0.10072676182,3.2128388809,0.28464428596,0.037268070961,2.0
1000,1,1000,4,7,0.07403253378,3.2262175248,0.10074857292,3.2118556161,0.28446797098,0.037292322992,0.10074857292,3.2118556161,0.28446797098,0.037292322992,2.0
1001,1,1001,0,0,0.074064753118,3.2252240558,0.10077039927,3.2108723542,0.28429163679,0.037316574235,0.10077039927,3.2108723542,0.28429163679,0.037316574235,2.0
1002,1,1002,0,0,0.074096949476,3.2242305922,0.10079224087,3.2098890954,0.28411528357,0.037340824717,0.10079224087,3.2098890954,0.28411528357,0.037340824717,2.0
1003,1,1003,0,0,0.074129122921,3.2232371342,0.10081409773,3.2089058395,0.28393891149,0.037365074465,0.10081409773,3.2089058395,0.28393891149,0.037365074465,2.0
1004,1,1004,0,0,0.07416127352,3.2222436815,0.10083596984,3.2079225865,0.28376252074,0.037389323509,0.10083596984,3.2079225865,0.28376252074,0.037389323509,2.0
1005,1,1005,0,0,0.07419340134,3.2212502344,0.1008578572,3.2069393364,0.28358611149,0.037413571876,0.1008578572,3.2069393364,0.28358611149,0.037413571876,2.0
1006,1,1006,0,0,0.074225506448,3.2202567927,0.10087975982,3.2059560892,0.28340968394,0.037437819594,0.10087975982,3.2059560892,0.28340968394,0.037437819594,2.0
1007,1,1007,0,0,0.07425758891,3.2192633564,0.10090167769,3.2049728448,0.28323323825,0.037462066691,0.10090167769,3.2049728448,0.28323323825,0.037462066691,2.0
1008,1,1008,0,0,0.074289648793,3.2182699256,0.10092361082,3.2039896032,0.28305677461,0.037486313195,0.10092361082,3.2039896032,0.28305677461,0.037486313195,2.0
1009,1,1009,0,0,0.074321686165,3.2172765002,0.10094555921,3.2030063644,0.2828802932,0.037510559133,0.10094555921,3.2030063644,0.2828802932,0.037510559133,2.0
1010,1,1010,0,0,0.07435370109,3.2162830802,0.10096752285,3.2020231284,0.2827037942,0.037534804534,0.10096752285,3.2020231284,0.2827037942,0.037534804534,2.0
1011,1,1011,0,0,0.074385693637,3.2152896657,0.10098950176,3.2010398951,0.2825272778,0.037559049425,0.10098950176,3.2010398951,0.2825272778,0.037559049425,2.0
1012,1,1012,0,0,0.074417663872,3.2142962565,0.10101149593,3.2000566644,0.28235074417,0.037583293834,0.10101149593,3.2000566644,0.28235074417,0.037583293834,2.0
1013,1,1013,0,0,0.07444961186,3.2133028528,0.10103350535,3.1990734365,0.28217419349,0.037607537789,0.10103350535,3.1990734365,0.28217419349,0.037607537789,2.0
1014,1,1014,0,0,0.074481537668,3.2123094544,0.10105553004,3.1980902112,0.28199762596,0.037631781317,0.10105553004,3.1980902112,0.28199762596,0.037631781317,2.0
1015,1,1015,0,0,0.074513441363,3.2113160615,0.10107756999,3.1971069885,0.28182104174,0.037656024446,0.10107756999,3.1971069885,0.28182104174,0.037656024446,2.0
1016,1,1016,0,0,0.074545323011,3.2103226739,0.1010996252,3.1961237684,0.28164444103,0.037680267204,0.1010996252,3.1961237684,0.28164444103,0.037680267204,2.0
1017,1,1017,0,0,0.074577182677,3.2093292917,0.10112169568,3.1951405508,0.281467824,0.037704509619,0.10112169568,3.1951405508,0.281467824,0.037704509619,2.0
1018,1,1018,0,0,0.074609020428,3.2083359149,0.10114378142,3.1941573357,0.28129119084,0.037728751717,0.10114378142,3.1941573357,0.28129119084,0.037728751717,2.0
1019,1,1019,0,0,0.074640836331,3.2073425434,0.10116588242,3.1931741232,0.28111454174,0.037752993527,0.10116588242,3.1931741232,0.28111454174,0.037752993527,2.0
