,branch,PT,TY,LAB,V_plc,L2-NORM,PERIOD,PAR(5),PAR(6),PAR(7),PAR(8),PAR(40),PAR(41),PAR(42),PAR(43),PAR(80)
52,-1,-52,0,0,0.45571938277,0.83555800297,73.963405423,0.57464658607,1.2895705424,0.33844666237,0.40644523519,0.040411812558,0.35420300888,0.00089174272505,0.064528330717,4.0
53,-1,-53,0,0,0.45585010313,0.83541495089,73.958071852,0.5746393824,1.2893369612,0.33842029074,0.40656587841,0.040412089844,0.35413423436,0.00089178391075,0.064547468288,4.0
54,-1,-54,0,0,0.45598074681,0.83527193937,73.952783496,0.57463216814,1.2891035709,0.33839395997,0.40668644751,0.040412375853,0.3540655165,0.00089182517632,0.064566618509,4.0
55,-1,-55,0,0,0.45611131275,0.83512896835,73.947540641,0.57462494325,1.288870381,0.33836765045,0.40680708682,0.04041313077,0.35400048766,0.0008919335067,0.064586185655,4.0
56,-1,-56,0,0,0.45624179987,0.83498603781,73.942343576,0.57461770768,1.2886373766,0.33834140245,0.40692747689,0.040413403559,0.35393168565,0.00089197503092,0.064605637567,4.0
57,-1,-57,0,0,0.45637220707,0.8348431477,73.937192597,0.5746104614,1.2884045669,0.33831519664,0.40704778967,0.040413633295,0.35386270514,0.00089201662636,0.064625104566,4.0
58,-1,-58,0,0,0.45650253326,0.83470029796,73.932088001,0.57460320435,1.2881720313,0.33828907295,0.40716811696,0.040413837288,0.35379330515,0.00089207206609,0.064644984767,4.0
59,-1,-59,0,0,0.45663277729,0.83455748858,73.92703009,0.57459593648,1.2879396294,0.33826295369,0.40728829534,0.04041408798,0.35372447309,0.00089211381738,0.064664515047,4.0
60,-1,-60,0,0,0.45676293805,0.8344147195,73.922019171,0.57458865775,1.2877074264,0.338236878,0.40740839339,0.040414347473,0.3536557019,0.00089215563569,0.064683603229,4.0
61,-1,-61,0,0,0.45689301436,0.8342719907,73.917055553,0.57458136809,1.2874752843,0.33821079121,0.40752811692,0.040414872674,0.35358629347,0.00089211563357,0.064701516426,4.0
62,-1,-62,0,0,0.45702300506,0.83412930214,73.912139551,0.57457406746,1.2872434679,0.33818480308,0.407648024,0.040415262916,0.35351770789,0.00089215750205,0.064720909169,4.0
63,-1,-63,0,0,0.45715290896,0.83398665379,73.907271483,0.5745667558,1.2870118548,0.33815885993,0.40776786207,0.040415579612,0.35344918542,0.00089219944165,0.064740316912,4.0
64,-1,-64,0,0,0.45728272486,0.83384404561,73.902451672,0.57455943305,1.2867805291,0.33813299858,0.40788779398,0.040415460021,0.3533807415,0.00089219236755,0.064759429137,4.0
65,-1,-65,0,0,0.45741245154,0.8337014776,73.897680445,0.57455209915,1.2865493549,0.33810714859,0.40800748019,0.040415772584,0.35331260524,0.00089223440755,0.064778509197,4.0
66,-1,-66,0,0,0.45754208775,0.83355894971,73.892958134,0.57454475403,1.2863183885,0.33808134506,0.40812707938,0.0404160947,0.35324453453,0.00089227652052,0.064797602075,4.0
67,-1,-67,0,0,0.45767163223,0.83341646192,73.888285075,0.57453739763,1.2860875882,0.33805556885,0.40824655823,0.040416423822,0.35317811537,0.00089228863282,0.064816645895,4.0
68,-1,-68,0,0,0.45780108372,0.83327401423,73.883661608,0.57453002989,1.2858570195,0.33802986,0.40836598084,0.040416763253,0.35311029507,0.00089233087283,0.064835777171,4.0
69,-1,-69,0,0,0.45793044092,0.8331316066,73.879088079,0.57452265073,1.2856266632,0.33800419914,0.40848531286,0.040417112599,0.35304254289,0.00089237318624,0.064854921826,4.0
70,-1,-70,0,0,0.45805970252,0.83298923903,73.874564838,0.57451526009,1.2853965529,0.33797855301,0.40860456284,0.040417459512,0.3529733528,0.00089238545586,0.064874072331,4.0
71,-1,-71,0,0,0.45818886718,0.8328469115,73.870092239,0.57450785789,1.2851666283,0.33795299,0.40872370962,0.040417825804,0.35290565312,0.00089242790618,0.064893249265,4.0
72,-1,-72,0,0,0.45831793355,0.83270462401,73.865670642,0.57450044406,1.2849369212,0.33792747656,0.40884276206,0.040418202386,0.35283802418,0.00089247043067,0.064912440118,4.0
73,-1,-73,0,0,0.45844690026,0.83256237655,73.861300412,0.57449301851,1.2847074911,0.33790200799,0.40896161299,0.040418433571,0.35276908869,0.00089251997446,0.06493178253,4.0
74,-1,-74,0,0,0.45857576593,0.83242016911,73.856981918,0.57448558117,1.2844782273,0.33787659533,0.40908047651,0.040418792487,0.35270101707,0.00089256264422,0.064950887494,4.0
75,-1,-75,0,0,0.45870452913,0.83227800171,73.852715535,0.57447813196,1.2842491863,0.33785123387,0.40919924181,0.040419161808,0.35263301865,0.00089260538493,0.06497000601,4.0
76,-1,-76,0,0,0.45883318844,0.83213587434,73.848501643,0.57447067079,1.2840204047,0.33782592305,0.40931795779,0.040419464672,0.35256462035,0.00089263440062,0.064989372422,4.0
77,-1,-77,0,0,0.45896174239,0.831993787,73.844340626,0.57446319757,1.2837918167,0.33780066566,0.40943652079,0.040419826481,0.35249708893,0.00089267728698,0.065008438794,4.0
78,-1,-78,0,0,0.45909018952,0.83185173973,73.840232876,0.57445571222,1.2835634569,0.33777546117,0.40955498146,0.040420198897,0.3524296338,0.00089272024357,0.065027518616,4.0
79,-1,-79,0,0,0.45921852832,0.83170973252,73.836178788,0.57444821463,1.2833353712,0.3377503589,0.40967337604,0.040420550496,0.3523635501,0.0008927201258,0.065047524125,4.0
80,-1,-80,0,0,0.45934675726,0.8315677654,73.832178765,0.57444070472,1.2831075031,0.33772526132,0.40979162602,0.040420893722,0.35229575093,0.00089276325693,0.065066472103,4.0
81,-1,-81,0,0,0.45947487482,0.83142583839,73.828233212,0.57443318239,1.2828798692,0.33770021839,0.40990976939,0.040421247588,0.35222803075,0.00089280646162,0.065085432786,4.0
82,-1,-82,0,0,0.4596028794,0.83128395152,73.824342543,0.57442564754,1.2826525364,0.33767523456,0.41002775756,0.040421995273,0.35215906967,0.00089285542803,0.065104311239,4.0
83,-1,-83,0,0,0.45973076943,0.83114210483,73.820507177,0.57441810005,1.2824253709,0.33765030154,0.41014568593,0.040422447487,0.35209175083,0.00089289877057,0.065123560227,4.0
84,-1,-84,0,0,0.45985854328,0.83100029834,73.816727538,0.57441053984,1.2821984458,0.33762542499,0.41026350325,0.040422807935,0.35202451436,0.0008929421839,0.065142824595,4.0
85,-1,-85,0,0,0.45998619931,0.83085853212,73.813004057,0.57440296677,1.2819717591,0.33760057949,0.41038127562,0.040423145277,0.35195730041,0.00089294859143,0.065161718365,4.0
86,-1,-86,0,0,0.46011373584,0.83071680619,73.809337171,0.57439538076,1.2817453222,0.3375758173,0.41049886034,0.040423605797,0.35189020317,0.00089299220948,0.06518096105,4.0
87,-1,-87,0,0,0.46024115119,0.83057512061,73.805727323,0.57438778167,1.281519132,0.33755111347,0.41061632928,0.040423900809,0.35182319167,0.00089303590184,0.065200219322,4.0
88,-1,-88,0,0,0.46036844362,0.83043347545,73.802174962,0.57438016939,1.2812931798,0.33752647871,0.41073364692,0.040424144608,0.35175972366,0.00089302802611,0.065219875335,4.0
89,-1,-89,0,0,0.4604956114,0.83029187076,73.798680544,0.5743725438,1.2810674931,0.3375018937,0.41085088414,0.040424468178,0.35169235708,0.00089307199294,0.065239204634,4.0
90,-1,-90,0,0,0.46062265274,0.83015030662,73.795244531,0.57436490478,1.28084206,0.33747736902,0.41096800071,0.040424802813,0.35162507925,0.00089311604119,0.065258550523,4.0
91,-1,-91,0,0,0.46074956583,0.8300087831,73.791867393,0.57435725218,1.2806168693,0.33745292098,0.41108500857,0.040425135052,0.35155546447,0.00089311027351,0.06527751342,4.0
92,-1,-92,0,0,0.46087634883,0.82986730028,73.788549605,0.57434958589,1.2803919537,0.33742851928,0.41120187142,0.040425495012,0.35148866083,0.00089315466239,0.065296282214,4.0
93,-1,-93,0,0,0.46100299989,0.82972585825,73.78529165,0.57434190577,1.2801672987,0.33740417997,0.41131860843,0.040425866558,0.35142194998,0.00089319914193,0.065315063127,4.0
94,-1,-94,0,0,0.46112951711,0.82958445712,73.782094018,0.57433421167,1.2799428704,0.33737992498,0.41143512541,0.040426282494,0.35135760081,0.00089318524639,0.065332882253,4.0
95,-1,-95,0,0,0.46125589855,0.82944309697,73.778957206,0.57432650346,1.27971875,0.33735571323,0.41155159848,0.040426722034,0.35129072454,0.000893230262,0.065351844792,4.0
96,-1,-96,0,0,0.46138214227,0.82930177792,73.775881719,0.57431878099,1.279494898,0.33733156602,0.41166794026,0.040427174076,0.35122394457,0.00089327538572,0.065370821376,4.0
97,-1,-97,0,0,0.46150824625,0.82916050009,73.772868068,0.57431104411,1.2792713272,0.33730739876,0.41178403468,0.040427560985,0.35115591248,0.00089336993526,0.065389830247,4.0
98,-1,-98,0,0,0.4616342085,0.8290192636,73.769916771,0.57430329266,1.2790480097,0.33728338137,0.4119001389,0.040428023978,0.35108959565,0.00089341491013,0.065408798154,4.0
99,-1,-99,0,0,0.46176002693,0.82887806859,73.767028356,0.57429552649,1.2788249685,0.33725943076,0.41201610633,0.040428499923,0.35102337963,0.00089345997625,0.065427780446,4.0
100,-1,-100,0,0,0.46188569947,0.8287369152,73.764203358,0.57428774543,1.2786021791,0.33723563793,0.41213188958,0.040428852675,0.35095715701,0.00089345051903,0.065446741108,4.0
101,-1,-101,0,0,0.46201122398,0.82859580358,73.76144232,0.57427994932,1.278379715,0.33721182468,0.41224757917,0.040429333357,0.35089108158,0.00089349626355,0.065465703734,4.0
102,-1,-102,0,0,0.4621365983,0.82845473388,73.758745791,0.57427213798,1.2781575357,0.33718808054,0.41236312602,0.040429827404,0.35082511125,0.0008935421194,0.065484681013,4.0
103,-1,-103,0,0,0.46226182023,0.82831370629,73.756114332,0.57426431125,1.2779356316,0.3371644086,0.41247839808,0.040430506307,0.3507616596,0.00089357321599,0.065504010294,4.0
104,-1,-104,0,0,0.46238688752,0.82817272098,73.753548509,0.57425646894,1.2777140319,0.3371408056,0.41259365768,0.040430869603,0.35069618149,0.00089361995978,0.065523097485,4.0
105,-1,-105,0,0,0.46251179791,0.82803177813,73.751048899,0.57424861086,1.2774927257,0.33711727414,0.41270876829,0.040431230961,0.35063081367,0.00089366684051,0.065542200788,4.0
106,-1,-106,0,0,0.46263654906,0.82789087795,73.748616087,0.57424073684,1.2772717295,0.33709376463,0.41282392723,0.040431653561,0.35056490347,0.00089371460336,0.065561310371,4.0
107,-1,-107,0,0,0.46276113864,0.82775002066,73.746250664,0.57423284667,1.2770510107,0.33707037725,0.41293870438,0.040432034167,0.35049954954,0.00089376133495,0.06558044551,4.0
108,-1,-108,0,0,0.46288556424,0.82760920646,73.743953235,0.57422494016,1.2768305949,0.33704706394,0.41305332576,0.040432427751,0.35043357594,0.00089380818994,0.065599597575,4.0
109,-1,-109,0,0,0.46300982341,0.82746843561,73.741724409,0.57421701711,1.2766104633,0.3370238796,0.41316757786,0.040432801103,0.35036664674,0.00089385556316,0.065617009355,4.0
110,-1,-110,0,0,0.46313391368,0.82732770834,73.73956481,0.5742090773,1.2763906779,0.33700071833,0.41328191385,0.040433310366,0.35030160049,0.0008939031264,0.065635836905,4.0
111,-1,-111,0,0,0.46325783252,0.82718702492,73.737475067,0.57420112052,1.2761712054,0.3369776338,0.41339608732,0.040433834096,0.35023667424,0.00089395082927,0.065654678925,4.0
112,-1,-112,0,0,0.46338157735,0.82704638561,73.73545582,0.57419314656,1.2759520658,0.33695461694,0.41351010135,0.040434122441,0.35017227763,0.00089400442348,0.065673948328,4.0
113,-1,-113,0,0,0.46350514556,0.8269057907,73.733507719,0.57418515519,1.2757332257,0.33693168821,0.41362394237,0.04043461314,0.35010762658,0.00089405261504,0.065692633509,4.0
114,-1,-114,0,0,0.46362853449,0.8267652405,73.731631424,0.57417714617,1.2755147089,0.33690883899,0.41373761355,0.040435118432,0.35004239326,0.00089410095455,0.065711332201,4.0
115,-1,-115,0,0,0.46375174141,0.82662473532,73.729827606,0.57416911928,1.2752964256,0.3368860757,0.4138513135,0.040436041851,0.34997602855,0.0008941769064,0.065730332822,4.0
116,-1,-116,0,0,0.46387476358,0.82648427549,73.728096944,0.57416107427,1.275078581,0.33686338975,0.4139646218,0.040436455016,0.34991156572,0.00089422608833,0.065749280248,4.0
117,-1,-117,0,0,0.46399759817,0.82634386136,73.72644013,0.5741530109,1.274861071,0.33684078623,0.41407775241,0.040436863574,0.34984723396,0.0008942754364,0.065768244101,4.0
118,-1,-118,0,0,0.46412024232,0.82620349328,73.724857867,0.5741449289,1.2746439556,0.33681825608,0.41419070187,0.040437040893,0.34978036367,0.00089432558692,0.065786881091,4.0
119,-1,-119,0,0,0.46424269312,0.82606317165,73.723350866,0.57413682803,1.274427114,0.336795819,0.41430346847,0.040437553398,0.34971595938,0.00089437528051,0.06580545714,4.0
120,-1,-120,0,0,0.46436494759,0.82592289685,73.721919851,0.57412870801,1.2742106189,0.33677346737,0.41441604922,0.040438081356,0.34965169151,0.00089442514394,0.065824046448,4.0
121,-1,-121,0,0,0.46448700272,0.82578266932,73.720565559,0.57412056858,1.2739944822,0.33675116945,0.41452844228,0.040438622488,0.34958757348,0.00089448045803,0.065844246521,4.0
122,-1,-122,0,0,0.46460885541,0.82564248947,73.719288735,0.57411240944,1.2737786943,0.33672899127,0.41464064304,0.040439110121,0.34952320511,0.00089453074733,0.065862650709,4.0
123,-1,-123,0,0,0.46473050253,0.82550235776,73.718090139,0.57410423033,1.2735632655,0.33670690174,0.41475264933,0.040439613302,0.34945897874,0.00089458121253,0.065881066885,4.0
124,-1,-124,0,0,0.46485194088,0.82536227468,73.716970541,0.57409603093,1.2733482141,0.33668490769,0.41486447758,0.040440168581,0.3493948214,0.00089464964788,0.065900024608,4.0
125,-1,-125,0,0,0.46497316721,0.82522224072,73.715930724,0.57408781096,1.27313352,0.33666299883,0.41497608999,0.040440678488,0.34933092803,0.00089470072832,0.065918408694,4.0
126,-1,-126,0,0,0.46509417818,0.82508225639,73.714971483,0.5740795701,1.2729191981,0.33664118196,0.41508749885,0.040441204528,0.34926718366,0.00089475199555,0.065936805004,4.0
127,-1,-127,0,0,0.46521497043,0.82494232225,73.714093627,0.57407130804,1.2727052305,0.33661939177,0.415198674,0.040442101637,0.34920354444,0.00089478386616,0.06595461944,4.0
128,-1,-128,0,0,0.46533554049,0.82480243885,73.713297974,0.57406339433,1.2724916638,0.33659776649,0.41530967867,0.040442747569,0.34914000607,0.00089483521766,0.065973344777,4.0
129,-1,-129,0,0,0.46545588486,0.82466260679,73.712585359,0.57405627766,1.2722784835,0.33657623673,0.41542047022,0.040443311936,0.34907662374,0.00089488675427,0.065992086325,4.0
130,-1,-130,0,0,0.46557599996,0.82452282668,73.711956628,0.57404911374,1.2720657186,0.33655491836,0.4155310142,0.040443459049,0.34901522438,0.0008949750585,0.066010407853,4.0
131,-1,-131,0,0,0.46569588212,0.82438309917,73.711412643,0.57404197808,1.2718533484,0.33653358062,0.4156413545,0.040444064859,0.34895168331,0.00089502750862,0.0660289018,4.0
132,-1,-132,0,0,0.46581552764,0.82424342492,73.710954277,0.57403483201,1.2716413797,0.33651234206,0.41575147137,0.040444688604,0.34888830467,0.00089508016174,0.066047410109,4.0
133,-1,-133,0,0,0.46593493271,0.82410380464,73.710582418,0.57402762676,1.271429731,0.33649119127,0.41586137211,0.040445346048,0.34882709741,0.00089520715798,0.066065959005,4.0
134,-1,-134,0,0,0.46605409347,0.82396423905,73.710297969,0.57402046072,1.2712185903,0.33647015614,0.41597103226,0.040446009314,0.34876442003,0.00089526110255,0.066084534218,4.0
135,-1,-135,0,0,0.46617300596,0.82382472892,73.710101846,0.57401328352,1.2710078672,0.33644922405,0.41608045817,0.040446691575,0.34870126898,0.0008953152761,0.066103125237,4.0
136,-1,-136,0,0,0.46629166618,0.82368527504,73.709994981,0.57400608476,1.2707976117,0.33642836675,0.41618964163,0.040447076029,0.34863695522,0.00089539552349,0.066122813998,4.0
137,-1,-137,0,0,0.46641007,0.82354587823,73.70997832,0.57399888476,1.2705877217,0.33640764238,0.41629858741,0.040447615342,0.34857432539,0.00089545043437,0.066141604422,4.0
138,-1,-138,0,0,0.46652821326,0.82340653936,73.710052823,0.57399167275,1.2703782665,0.3363870251,0.41640728746,0.040448172727,0.34851187458,0.00089550558803,0.066160413632,4.0
139,-1,-139,0,0,0.46664609168,0.82326725931,73.710219468,0.57398442317,1.2701692341,0.3363665624,0.41651545906,0.040448769149,0.3484505702,0.0008956398408,0.066176895458,4.0
140,-1,-140,0,0,0.4667637009,0.82312803902,73.710479248,0.57397718731,1.2699606893,0.33634616541,0.41662370286,0.040449435058,0.34838893082,0.00089569625708,0.066195230612,4.0
141,-1,-141,0,0,0.46688103649,0.82298887946,73.71083317,0.57396993851,1.2697525975,0.3363258798,0.41673168913,0.040450120937,0.34832748138,0.00089575294096,0.066213580245,4.0
142,-1,-142,0,0,0.46699809392,0.82284978165,73.71128226,0.57396265649,1.2695449908,0.33630566202,0.41683969711,0.040450645138,0.34826404957,0.00089589622262,0.066233637308,4.0
143,-1,-143,0,0,0.46711486855,0.82271074664,73.711827557,0.57395538187,1.269337811,0.33628560176,0.41694714097,0.040451253259,0.34820263928,0.00089595421374,0.066251666231,4.0
144,-1,-144,0,0,0.46723135569,0.82257177552,73.712470119,0.57394809333,1.2691311037,0.33626565733,0.41705431425,0.040451881185,0.34814142763,0.0008960124981,0.066269706872,4.0
145,-1,-145,0,0,0.46734755051,0.82243286944,73.713211021,0.5739407592,1.2689247345,0.33624584114,0.41716109079,0.040452548647,0.34808113047,0.00089602245049,0.066288450549,4.0
146,-1,-146,0,0,0.46746344811,0.82229402958,73.714051353,0.57393344368,1.26871898,0.33622613326,0.41726768125,0.040453193593,0.34802043689,0.00089606574311,0.066306431383,4.0
147,-1,-147,0,0,0.46757904347,0.82215525718,73.714992224,0.57392611316,1.2685137411,0.33620654593,0.41737398721,0.040453859296,0.34795995307,0.00089610904278,0.066324424074,4.0
148,-1,-148,0,0,0.46769433148,0.82201655352,73.716034761,0.57391874424,1.268309168,0.33618704517,0.41748016593,0.040454534503,0.34789711262,0.00089602510259,0.066342631342,4.0
149,-1,-149,0,0,0.46780930693,0.82187791995,73.717180107,0.57391138436,1.2681049314,0.33616770321,0.41758592284,0.040455222308,0.34783665789,0.00089606993651,0.066360618529,4.0
