1.098220e+02        1 6.948980e-01 1.494449e+00 2.714393e-02 9.256088e-02
1.098287e+02        1 6.947174e-01 1.493670e+00 2.411977e-02 9.296803e-02
1.098355e+02        1 6.942258e-01 1.492891e+00 2.144297e-02 9.336969e-02
1.098423e+02        1 6.934576e-01 1.492112e+00 1.907693e-02 9.376594e-02
1.098490e+02        1 6.924437e-01 1.491334e+00 1.698774e-02 9.415682e-02
1.098558e+02        1 6.912117e-01 1.490556e+00 1.514430e-02 9.454240e-02
1.098626e+02        1 6.897861e-01 1.489779e+00 1.351838e-02 9.492274e-02
1.098693e+02        1 6.881888e-01 1.489002e+00 1.208458e-02 9.529791e-02
1.098761e+02        1 6.864391e-01 1.488227e+00 1.082016e-02 9.566795e-02
1.098828e+02        1 6.845543e-01 1.487452e+00 9.704848e-03 9.603294e-02
1.098896e+02        1 6.825496e-01 1.486678e+00 8.720700e-03 9.639294e-02
1.098964e+02        1 6.804386e-01 1.485904e+00 7.851848e-03 9.674801e-02
1.099031e+02        1 6.782332e-01 1.485132e+00 7.084308e-03 9.709820e-02
1.099099e+02        1 6.759441e-01 1.484361e+00 6.405784e-03 9.744359e-02
1.099166e+02        1 6.735806e-01 1.483592e+00 5.805480e-03 9.778422e-02
1.099234e+02        1 6.711512e-01 1.482823e+00 5.273930e-03 9.812016e-02
1.099302e+02        1 6.686631e-01 1.482055e+00 4.802842e-03 9.845146e-02
1.099369e+02        1 6.661231e-01 1.481289e+00 4.384955e-03 9.877819e-02
1.099437e+02        1 6.635368e-01 1.480524e+00 4.013913e-03 9.910040e-02
1.099504e+02        1 6.609096e-01 1.479760e+00 3.684155e-03 9.941814e-02
1.099572e+02        1 6.582460e-01 1.478998e+00 3.390811e-03 9.973149e-02
1.099640e+02        1 6.555502e-01 1.478236e+00 3.129620e-03 1.000405e-01
1.099707e+02        1 6.528258e-01 1.477477e+00 2.896849e-03 1.003452e-01
1.099775e+02        1 6.500762e-01 1.476718e+00 2.689225e-03 1.006456e-01
1.099843e+02        1 6.473042e-01 1.475962e+00 2.503881e-03 1.009419e-01
1.099910e+02        1 6.445126e-01 1.475206e+00 2.338299e-03 1.012340e-01
1.099978e+02        1 6.417036e-01 1.474452e+00 2.190268e-03 1.015221e-01
1.100045e+02        1 6.388795e-01 1.473700e+00 2.057847e-03 1.018061e-01
1.100113e+02        1 6.360421e-01 1.472949e+00 1.939326e-03 1.020862e-01
1.100181e+02        1 6.331931e-01 1.472200e+00 1.833200e-03 1.023623e-01
1.100248e+02        1 6.303342e-01 1.471452e+00 1.738142e-03 1.026346e-01
1.100316e+02        1 6.274666e-01 1.470706e+00 1.652982e-03 1.029030e-01
1.100383e+02        1 6.245918e-01 1.469961e+00 1.576686e-03 1.031676e-01
1.100451e+02        1 6.217109e-01 1.469218e+00 1.508340e-03 1.034285e-01
1.100519e+02        1 6.188248e-01 1.468477e+00 1.447134e-03 1.036858e-01
1.100586e+02        1 6.159347e-01 1.467738e+00 1.392352e-03 1.039394e-01
1.100654e+02        1 6.130413e-01 1.467000e+00 1.343357e-03 1.041893e-01
1.100722e+02        1 6.101455e-01 1.466264e+00 1.299584e-03 1.044358e-01
1.100789e+02        1 6.072480e-01 1.465529e+00 1.260531e-03 1.046788e-01
1.100857e+02        1 6.043495e-01 1.464797e+00 1.225751e-03 1.049182e-01
1.100924e+02        1 6.014507e-01 1.464066e+00 1.194844e-03 1.051543e-01
1.100992e+02        1 5.985520e-01 1.463337e+00 1.167457e-03 1.053870e-01
1.101060e+02        1 5.956541e-01 1.462610e+00 1.143270e-03 1.056164e-01
1.101127e+02        1 5.927574e-01 1.461884e+00 1.122000e-03 1.058425e-01
1.101195e+02        1 5.898624e-01 1.461161e+00 1.103394e-03 1.060654e-01
1.101262e+02        1 5.869696e-01 1.460439e+00 1.087222e-03 1.062850e-01
1.101330e+02        1 5.840793e-01 1.459719e+00 1.073282e-03 1.065015e-01
1.101398e+02        1 5.811919e-01 1.459001e+00 1.061390e-03 1.067149e-01
1.101465e+02        1 5.783078e-01 1.458285e+00 1.051381e-03 1.069252e-01
1.101533e+02        1 5.754273e-01 1.457571e+00 1.043107e-03 1.071324e-01
1.101600e+02        1 5.725507e-01 1.456859e+00 1.036433e-03 1.073366e-01
1.101668e+02        1 5.696784e-01 1.456149e+00 1.031241e-03 1.075379e-01
1.101736e+02        1 5.668105e-01 1.455441e+00 1.027421e-03 1.077362e-01
1.101803e+02        1 5.639475e-01 1.454735e+00 1.024874e-03 1.079316e-01
1.101871e+02        1 5.610895e-01 1.454031e+00 1.023513e-03 1.081242e-01
1.101939e+02        1 5.582368e-01 1.453330e+00 1.023257e-03 1.083139e-01
1.102006e+02        1 5.553896e-01 1.452630e+00 1.024033e-03 1.085009e-01
1.102074e+02        1 5.525482e-01 1.451932e+00 1.025775e-03 1.086850e-01
1.102141e+02        1 5.497127e-01 1.451236e+00 1.028424e-03 1.088665e-01
1.102209e+02        1 5.468835e-01 1.450543e+00 1.031925e-03 1.090453e-01
1.102277e+02        1 5.440606e-01 1.449851e+00 1.036228e-03 1.092214e-01
1.102344e+02        1 5.412443e-01 1.449162e+00 1.041289e-03 1.093949e-01
1.102412e+02        1 5.384348e-01 1.448475e+00 1.047068e-03 1.095658e-01
1.102479e+02        1 5.356323e-01 1.447791e+00 1.053526e-03 1.097341e-01
1.102547e+02        1 5.328370e-01 1.447108e+00 1.060629e-03 1.098999e-01
1.102615e+02        1 5.300489e-01 1.446428e+00 1.068348e-03 1.100632e-01
1.102682e+02        1 5.272684e-01 1.445750e+00 1.076653e-03 1.102240e-01
1.102750e+02        1 5.244956e-01 1.445074e+00 1.085518e-03 1.103824e-01
1.102817e+02        1 5.217307e-01 1.444400e+00 1.094920e-03 1.105384e-01
