8.004277e+01        1 7.057091e-01 1.142123e+00 2.812156e-02 1.350301e-01
8.004978e+01        1 7.054968e-01 1.141312e+00 2.468072e-02 1.359559e-01
8.005680e+01        1 7.049440e-01 1.140500e+00 2.167328e-02 1.368688e-01
8.006381e+01        1 7.040919e-01 1.139689e+00 1.904846e-02 1.377689e-01
8.007082e+01        1 7.029765e-01 1.138878e+00 1.675991e-02 1.386563e-01
8.007784e+01        1 7.016297e-01 1.138068e+00 1.476583e-02 1.395313e-01
8.008485e+01        1 7.000793e-01 1.137259e+00 1.302888e-02 1.403939e-01
8.009186e+01        1 6.983498e-01 1.136450e+00 1.151598e-02 1.412444e-01
8.009888e+01        1 6.964626e-01 1.135642e+00 1.019798e-02 1.420829e-01
8.010589e+01        1 6.944367e-01 1.134835e+00 9.049321e-03 1.429095e-01
8.011290e+01        1 6.922886e-01 1.134029e+00 8.047683e-03 1.437243e-01
8.011992e+01        1 6.900326e-01 1.133224e+00 7.173640e-03 1.445276e-01
8.012693e+01        1 6.876817e-01 1.132420e+00 6.410316e-03 1.453195e-01
8.013394e+01        1 6.852471e-01 1.131617e+00 5.743078e-03 1.461001e-01
8.014096e+01        1 6.827385e-01 1.130816e+00 5.159261e-03 1.468696e-01
8.014797e+01        1 6.801647e-01 1.130015e+00 4.647906e-03 1.476281e-01
8.015498e+01        1 6.775334e-01 1.129216e+00 4.199538e-03 1.483758e-01
8.016200e+01        1 6.748513e-01 1.128418e+00 3.805971e-03 1.491127e-01
8.016901e+01        1 6.721245e-01 1.127622e+00 3.460124e-03 1.498391e-01
8.017602e+01        1 6.693582e-01 1.126827e+00 3.155880e-03 1.505551e-01
8.018304e+01        1 6.665572e-01 1.126034e+00 2.887945e-03 1.512609e-01
8.019005e+01        1 6.637256e-01 1.125241e+00 2.651742e-03 1.519564e-01
8.019706e+01        1 6.608671e-01 1.124451e+00 2.443303e-03 1.526420e-01
8.020408e+01        1 6.579851e-01 1.123662e+00 2.259193e-03 1.533177e-01
8.021109e+01        1 6.550825e-01 1.122874e+00 2.096431e-03 1.539837e-01
8.021810e+01        1 6.521620e-01 1.122088e+00 1.952428e-03 1.546400e-01
8.022512e+01        1 6.492259e-01 1.121303e+00 1.824936e-03 1.552868e-01
8.023213e+01        1 6.462765e-01 1.120521e+00 1.711997e-03 1.559243e-01
8.023914e+01        1 6.433155e-01 1.119739e+00 1.611907e-03 1.565526e-01
8.024616e+01        1 6.403447e-01 1.118960e+00 1.523178e-03 1.571717e-01
8.025317e+01        1 6.373657e-01 1.118182e+00 1.444513e-03 1.577818e-01
8.026018e+01        1 6.343800e-01 1.117406e+00 1.374775e-03 1.583831e-01
8.026720e+01        1 6.313887e-01 1.116631e+00 1.312972e-03 1.589756e-01
8.027421e+01        1 6.283930e-01 1.115859e+00 1.258234e-03 1.595595e-01
8.028122e+01        1 6.253941e-01 1.115088e+00 1.209795e-03 1.601348e-01
8.028824e+01        1 6.223929e-01 1.114319e+00 1.166983e-03 1.607017e-01
8.029525e+01        1 6.193903e-01 1.113551e+00 1.129209e-03 1.612603e-01
8.030226e+01        1 6.163871e-01 1.112786e+00 1.095951e-03 1.618108e-01
8.030928e+01        1 6.133841e-01 1.112022e+00 1.066750e-03 1.623531e-01
8.031629e+01        1 6.103819e-01 1.111260e+00 1.041201e-03 1.628874e-01
8.032331e+01        1 6.073813e-01 1.110500e+00 1.018944e-03 1.634139e-01
8.033032e+01        1 6.043828e-01 1.109742e+00 9.996616e-04 1.639326e-01
8.033733e+01        1 6.013870e-01 1.108986e+00 9.830725e-04 1.644437e-01
8.034435e+01        1 5.983944e-01 1.108232e+00 9.689263e-04 1.649472e-01
8.035136e+01        1 5.954054e-01 1.107480e+00 9.570009e-04 1.654432e-01
8.035837e+01        1 5.924207e-01 1.106730e+00 9.470982e-04 1.659318e-01
8.036539e+01        1 5.894406e-01 1.105981e+00 9.390421e-04 1.664132e-01
8.037240e+01        1 5.864654e-01 1.105235e+00 9.326753e-04 1.668874e-01
8.037941e+01        1 5.834957e-01 1.104491e+00 9.278574e-04 1.673545e-01
8.038643e+01        1 5.805318e-01 1.103749e+00 9.244627e-04 1.678146e-01
8.039344e+01        1 5.775740e-01 1.103009e+00 9.223789e-04 1.682678e-01
8.040045e+01        1 5.746227e-01 1.102271e+00 9.215053e-04 1.687142e-01
8.040747e+01        1 5.716782e-01 1.101535e+00 9.217516e-04 1.691539e-01
8.041448e+01        1 5.687408e-01 1.100802e+00 9.230365e-04 1.695869e-01
8.042149e+01        1 5.658108e-01 1.100070e+00 9.252871e-04 1.700134e-01
8.042851e+01        1 5.628885e-01 1.099341e+00 9.284378e-04 1.704334e-01
8.043552e+01        1 5.599743e-01 1.098614e+00 9.324295e-04 1.708470e-01
8.044253e+01        1 5.570683e-01 1.097889e+00 9.372088e-04 1.712544e-01
8.044955e+01        1 5.541709e-01 1.097166e+00 9.427276e-04 1.716555e-01
8.045656e+01        1 5.512823e-01 1.096445e+00 9.489424e-04 1.720505e-01
8.046357e+01        1 5.484027e-01 1.095727e+00 9.558139e-04 1.724394e-01
8.047059e+01        1 5.455325e-01 1.095011e+00 9.633064e-04 1.728224e-01
8.047760e+01        1 5.426718e-01 1.094298e+00 9.713878e-04 1.731994e-01
8.048461e+01        1 5.398208e-01 1.093586e+00 9.800286e-04 1.735706e-01
8.049163e+01        1 5.369800e-01 1.092877e+00 9.892025e-04 1.739361e-01
8.049864e+01        1 5.341494e-01 1.092171e+00 9.988851e-04 1.742958e-01
8.050565e+01        1 5.313292e-01 1.091466e+00 1.009055e-03 1.746500e-01
8.051267e+01        1 5.285198e-01 1.090764e+00 1.019691e-03 1.749986e-01
8.051968e+01        1 5.257214e-01 1.090065e+00 1.030776e-03 1.753417e-01
8.052669e+01        1 5.229341e-01 1.089368e+00 1.042293e-03 1.756795e-01
8.053371e+01        1 5.201582e-01 1.088673e+00 1.054227e-03 1.760119e-01
8.054072e+01        1 5.173939e-01 1.087981e+00 1.066564e-03 1.763391e-01
8.054773e+01        1 5.146413e-01 1.087291e+00 1.079291e-03 1.766610e-01
8.055475e+01        1 5.119008e-01 1.086603e+00 1.092396e-03 1.769778e-01
