1.139431e+02        1 6.383794e-01 1.021416e+00 3.955995e-02 1.218595e-01
1.139494e+02        1 6.382683e-01 1.020710e+00 3.654345e-02 1.222416e-01
1.139558e+02        1 6.379561e-01 1.020004e+00 3.376414e-02 1.226189e-01
1.139622e+02        1 6.374596e-01 1.019299e+00 3.120613e-02 1.229914e-01
1.139685e+02        1 6.367939e-01 1.018594e+00 2.885389e-02 1.233592e-01
1.139749e+02        1 6.359730e-01 1.017889e+00 2.669241e-02 1.237222e-01
1.139813e+02        1 6.350096e-01 1.017185e+00 2.470735e-02 1.240807e-01
1.139876e+02        1 6.339156e-01 1.016481e+00 2.288507e-02 1.244345e-01
1.139940e+02        1 6.327015e-01 1.015778e+00 2.121273e-02 1.247839e-01
1.140004e+02        1 6.313771e-01 1.015075e+00 1.967827e-02 1.251287e-01
1.140067e+02        1 6.299515e-01 1.014374e+00 1.827044e-02 1.254692e-01
1.140131e+02        1 6.284329e-01 1.013673e+00 1.697878e-02 1.258052e-01
1.140195e+02        1 6.268287e-01 1.012973e+00 1.579360e-02 1.261370e-01
1.140258e+02        1 6.251459e-01 1.012273e+00 1.470594e-02 1.264644e-01
1.140322e+02        1 6.233908e-01 1.011575e+00 1.370755e-02 1.267877e-01
1.140386e+02        1 6.215691e-01 1.010878e+00 1.279086e-02 1.271068e-01
1.140449e+02        1 6.196863e-01 1.010181e+00 1.194888e-02 1.274218e-01
1.140513e+02        1 6.177470e-01 1.009486e+00 1.117526e-02 1.277327e-01
1.140577e+02        1 6.157560e-01 1.008792e+00 1.046413e-02 1.280395e-01
1.140640e+02        1 6.137171e-01 1.008099e+00 9.810171e-03 1.283424e-01
1.140704e+02        1 6.116343e-01 1.007407e+00 9.208498e-03 1.286414e-01
1.140768e+02        1 6.095111e-01 1.006717e+00 8.654658e-03 1.289365e-01
1.140831e+02        1 6.073506e-01 1.006027e+00 8.144591e-03 1.292277e-01
1.140895e+02        1 6.051557e-01 1.005339e+00 7.674592e-03 1.295152e-01
1.140959e+02        1 6.029294e-01 1.004652e+00 7.241284e-03 1.297989e-01
1.141022e+02        1 6.006740e-01 1.003966e+00 6.841589e-03 1.300789e-01
1.141086e+02        1 5.983918e-01 1.003282e+00 6.472701e-03 1.303553e-01
1.141150e+02        1 5.960851e-01 1.002599e+00 6.132063e-03 1.306280e-01
1.141213e+02        1 5.937559e-01 1.001918e+00 5.817345e-03 1.308972e-01
1.141277e+02        1 5.914060e-01 1.001238e+00 5.526423e-03 1.311628e-01
1.141341e+02        1 5.890371e-01 1.000559e+00 5.257359e-03 1.314250e-01
1.141404e+02        1 5.866508e-01 9.998821e-01 5.008386e-03 1.316837e-01
1.141468e+02        1 5.842485e-01 9.992065e-01 4.777894e-03 1.319390e-01
1.141532e+02        1 5.818318e-01 9.985324e-01 4.564412e-03 1.321910e-01
1.141595e+02        1 5.794018e-01 9.978598e-01 4.366597e-03 1.324396e-01
1.141659e+02        1 5.769598e-01 9.971888e-01 4.183224e-03 1.326850e-01
1.141723e+02        1 5.745069e-01 9.965193e-01 4.013171e-03 1.329271e-01
1.141786e+02        1 5.720441e-01 9.958515e-01 3.855415e-03 1.331660e-01
1.141850e+02        1 5.695724e-01 9.951853e-01 3.709020e-03 1.334017e-01
1.141914e+02        1 5.670927e-01 9.945207e-01 3.573128e-03 1.336344e-01
1.141977e+02        1 5.646059e-01 9.938578e-01 3.446955e-03 1.338639e-01
1.142041e+02        1 5.621128e-01 9.931966e-01 3.329782e-03 1.340904e-01
1.142105e+02        1 5.596141e-01 9.925371e-01 3.220950e-03 1.343138e-01
1.142168e+02        1 5.571106e-01 9.918793e-01 3.119856e-03 1.345343e-01
1.142232e+02        1 5.546029e-01 9.912232e-01 3.025945e-03 1.347518e-01
1.142296e+02        1 5.520916e-01 9.905690e-01 2.938707e-03 1.349664e-01
1.142359e+02        1 5.495775e-01 9.899165e-01 2.857675e-03 1.351782e-01
1.142423e+02        1 5.470609e-01 9.892658e-01 2.782421e-03 1.353871e-01
1.142487e+02        1 5.445426e-01 9.886169e-01 2.712546e-03 1.355932e-01
1.142550e+02        1 5.420229e-01 9.879698e-01 2.647689e-03 1.357965e-01
1.142614e+02        1 5.395024e-01 9.873247e-01 2.587514e-03 1.359971e-01
1.142678e+02        1 5.369814e-01 9.866814e-01 2.531711e-03 1.361949e-01
1.142741e+02        1 5.344606e-01 9.860399e-01 2.479996e-03 1.363901e-01
1.142805e+02        1 5.319402e-01 9.854004e-01 2.432106e-03 1.365826e-01
1.142869e+02        1 5.294207e-01 9.847629e-01 2.387799e-03 1.367726e-01
1.142932e+02        1 5.269024e-01 9.841272e-01 2.346849e-03 1.369599e-01
1.142996e+02        1 5.243857e-01 9.834936e-01 2.309050e-03 1.371447e-01
1.143060e+02        1 5.218710e-01 9.828619e-01 2.274210e-03 1.373269e-01
1.143123e+02        1 5.193586e-01 9.822322e-01 2.242152e-03 1.375067e-01
1.143187e+02        1 5.168488e-01 9.816046e-01 2.212710e-03 1.376840e-01
1.143251e+02        1 5.143420e-01 9.809790e-01 2.185732e-03 1.378588e-01
1.143314e+02        1 5.118383e-01 9.803554e-01 2.161078e-03 1.380312e-01
1.143378e+02        1 5.093382e-01 9.797339e-01 2.138615e-03 1.382013e-01
1.143442e+02        1 5.068418e-01 9.791145e-01 2.118223e-03 1.383690e-01
1.143505e+02        1 5.043495e-01 9.784972e-01 2.099787e-03 1.385344e-01
1.143569e+02        1 5.018615e-01 9.778820e-01 2.083204e-03 1.386974e-01
1.143633e+02        1 4.993780e-01 9.772690e-01 2.068374e-03 1.388582e-01
1.143696e+02        1 4.968993e-01 9.766581e-01 2.055206e-03 1.390168e-01
1.143760e+02        1 4.944257e-01 9.760494e-01 2.043617e-03 1.391731e-01
1.143824e+02        1 4.919574e-01 9.754428e-01 2.033526e-03 1.393273e-01
1.143887e+02        1 4.894945e-01 9.748385e-01 2.024860e-03 1.394792e-01
1.143951e+02        1 4.870373e-01 9.742364e-01 2.017550e-03 1.396290e-01
1.144015e+02        1 4.845860e-01 9.736365e-01 2.011532e-03 1.397767e-01
1.144078e+02        1 4.821409e-01 9.730389e-01 2.006746e-03 1.399223e-01
1.144142e+02        1 4.797021e-01 9.724435e-01 2.003135e-03 1.400658e-01
1.144206e+02        1 4.772697e-01 9.718505e-01 2.000647e-03 1.402073e-01
1.144269e+02        1 4.748441e-01 9.712597e-01 1.999233e-03 1.403467e-01
1.144333e+02        1 4.724254e-01 9.706712e-01 1.998847e-03 1.404841e-01
1.144397e+02        1 4.700137e-01 9.700851e-01 1.999446e-03 1.406195e-01
1.144460e+02        1 4.676093e-01 9.695013e-01 2.000989e-03 1.407530e-01
1.144524e+02        1 4.652124e-01 9.689199e-01 2.003438e-03 1.408846e-01
1.144588e+02        1 4.628230e-01 9.683408e-01 2.006758e-03 1.410142e-01
1.144651e+02        1 4.604414e-01 9.677642e-01 2.010914e-03 1.411419e-01
1.144715e+02        1 4.580678e-01 9.671899e-01 2.015877e-03 1.412677e-01
1.144779e+02        1 4.557022e-01 9.666181e-01 2.021615e-03 1.413917e-01
1.144842e+02        1 4.533450e-01 9.660487e-01 2.028101e-03 1.415139e-01
1.144906e+02        1 4.509961e-01 9.654817e-01 2.035308e-03 1.416342e-01
1.144970e+02        1 4.486558e-01 9.649172e-01 2.043213e-03 1.417528e-01
1.145033e+02        1 4.463242e-01 9.643552e-01 2.051790e-03 1.418695e-01
1.145097e+02        1 4.440015e-01 9.637956e-01 2.061020e-03 1.419845e-01
1.145161e+02        1 4.416879e-01 9.632386e-01 2.070879e-03 1.420978e-01
1.145224e+02        1 4.393834e-01 9.626841e-01 2.081350e-03 1.422093e-01
1.145288e+02        1 4.370882e-01 9.621321e-01 2.092412e-03 1.423192e-01
1.145352e+02        1 4.348025e-01 9.615826e-01 2.104049e-03 1.424274e-01
1.145415e+02        1 4.325263e-01 9.610357e-01 2.116244e-03 1.425339e-01
1.145479e+02        1 4.302599e-01 9.604913e-01 2.128980e-03 1.426387e-01
1.145543e+02        1 4.280034e-01 9.599495e-01 2.142243e-03 1.427419e-01
1.145606e+02        1 4.257568e-01 9.594103e-01 2.156019e-03 1.428435e-01
1.145670e+02        1 4.235203e-01 9.588737e-01 2.170293e-03 1.429436e-01
1.145734e+02        1 4.212942e-01 9.583398e-01 2.185053e-03 1.430420e-01
1.145797e+02        1 4.190783e-01 9.578084e-01 2.200287e-03 1.431389e-01
1.145861e+02        1 4.168730e-01 9.572796e-01 2.215982e-03 1.432342e-01
1.145925e+02        1 4.146783e-01 9.567535e-01 2.232128e-03 1.433280e-01
1.145988e+02        1 4.124943e-01 9.562301e-01 2.248713e-03 1.434203e-01
1.146052e+02        1 4.103212e-01 9.557093e-01 2.265728e-03 1.435111e-01
1.146116e+02        1 4.081590e-01 9.551912e-01 2.283163e-03 1.436004e-01
