,branch,PT,TY,LAB,V_plc,L2-NORM,PERIOD,V_pkc,switch,PAR(4),PAR(5),PAR(6),PAR(7),PAR(8),PAR(31),PAR(32),PAR(33),PAR(34),PAR(35),PAR(80)
1,-1,-1,9,1,0.16,1.2983551221,66.53585,0.0,0.0,1.0,0.7248283,1.3282906368,0.23387196182,0.17696058348,1.0,0.038517273189,0.29784828596,0.00075192049223,0.034785011814,5.0
2,-1,-2,0,0,0.16000008104,1.2983541149,66.535724701,0.0,0.0,1.0,0.72482813015,1.3282918868,0.23387276502,0.17696067337,1.0,0.038517272786,0.29784822317,0.00075188357024,0.03478502848,5.0
3,-1,-3,0,0,0.1600040988,1.2983476389,66.534803014,0.0,0.0,1.0,0.72482656518,1.3282742843,0.23387109199,0.17696314636,1.0,0.038517287867,0.29784664332,0.00075189259185,0.034785847785,5.0
4,-1,-4,0,0,0.16000443808,1.298347092,66.534725188,0.0,0.0,1.0,0.72482643304,1.328273058,0.23387094891,0.17696418919,1.0,0.03851735007,0.29784716871,0.00075095607225,0.034786070668,5.0
5,-1,-5,0,0,0.16000494702,1.2983462717,66.534608448,0.0,0.0,1.0,0.72482623479,1.3282708282,0.23387073703,0.17696450267,1.0,0.038517351566,0.29784696886,0.00075095736629,0.034786173926,5.0
6,-1,-6,0,0,0.1600057104,1.2983450413,66.534433348,0.0,0.0,1.0,0.72482593743,1.3282674836,0.23387041922,0.17696497287,1.0,0.03851735381,0.29784666908,0.00075095930736,0.034786328807,5.0
7,-1,-7,0,0,0.16000685546,1.2983431956,66.534170709,0.0,0.0,1.0,0.72482549139,1.3282624305,0.23386996008,0.17696548867,1.0,0.038517186903,0.29784504397,0.00075090759602,0.03478631218,5.0
8,-1,-8,0,0,0.16000857304,1.298340427,66.533776776,0.0,0.0,1.0,0.72482482231,1.3282549055,0.23386924504,0.17696654731,1.0,0.038517193,0.29784436908,0.00075091205993,0.0347866619,5.0
9,-1,-9,0,0,0.16001114937,1.2983362742,66.533185932,0.0,0.0,1.0,0.72482381867,1.3282436182,0.23386817255,0.17696813522,1.0,0.038517202149,0.29784335666,0.00075091875653,0.034787186477,5.0
10,-1,-10,0,0,0.16001501377,1.2983300451,66.532299795,0.0,0.0,1.0,0.72482231316,1.3282267271,0.23386655576,0.17697072266,1.0,0.038517410739,0.2978433734,0.00075091354763,0.034788745362,5.0
11,-1,-11,0,0,0.16002081019,1.2983207014,66.530970877,0.0,0.0,1.0,0.72482005479,1.3282013325,0.23386414309,0.17697429288,1.0,0.038517427628,0.29784109607,0.00075092881589,0.034789918731,5.0
12,-1,-12,0,0,0.16002950438,1.2983066859,66.528978145,0.0,0.0,1.0,0.72481666698,1.3281632437,0.23386052495,0.17697964771,1.0,0.038517452989,0.29783767909,0.00075095172644,0.03479167873,5.0
13,-1,-13,0,0,0.16004254469,1.298285663,66.525990496,0.0,0.0,1.0,0.72481158473,1.3281060982,0.23385507141,0.17698730282,1.0,0.038517350611,0.29783252254,0.00075103873147,0.034793591945,5.0
14,-1,-14,0,0,0.16006210297,1.2982541293,66.52151228,0.0,0.0,1.0,0.7248039601,1.3280204232,0.23384693748,0.1769993412,1.0,0.038517422066,0.2978248116,0.00075109269808,0.034797576064,5.0
15,-1,-15,0,0,0.16009143552,1.29820683,66.514802256,0.0,0.0,1.0,0.72479252036,1.3278919449,0.23383474625,0.177017393,1.0,0.038517529598,0.29781323495,0.00075117373913,0.034803551701,5.0
16,-1,-16,0,0,0.16013542344,1.298135884,66.504753562,0.0,0.0,1.0,0.72477535445,1.3276992735,0.2338164562,0.17704483241,1.0,0.038517686832,0.29779689241,0.00075132614533,0.034812905734,5.0
17,-1,-17,0,0,0.16017939838,1.2980649418,66.494724354,0.0,0.0,1.0,0.72475818096,1.3275067231,0.23379821657,0.17707190611,1.0,0.03851782241,0.29777950761,0.00075144917638,0.034821818742,5.0
18,-1,-18,0,0,0.16022336048,1.2979940035,66.484714495,0.0,0.0,1.0,0.72474099989,1.3273142636,0.23378000274,0.17709896443,1.0,0.038517958858,0.29776209363,0.00075157245177,0.034830730211,5.0
19,-1,-19,0,0,0.16026730987,1.2979230691,66.474723849,0.0,0.0,1.0,0.72472381122,1.3271219464,0.23376185499,0.1771260422,1.0,0.038518102737,0.29774434179,0.00075168663477,0.034839323386,5.0
20,-1,-20,0,0,0.16031124667,1.2978521389,66.464752282,0.0,0.0,1.0,0.72470661496,1.3269296692,0.23374369307,0.17715306706,1.0,0.038518262965,0.29772686982,0.00075181013312,0.034848271008,5.0
21,-1,-21,0,0,0.16035517101,1.2977812129,66.45479966,0.0,0.0,1.0,0.72468941108,1.3267374814,0.23372555659,0.17718007682,1.0,0.038518424165,0.29770936949,0.00075193387506,0.034857217364,5.0
22,-1,-22,0,0,0.16039908303,1.2977102911,66.444865852,0.0,0.0,1.0,0.72467219957,1.3265454035,0.23370748372,0.17720673085,1.0,0.038518768165,0.29768980383,0.00075212478352,0.034866384143,5.0
23,-1,-23,0,0,0.16044298283,1.2976393738,66.434950731,0.0,0.0,1.0,0.72465498043,1.3263533957,0.23368939888,0.17723372465,1.0,0.038518941025,0.29767223568,0.00075225060165,0.034875345522,5.0
24,-1,-24,0,0,0.16048687054,1.2975684609,66.425054167,0.0,0.0,1.0,0.72463775365,1.3261614757,0.23367133911,0.17726070359,1.0,0.038519114919,0.29765464141,0.00075237666126,0.03488430582,5.0
25,-1,-25,0,0,0.16053074629,1.2974975527,66.415176037,0.0,0.0,1.0,0.72462051921,1.32596954,0.23365325652,0.17728795902,1.0,0.038519172924,0.29763772662,0.00075262290794,0.034893212957,5.0
26,-1,-26,0,0,0.16057461018,1.2974266491,66.405316215,0.0,0.0,1.0,0.72460327711,1.3257777986,0.23363524896,0.17731489652,1.0,0.038519344001,0.29762008771,0.00075273302127,0.034902168592,5.0
27,-1,-27,0,0,0.16061846234,1.2973557504,66.395474581,0.0,0.0,1.0,0.72458602733,1.3255861436,0.23361726616,0.17734181944,1.0,0.038519516123,0.29760242225,0.00075284085247,0.034911123252,5.0
28,-1,-28,0,0,0.16066230289,1.2972848565,66.385651014,0.0,0.0,1.0,0.72456876987,1.3253946149,0.23359935367,0.1773685422,1.0,0.038519517591,0.2975852253,0.00075292780069,0.034920124305,5.0
29,-1,-29,0,0,0.16070613193,1.2972139676,66.375845395,0.0,0.0,1.0,0.72455150472,1.3252031301,0.23358141873,0.17739544617,1.0,0.038519648962,0.29756750018,0.00075303648281,0.034929001837,5.0
30,-1,-30,0,0,0.16074994958,1.2971430838,66.366057606,0.0,0.0,1.0,0.72453423186,1.3250117303,0.23356350822,0.17742233577,1.0,0.038519781259,0.29754975066,0.00075314541785,0.034937878222,5.0
31,-1,-31,0,0,0.16079375595,1.2970722051,66.356287533,0.0,0.0,1.0,0.72451695129,1.3248203931,0.23354555708,0.17744915598,1.0,0.038519815534,0.29753092406,0.00075332579354,0.034946421463,5.0
32,-1,-32,0,0,0.16083755114,1.2970013316,66.346535062,0.0,0.0,1.0,0.72449966299,1.3246291554,0.23352769273,0.17747599502,1.0,0.038519964631,0.29751312837,0.00075343407392,0.034955320738,5.0
33,-1,-33,0,0,0.16088133527,1.2969304635,66.336800079,0.0,0.0,1.0,0.72448236697,1.3244380013,0.2335098525,0.17750281998,1.0,0.038520114731,0.29749530857,0.00075354260676,0.034964219069,5.0
34,-1,-34,0,0,0.16092510844,1.2968596007,66.327082475,0.0,0.0,1.0,0.7244650632,1.3242470044,0.233492099,0.17752973652,1.0,0.038520260556,0.29747872031,0.0007536689871,0.034973179043,5.0
35,-1,-35,0,0,0.16096887076,1.2967887435,66.31738214,0.0,0.0,1.0,0.72444775169,1.3240560202,0.23347430806,0.17755653663,1.0,0.038520406861,0.29746084944,0.00075377774567,0.034982064492,5.0
36,-1,-36,0,0,0.16101262232,1.2967178918,66.307698966,0.0,0.0,1.0,0.72443043241,1.3238651182,0.23345654095,0.17758332287,1.0,0.038520554176,0.29744295386,0.00075388675562,0.034990949061,5.0
37,-1,-37,0,0,0.16105636324,1.2966470457,66.298032846,0.0,0.0,1.0,0.72441310537,1.3236742228,0.23343873464,0.17760994775,1.0,0.038520909862,0.29742335991,0.00075395952488,0.03500040222,5.0
38,-1,-38,0,0,0.1611000936,1.2965762053,66.288383675,0.0,0.0,1.0,0.72439577056,1.3234834804,0.23342101357,0.17763670263,1.0,0.03852103741,0.29740542203,0.00075406965171,0.035009251133,5.0
39,-1,-39,0,0,0.16114381352,1.2965053708,66.27875135,0.0,0.0,1.0,0.72437842795,1.3232928189,0.23340331604,0.17766344386,1.0,0.038521165923,0.29738746098,0.00075418002834,0.035018099143,5.0
40,-1,-40,0,0,0.16118752308,1.296434542,66.269135768,0.0,0.0,1.0,0.72436107756,1.3231023154,0.23338572407,0.17769053664,1.0,0.038521361185,0.29737026374,0.00075435959445,0.03502709739,5.0
41,-1,-41,0,0,0.16123122239,1.2963637193,66.259536828,0.0,0.0,1.0,0.72434371936,1.3229118205,0.23336807554,0.17771726636,1.0,0.038521488177,0.2973522506,0.00075446928769,0.035035937975,5.0
42,-1,-42,0,0,0.16127491153,1.2962929025,66.249954432,0.0,0.0,1.0,0.72432635335,1.3227214053,0.23335045028,0.17774398261,1.0,0.038521616147,0.2973342142,0.00075457923034,0.035044777736,5.0
43,-1,-43,0,0,0.1613185906,1.2962220918,66.240388479,0.0,0.0,1.0,0.72430897952,1.3225309948,0.23333276761,0.17777067677,1.0,0.038521719875,0.2973163717,0.00075460201404,0.035053634324,5.0
44,-1,-44,0,0,0.1613622597,1.2961512872,66.230838874,0.0,0.0,1.0,0.72429159787,1.3223407327,0.23331518656,0.17779736451,1.0,0.038521851332,0.29729828842,0.00075471407464,0.035062471837,5.0
45,-1,-45,0,0,0.16140591891,1.2960804889,66.221305521,0.0,0.0,1.0,0.72427420838,1.3221505491,0.23329762853,0.17782403898,1.0,0.038521983797,0.29728018241,0.00075482638257,0.035071308621,5.0
46,-1,-46,0,0,0.16144956832,1.2960096968,66.211788325,0.0,0.0,1.0,0.72425681105,1.3219604506,0.23328010941,0.17785031383,1.0,0.038522343536,0.29726224749,0.00075497060995,0.035080572482,5.0
47,-1,-47,0,0,0.16149320803,1.2959389111,66.202287192,0.0,0.0,1.0,0.72423940587,1.3217704232,0.23326260171,0.17787694938,1.0,0.038522465999,0.29724411231,0.00075508274895,0.035089402742,5.0
48,-1,-48,0,0,0.16153683812,1.2958681318,66.192802032,0.0,0.0,1.0,0.72422199283,1.3215804731,0.23324511679,0.17790357187,1.0,0.038522589456,0.29722595604,0.00075519513465,0.035098221456,5.0
49,-1,-49,0,0,0.16158045867,1.2957973589,66.183332752,0.0,0.0,1.0,0.72420457192,1.3213907,0.23322770779,0.1779306307,1.0,0.038522659849,0.29720711158,0.00075526708035,0.035106552344,5.0
50,-1,-50,0,0,0.16162406977,1.2957265926,66.173879263,0.0,0.0,1.0,0.72418714315,1.3212009079,0.23321026523,0.17795724238,1.0,0.038522828319,0.29718891145,0.00075538088357,0.035115444241,5.0
51,-1,-51,0,0,0.16166767151,1.2956558329,66.164441477,0.0,0.0,1.0,0.72416970649,1.3210111921,0.23319284521,0.17798384114,1.0,0.038522997946,0.2971706906,0.00075549493201,0.035124335807,5.0
52,-1,-52,0,0,0.16171126396,1.2955850798,66.155019306,0.0,0.0,1.0,0.72415226195,1.3208215106,0.23317540824,0.1780102401,1.0,0.038523070884,0.29715326582,0.00075560815416,0.035133145392,5.0
53,-1,-53,0,0,0.16175484721,1.2955143334,66.145612664,0.0,0.0,1.0,0.72413480951,1.320631944,0.23315803219,0.17803680478,1.0,0.038523237624,0.29713500717,0.0007557227204,0.035142031393,5.0
54,-1,-54,0,0,0.16179842134,1.2954435938,66.136221465,0.0,0.0,1.0,0.72411734917,1.3204424525,0.23314067845,0.17806335674,1.0,0.038523405529,0.2971167285,0.00075583753092,0.035150917137,5.0
55,-1,-55,0,0,0.16184198642,1.295372861,66.126845626,0.0,0.0,1.0,0.72409988092,1.3202530418,0.23312334744,0.178089916,1.0,0.038523493384,0.29709746938,0.00075602347493,0.035159652282,5.0
56,-1,-56,0,0,0.16188554254,1.2953021351,66.117485064,0.0,0.0,1.0,0.72408240476,1.3200636999,0.23310603814,0.17811644322,1.0,0.038523658958,0.29707914653,0.00075613703225,0.03516852773,5.0
57,-1,-57,0,0,0.16192908977,1.2952314162,66.108139696,0.0,0.0,1.0,0.72406492067,1.3198744322,0.23308875094,0.17814295789,1.0,0.038523825707,0.29706080391,0.00075625083385,0.035177402973,5.0
58,-1,-58,0,0,0.16197262818,1.2951607042,66.098809442,0.0,0.0,1.0,0.72404742866,1.3196852813,0.23307152267,0.1781694625,1.0,0.038523802519,0.29704388954,0.00075625665695,0.035186057202,5.0
59,-1,-59,0,0,0.16201615785,1.2950899993,66.089494221,0.0,0.0,1.0,0.72402992871,1.3194961627,0.23305428018,0.17819595228,1.0,0.038523952433,0.29702547733,0.00075637430015,0.035194901205,5.0
60,-1,-60,0,0,0.16205967886,1.2950193014,66.080193955,0.0,0.0,1.0,0.72401242083,1.3193071173,0.23303705961,0.17822242967,1.0,0.038524103486,0.29700704492,0.00075649218513,0.03520374498,5.0
61,-1,-61,0,0,0.16210319128,1.2949486107,66.070908566,0.0,0.0,1.0,0.72399490499,1.3191180851,0.23301981451,0.17824874485,1.0,0.038524395667,0.29698703548,0.00075664000274,0.03521296131,5.0
62,-1,-62,0,0,0.16214669517,1.2948779272,66.061637976,0.0,0.0,1.0,0.7239773812,1.318929183,0.23300264134,0.17827522662,1.0,0.038524525571,0.2969685945,0.00075675704471,0.035221765627,5.0
63,-1,-63,0,0,0.16219019061,1.2948072509,66.052382111,0.0,0.0,1.0,0.72395984946,1.3187403531,0.23298548988,0.17830169611,1.0,0.038524656566,0.29695013464,0.00075687432829,0.03523056966,5.0
64,-1,-64,0,0,0.16223367767,1.294736582,66.043140894,0.0,0.0,1.0,0.72394230975,1.3185515718,0.2329683957,0.17832852502,1.0,0.038525045914,0.29693299585,0.00075700058158,0.035239635811,5.0
65,-1,-65,0,0,0.16227715641,1.2946659203,66.033914252,0.0,0.0,1.0,0.72392476207,1.3183628948,0.23295128689,0.17835495209,1.0,0.038525223169,0.29691450793,0.00075711800015,0.035248515366,5.0
66,-1,-66,0,0,0.16232062691,1.2945952661,66.024702112,0.0,0.0,1.0,0.72390720641,1.318174289,0.23293419962,0.17838136706,1.0,0.038525401678,0.29689600187,0.00075723565972,0.035257394989,5.0
67,-1,-67,0,0,0.16236408922,1.2945246193,66.015504401,0.0,0.0,1.0,0.72388964277,1.3179858269,0.23291711869,0.17840735903,1.0,0.038525552659,0.29687756871,0.00075731740087,0.035266429128,5.0
68,-1,-68,0,0,0.16240754342,1.29445398,66.006321048,0.0,0.0,1.0,0.72387207115,1.3177973557,0.232900071,0.17843376962,1.0,0.038525670405,0.29685902726,0.00075743791384,0.035275276649,5.0
69,-1,-69,0,0,0.16245098957,1.2943833482,65.997151983,0.0,0.0,1.0,0.72385449153,1.3176089548,0.23288304466,0.17846016821,1.0,0.038525789231,0.29684046813,0.00075755866605,0.035284049105,5.0
70,-1,-70,0,0,0.16249442773,1.2943127239,65.987997136,0.0,0.0,1.0,0.72383690392,1.3174205998,0.23286607679,0.17848651047,1.0,0.038525602021,0.29682001911,0.00075768162537,0.035292125271,5.0
71,-1,-71,0,0,0.16253785797,1.2942421073,65.978856437,0.0,0.0,1.0,0.7238193083,1.3172323452,0.232849096,0.17851285443,1.0,0.038525758593,0.29680139728,0.00075780446818,0.035300962642,5.0
72,-1,-72,0,0,0.16258128034,1.2941714984,65.969729821,0.0,0.0,1.0,0.72380170468,1.31704416,0.23283213641,0.17853918657,1.0,0.038525916379,0.29678275758,0.00075792754891,0.035309800091,5.0
73,-1,-73,0,0,0.16262469491,1.2941008971,65.960617218,0.0,0.0,1.0,0.72378409304,1.3168560552,0.23281515693,0.17856565305,1.0,0.038526179189,0.29676567729,0.00075805979358,0.035318773296,5.0
74,-1,-74,0,0,0.16268980227,1.2939950097,65.946974444,0.0,0.0,1.0,0.72375766055,1.3165740011,0.23278978436,0.17860511576,1.0,0.03852643188,0.29673762352,0.00075824632399,0.035332045551,5.0
75,-1,-75,0,0,0.16275489241,1.2938891399,65.933362832,0.0,0.0,1.0,0.72373121001,1.3162921011,0.23276445905,0.17864455224,1.0,0.03852668742,0.29670952989,0.00075843338749,0.035345318267,5.0
