2 1 0 0 0.6 0 0.0805296 3.86101 0.703951 0 1 0.0805296 3.86101 0.703951 0 1 0 0 0 0 0 0 0 0 0 0 
1 1 0 1.31719e-06 0.6 0 0.0805296 3.86101 0.703951 4.99897e-07 0.999 0.0805296 3.86101 0.703951 4.99897e-07 0.999 0.17874 0 0.135335 0 0.991394 0 0.951134 0 0.991829 0 
1 1 0 2.6398e-06 0.6 0 0.0805296 3.86101 0.703951 1.00085e-06 0.998 0.0805296 3.86101 0.703951 1.00085e-06 0.998 0.17874 0 0.135335 0 0.991394 0 0.951039 0 0.991829 0 
1 1 0 5.30138e-06 0.6 0 0.0805296 3.86101 0.703951 2.00592e-06 0.996 0.0805296 3.86101 0.703951 2.00592e-06 0.996 0.17874 0 0.135335 0 0.991394 0 0.950848 0 0.991829 0 
1 1 0 1.06907e-05 0.6 0 0.0805296 3.86101 0.703951 4.02883e-06 0.992 0.0805296 3.86101 0.703951 4.02883e-06 0.992 0.17874 0 0.135335 0 0.991394 0 0.950463 0 0.991829 0 
1 1 0 2.17399e-05 0.6 0 0.0805296 3.86101 0.703951 8.12652e-06 0.984 0.0805296 3.86101 0.703951 8.12652e-06 0.984 0.178741 0 0.135335 0 0.991394 0 0.949685 0 0.991829 0 
1 1 0 3.60764e-05 0.6 0 0.0805296 3.86101 0.703951 1.33482e-05 0.974 0.0805296 3.86101 0.703951 1.33482e-05 0.974 0.178742 0 0.135334 0 0.991394 0 0.948695 0 0.991829 0 
1 1 0 5.10225e-05 0.6 0 0.0805296 3.86101 0.703951 1.86839e-05 0.964 0.0805296 3.86101 0.703951 1.86839e-05 0.964 0.178744 0 0.135333 0 0.991394 0 0.947687 0 0.991829 0 
1 1 0 6.66076e-05 0.6 0 0.0805296 3.86101 0.70395 2.41373e-05 0.954 0.0805296 3.86101 0.70395 2.41373e-05 0.954 0.178746 0 0.135331 0 0.991394 0 0.94666 0 0.991829 0 
1 1 0 8.28633e-05 0.6 0 0.0805296 3.86101 0.70395 2.97125e-05 0.944 0.0805296 3.86101 0.70395 2.97125e-05 0.944 0.17875 0 0.135329 0 0.991394 0 0.945612 0 0.991829 0 
1 1 0 9.98226e-05 0.6 0 0.0805296 3.86101 0.70395 3.54135e-05 0.934 0.0805296 3.86101 0.70395 3.54135e-05 0.934 0.178754 0 0.135327 0 0.991394 0 0.944544 0 0.991829 0 
1 1 0 0.000117521 0.6 0 0.0805297 3.861 0.70395 4.12446e-05 0.924 0.0805297 3.861 0.70395 4.12446e-05 0.924 0.178758 0 0.135324 0 0.991394 0 0.943454 0 0.991829 0 
1 1 0 0.000135995 0.6 0 0.0805297 3.861 0.703949 4.72104e-05 0.914 0.0805297 3.861 0.703949 4.72104e-05 0.914 0.178764 0 0.13532 0 0.991393 0 0.942343 0 0.991829 0 
1 1 0 0.000155286 0.6 0 0.0805297 3.861 0.703949 5.33155e-05 0.904 0.0805297 3.861 0.703949 5.33155e-05 0.904 0.178771 0 0.135316 0 0.991393 0 0.941209 0 0.991829 0 
1 1 0 0.000175433 0.6 0 0.0805298 3.861 0.703949 5.95649e-05 0.894 0.0805298 3.861 0.703949 5.95649e-05 0.894 0.178778 0 0.135311 0 0.991393 0 0.940052 0 0.991829 0 
1 1 0 0.000196484 0.6 0 0.0805298 3.86099 0.703948 6.59639e-05 0.884 0.0805298 3.86099 0.703948 6.59639e-05 0.884 0.178787 0 0.135306 0 0.991393 0 0.938871 0 0.991829 0 
1 1 0 0.000218484 0.6 0 0.0805299 3.86099 0.703948 7.25177e-05 0.874 0.0805299 3.86099 0.703948 7.25177e-05 0.874 0.178797 0 0.1353 0 0.991393 0 0.937666 0 0.991829 0 
1 1 0 0.000241484 0.6 0 0.0805299 3.86099 0.703947 7.92321e-05 0.864 0.0805299 3.86099 0.703947 7.92321e-05 0.864 0.178808 0 0.135293 0 0.991392 0 0.936434 0 0.99183 0 
1 1 0 0.000265538 0.6 0 0.08053 3.86098 0.703947 8.61131e-05 0.854 0.08053 3.86098 0.703947 8.61131e-05 0.854 0.17882 0 0.135285 0 0.991392 0 0.935177 0 0.99183 0 
1 1 0 0.000290703 0.6 0 0.08053 3.86098 0.703946 9.31669e-05 0.844 0.08053 3.86098 0.703946 9.31669e-05 0.844 0.178833 0 0.135277 0 0.933892 0 0.991392 0 0.99183 0 
1 1 0 0.00031704 0.6 0 0.0805301 3.86097 0.703945 0.0001004 0.834 0.0805301 3.86097 0.703945 0.0001004 0.834 0.178849 0 0.135267 0 0.93258 0 0.991392 0 0.99183 0 
1 1 0 0.000344613 0.6 0 0.0805302 3.86097 0.703944 0.00010782 0.824 0.0805302 3.86097 0.703944 0.00010782 0.824 0.178865 0 0.135257 0 0.931238 0 0.991391 0 0.99183 0 
1 1 0 0.000373493 0.6 0 0.0805303 3.86096 0.703943 0.000115433 0.814 0.0805303 3.86096 0.703943 0.000115433 0.814 0.178884 0 0.135246 0 0.929867 0 0.991391 0 0.99183 0 
1 1 0 0.000403753 0.6 0 0.0805304 3.86095 0.703942 0.000123248 0.804 0.0805304 3.86095 0.703942 0.000123248 0.804 0.178904 0 0.135233 0 0.928465 0 0.991391 0 0.991831 0 
1 1 0 0.000435472 0.6 0 0.0805305 3.86095 0.703941 0.000131272 0.794001 0.0805305 3.86095 0.703941 0.000131272 0.794001 0.178926 0 0.135219 0 0.92703 0 0.99139 0 0.991831 0 
1 1 0 0.000468735 0.6 0 0.0805306 3.86094 0.70394 0.000139514 0.784001 0.0805306 3.86094 0.70394 0.000139514 0.784001 0.17895 0 0.135204 0 0.925563 0 0.99139 0 0.991831 0 
1 1 0 0.000503632 0.6 0 0.0805307 3.86093 0.703939 0.000147983 0.774001 0.0805307 3.86093 0.703939 0.000147983 0.774001 0.178977 0 0.135188 0 0.924061 0 0.991389 0 0.991832 0 
1 1 0 0.000540262 0.6 0 0.0805309 3.86092 0.703937 0.000156688 0.764001 0.0805309 3.86092 0.703937 0.000156688 0.764001 0.179005 0 0.13517 0 0.922524 0 0.991389 0 0.991832 0 
1 1 0 0.000578727 0.6 0 0.080531 3.86091 0.703936 0.00016564 0.754001 0.080531 3.86091 0.703936 0.00016564 0.754001 0.179037 0 0.13515 0 0.92095 0 0.991388 0 0.991832 0 
1 1 0 0.00061914 0.6 0 0.0805312 3.86089 0.703934 0.000174849 0.744001 0.0805312 3.86089 0.703934 0.000174849 0.744001 0.179071 0 0.135129 0 0.919338 0 0.991387 0 0.991833 0 
1 1 0 0.000661621 0.6 0 0.0805314 3.86088 0.703932 0.000184326 0.734001 0.0805314 3.86088 0.703932 0.000184326 0.734001 0.179108 0 0.135106 0 0.917687 0 0.991386 0 0.991833 0 
1 1 0 0.000706299 0.6 0 0.0805316 3.86087 0.70393 0.000194084 0.724001 0.0805316 3.86087 0.70393 0.000194084 0.724001 0.179148 0 0.135081 0 0.915994 0 0.991386 0 0.991834 0 
1 1 0 0.000753313 0.6 0 0.0805318 3.86085 0.703928 0.000204134 0.714001 0.0805318 3.86085 0.703928 0.000204134 0.714001 0.179191 0 0.135054 0 0.914259 0 0.991385 0 0.991834 0 
1 1 0 0.000802814 0.6 0 0.080532 3.86084 0.703925 0.000214491 0.704001 0.080532 3.86084 0.703925 0.000214491 0.704001 0.179239 0 0.135024 0 0.91248 0 0.991384 0 0.991835 0 
1 1 0 0.000854962 0.6 0 0.0805323 3.86082 0.703923 0.000225168 0.694002 0.0805323 3.86082 0.703923 0.000225168 0.694002 0.17929 0 0.134993 0 0.910656 0 0.991383 0 0.991836 0 
1 1 0 0.000909933 0.6 0 0.0805325 3.8608 0.70392 0.00023618 0.684002 0.0805325 3.8608 0.70392 0.00023618 0.684002 0.179345 0 0.134958 0 0.908783 0 0.991382 0 0.991836 0 
1 1 0 0.000967915 0.6 0 0.0805328 3.86078 0.703917 0.000247544 0.674002 0.0805328 3.86078 0.703917 0.000247544 0.674002 0.179405 0 0.134921 0 0.906861 0 0.991381 0 0.991837 0 
1 1 0 0.00102911 0.6 0 0.0805332 3.86075 0.703914 0.000259277 0.664002 0.0805332 3.86075 0.703914 0.000259277 0.664002 0.17947 0 0.134881 0 0.904888 0 0.99138 0 0.991838 0 
1 1 0 0.00109375 0.6 0 0.0805335 3.86073 0.70391 0.000271396 0.654002 0.0805335 3.86073 0.70391 0.000271396 0.654002 0.17954 0 0.134838 0 0.902861 0 0.991378 0 0.991839 0 
1 1 0 0.00116206 0.6 0 0.0805339 3.8607 0.703906 0.000283922 0.644003 0.0805339 3.8607 0.703906 0.000283922 0.644003 0.179616 0 0.134791 0 0.900778 0 0.991377 0 0.99184 0 
