,branch,PT,TY,LAB,V_plc,L2-NORM,V_pkc,switch,delta,K_tau,tau_max,PAR(21),PAR(22),PAR(23),PAR(24),PAR(25),PAR(26),PAR(31),PAR(32),PAR(33),PAR(34),PAR(35),PAR(36),PAR(80)
18,1,-18,0,0,9.9595859633e-06,4.0505100184,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99925862248,0.080531914021,3.8608438913,0.70392657863,0.00020943913875,1.5448681776e-05,0.99925862248,0.080531914021,3.8608438913,0.70392657863,0.00020943913875,1.5448681776e-05,6.0
19,1,-19,0,0,1.0911924e-05,4.0504597778,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99918783762,0.080532380665,3.8608103725,0.70392174798,0.00022944800299,1.6924783288e-05,0.99918783762,0.080532380665,3.8608103725,0.70392174798,0.00022944800299,1.6924783288e-05,6.0
20,1,-20,0,0,1.2311978748e-05,4.0503805082,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99908380569,0.080533143861,3.8607555545,0.70391384742,0.0002588577035,1.9094508766e-05,0.99908380569,0.080533143861,3.8607555545,0.70391384742,0.0002588577035,1.9094508766e-05,6.0
21,1,-21,0,0,1.3677138003e-05,4.0502970167,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99898240072,0.080533976455,3.8606957548,0.70390522841,0.00028752766937,2.1209789313e-05,0.99898240072,0.080533976455,3.8606957548,0.70390522841,0.00028752766937,2.1209789313e-05,6.0
22,1,-22,0,0,1.5007288754e-05,4.050209783,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99888362745,0.080534871638,3.8606314632,0.70389596141,0.00031545597199,2.3270486157e-05,0.99888362745,0.080534871638,3.8606314632,0.70389596141,0.00031545597199,2.3270486157e-05,6.0
23,1,-23,0,0,1.6302834631e-05,4.0501192393,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.9987874525,0.080535823147,3.8605631302,0.70388611125,0.00034265152559,2.5277258799e-05,0.9987874525,0.080535823147,3.8605631302,0.70388611125,0.00034265152559,2.5277258799e-05,6.0
24,1,-24,0,0,1.7564553589e-05,4.05002577,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99869381498,0.0805368253,3.8604911646,0.70387573673,0.00036913108816,2.7231344111e-05,0.99869381498,0.0805368253,3.8604911646,0.70387573673,0.00036913108816,2.7231344111e-05,6.0
25,1,-25,0,0,1.8793480608e-05,4.0499297145,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99860263519,0.080537872993,3.8604159334,0.70386489069,0.0003949167916,2.913437444e-05,0.99860263519,0.080537872993,3.8604159334,0.70386489069,0.0003949167916,2.913437444e-05,6.0
26,1,-26,0,0,1.9990815242e-05,4.0498313701,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99851382147,0.080538961673,3.8603377643,0.70385362024,0.00042003419694,3.0988234383e-05,0.99851382147,0.080538961673,3.8603377643,0.70385362024,0.00042003419694,3.0988234383e-05,6.0
27,1,-27,0,0,2.1730490534e-05,4.0496801157,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99838481632,0.080540662895,3.860215624,0.70383600832,0.00045651907502,3.3681387519e-05,0.99838481632,0.080540662895,3.860215624,0.70383600832,0.00045651907502,3.3681387519e-05,6.0
28,1,-28,0,0,2.3406484412e-05,4.0495250322,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99826057338,0.080542435589,3.8600883661,0.70381765625,0.00049165751364,3.6275496008e-05,0.99826057338,0.080542435589,3.8600883661,0.70381765625,0.00049165751364,3.6275496008e-05,6.0
29,1,-29,0,0,2.5023261111e-05,4.0493667241,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99814075548,0.080544269976,3.859956694,0.70379866522,0.00052554416748,3.877753486e-05,0.99814075548,0.080544269976,3.859956694,0.70379866522,0.00052554416748,3.877753486e-05,6.0
30,1,-30,0,0,2.6585089933e-05,4.0492056844,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99802504082,0.080546157914,3.8598211936,0.70377911949,0.00055826947904,4.119416791e-05,0.99802504082,0.080546157914,3.8598211936,0.70377911949,0.00055826947904,4.119416791e-05,6.0
31,1,-31,0,0,2.8095967512e-05,4.0490423174,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99791312865,0.080548092605,3.8596823541,0.70375908944,0.00058991806109,4.3531628846e-05,0.99791312865,0.080548092605,3.8596823541,0.70375908944,0.00058991806109,4.3531628846e-05,6.0
32,1,-32,0,0,2.9559586149e-05,4.0488769555,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99780474142,0.080550068346,3.8595405858,0.70373863407,0.00062056804595,4.5795673436e-05,0.99780474142,0.080550068346,3.8595405858,0.70373863407,0.00062056804595,4.5795673436e-05,6.0
33,1,-33,0,0,3.1673774428e-05,4.0486257552,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99764821642,0.080553098703,3.8593231776,0.70370725938,0.00066482655137,4.9065568446e-05,0.99764821642,0.080553098703,3.8593231776,0.70370725938,0.00066482655137,4.9065568446e-05,6.0
34,1,-34,0,0,3.3699339014e-05,4.0483714201,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.9974982934,0.080556197524,3.8591008997,0.70367517508,0.00070721273127,5.2197862638e-05,0.9974982934,0.080556197524,3.8591008997,0.70367517508,0.00070721273127,5.2197862638e-05,6.0
35,1,-35,0,0,3.5645112333e-05,4.0481145218,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99735431033,0.080559354363,3.8588745038,0.70364248929,0.00074791328652,5.5206306059e-05,0.99735431033,0.080559354363,3.8588745038,0.70364248929,0.00074791328652,5.5206306059e-05,6.0
36,1,-36,0,0,3.7518743966e-05,4.0478555057,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99721569428,0.080562560881,3.8586445904,0.70360928829,0.00078708987196,5.8102803037e-05,0.99721569428,0.080562560881,3.8586445904,0.70360928829,0.00078708987196,5.8102803037e-05,6.0
37,1,-37,0,0,3.9326870126e-05,4.0475947234,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99708194854,0.080565810343,3.8584116441,0.7035756418,0.00082488269784,6.0897677746e-05,0.99708194854,0.080565810343,3.8584116441,0.7035756418,0.00082488269784,6.0897677746e-05,6.0
38,1,-38,0,0,4.1075265727e-05,4.0473324553,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99695264113,0.080569097251,3.8581760609,0.7035416067,0.00086141375611,6.3599912066e-05,0.99695264113,0.080569097251,3.8581760609,0.7035416067,0.00086141375611,6.3599912066e-05,6.0
39,1,-39,0,0,4.3596762378e-05,4.0469367447,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99676618711,0.080574088184,3.857818436,0.70348992518,0.00091407470095,6.7496508204e-05,0.99676618711,0.080574088184,3.857818436,0.70348992518,0.00091407470095,6.7496508204e-05,6.0
40,1,-40,0,0,4.6009572728e-05,4.0465387877,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99658779782,0.08057914106,3.8574564847,0.70343760019,0.000964439607,7.1224632059e-05,0.99658779782,0.08057914106,3.8574564847,0.70343760019,0.000964439607,7.1224632059e-05,6.0
41,1,-41,0,0,4.8325739779e-05,4.0461390309,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99641657387,0.080584246387,3.8570908906,0.70338472997,0.0010127627713,7.4803000535e-05,0.99641657387,0.080584246387,3.8570908906,0.70338472997,0.0010127627713,7.4803000535e-05,6.0
42,1,-42,0,0,5.0555351124e-05,4.0457378151,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99625176228,0.080589396687,3.8567221924,0.70333139187,0.0010592571786,7.8247287782e-05,0.99625176228,0.080589396687,3.8567221924,0.70333139187,0.0010592571786,7.8247287782e-05,6.0
43,1,-43,0,0,5.2706935149e-05,4.0453354047,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99609272676,0.080594585982,3.8563508208,0.70327764777,0.0011041028786,8.1570742416e-05,0.99609272676,0.080594585982,3.8563508208,0.70327764777,0.0011041028786,8.1570742416e-05,6.0
44,1,-44,0,0,5.5803663589e-05,4.0447299863,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99586383633,0.08060243275,3.8557894926,0.70319637684,0.0011686105476,8.635367521e-05,0.99586383633,0.08060243275,3.8557894926,0.70319637684,0.0011686105476,8.635367521e-05,6.0
45,1,-45,0,0,5.8761381929e-05,4.0441228729,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99564521707,0.080610343628,3.8552238524,0.70311443689,0.0012301802174,9.0921497939e-05,0.99564521707,0.080610343628,3.8552238524,0.70311443689,0.0012301802174,9.0921497939e-05,6.0
46,1,-46,0,0,6.1596640962e-05,4.0435144526,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99543563604,0.0806183088,3.8546546079,0.70303192949,0.0012891612444,9.5299904854e-05,0.99543563604,0.0806183088,3.8546546079,0.70303192949,0.0012891612444,9.5299904854e-05,6.0
47,1,-47,0,0,6.432303997e-05,4.0429050138,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.9952340807,0.080626320637,3.8540823094,0.70294893358,0.0013458406749,9.9510003294e-05,0.9952340807,0.080626320637,3.8540823094,0.70294893358,0.0013458406749,9.9510003294e-05,6.0
48,1,-48,0,0,6.6951898703e-05,4.0422947749,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99503970867,0.080634373101,3.8535073925,0.70286551164,0.0014004574358,0.00010356935878,0.99503970867,0.080634373101,3.8535073925,0.70286551164,0.0014004574358,0.00010356935878,6.0
49,1,-49,0,0,7.0732773044e-05,4.0413782676,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99476009654,0.080646517673,3.8526408508,0.70273968643,0.001478947213,0.00010940751279,0.99476009654,0.080646517673,3.8526408508,0.70273968643,0.001478947213,0.00010940751279,6.0
50,1,-50,0,0,7.4341741064e-05,4.0404607509,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99449311049,0.080658730102,3.8517701179,0.7026131463,0.0015537998205,0.00011498027074,0.99449311049,0.080658730102,3.8517701179,0.7026131463,0.0015537998205,0.00011498027074,6.0
51,1,-51,0,0,7.779996306e-05,4.0395425209,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.9942371785,0.080671000711,3.8508958926,0.70248599135,0.0016254618984,0.00012032044501,0.9942371785,0.080671000711,3.8508958926,0.70248599135,0.0016254618984,0.00012032044501,6.0
52,1,-52,0,0,8.1124658392e-05,4.038623791,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99399102215,0.080683322025,3.8500187153,0.7023582989,0.0016942969154,0.00012545472989,0.99399102215,0.080683322025,3.8500187153,0.7023582989,0.0016942969154,0.00012545472989,6.0
53,1,-53,0,0,8.4330050304e-05,4.0377047178,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99375358608,0.080695688154,3.8491390118,0.70223012987,0.0017606051104,0.00013040516941,0.99375358608,0.080695688154,3.8491390118,0.70223012987,0.0017606051104,0.00013040516941,6.0
54,1,-54,0,0,8.8939985961e-05,4.0363257062,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99341188862,0.080714311371,3.8478154441,0.70203708623,0.0018558687947,0.00013752569385,0.99341188862,0.080714311371,3.8478154441,0.70203708623,0.0018558687947,0.00013752569385,6.0
55,1,-55,0,0,9.3340677956e-05,4.0349464595,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99308542446,0.080733012574,3.8464878467,0.70184320658,0.0019466966666,0.00014432426316,0.99308542446,0.080733012574,3.8464878467,0.70184320658,0.0019466966666,0.00014432426316,6.0
56,1,-56,0,0,9.7558243294e-05,4.0335671643,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99277225989,0.080751782419,3.8451568967,0.70164858753,0.0020336401471,0.00015084131967,0.99277225989,0.080751782419,3.8451568967,0.70164858753,0.0020336401471,0.00015084131967,6.0
57,1,-57,0,0,0.00010161384115,4.0321879467,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99247082955,0.080770613706,3.8438231169,0.70145330354,0.0021171460255,0.00015710961746,0.99247082955,0.080770613706,3.8438231169,0.70145330354,0.0021171460255,0.00015710961746,6.0
58,1,-58,0,0,0.0001055248892,4.0308088924,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99217984591,0.080789500772,3.8424869188,0.70125741314,0.0021975821273,0.00016315611005,0.99217984591,0.080789500772,3.8424869188,0.70125741314,0.0021975821273,0.00016315611005,6.0
59,1,-59,0,0,0.00011115160902,4.028740735,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99176065528,0.080817926349,3.8404787869,0.7009625398,0.0023131389512,0.0001718581953,0.99176065528,0.080817926349,3.8404787869,0.7009625398,0.0023131389512,0.0001718581953,6.0
60,1,-60,0,0,0.0001165252772,4.0266731967,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99135964081,0.080846455512,3.8384668108,0.70066652853,0.0024233134827,0.00018017286384,0.99135964081,0.080846455512,3.8384668108,0.70066652853,0.0024233134827,0.00018017286384,6.0
61,1,-61,0,0,0.00012167763578,4.0246063421,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99097446276,0.080875079321,3.8364516441,0.70036947168,0.0025287763378,0.00018814917895,0.99097446276,0.080875079321,3.8364516441,0.70036947168,0.0025287763378,0.00018814917895,6.0
62,1,-62,0,0,0.00012663435687,4.0225402002,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99060323088,0.080903790897,3.8344337914,0.70007144031,0.0026300699927,0.0001958268037,0.99060323088,0.080903790897,3.8344337914,0.70007144031,0.0026300699927,0.0001958268037,6.0
63,1,-63,0,0,0.00013141654629,4.0204747787,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.99024439283,0.08093258484,3.8324136501,0.69977249015,0.0027276405164,0.00020323833178,0.99024439283,0.08093258484,3.8324136501,0.69977249015,0.0027276405164,0.00020323833178,6.0
64,1,-64,0,0,0.00013830031969,4.0173779777,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98972660192,0.080975921053,3.829379823,0.6993224365,0.0028678131385,0.00021391494037,0.98972660192,0.080975921053,3.829379823,0.6993224365,0.0028678131385,0.00021391494037,6.0
65,1,-65,0,0,0.00014487874624,4.0142827334,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98923028399,0.081019421769,3.8263423899,0.69887053041,0.0030014554273,0.00022412762531,0.98923028399,0.081019421769,3.8263423899,0.69887053041,0.0030014554273,0.00022412762531,6.0
66,1,-66,0,0,0.00015119019579,4.0111889753,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98875262768,0.081063078537,3.8233019835,0.698416859,0.0031293788868,0.00023393554702,0.98875262768,0.081063078537,3.8233019835,0.698416859,0.0031293788868,0.00023393554702,6.0
67,1,-67,0,0,0.00015726568795,4.0080966254,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98829136351,0.081106884887,3.8202590928,0.6979614889,0.0032522397502,0.00024338650316,0.98829136351,0.081106884887,3.8202590928,0.6979614889,0.0032522397502,0.00024338650316,6.0
68,1,-68,0,0,0.00016599110157,4.0034605633,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98762621451,0.081172864198,3.8156909157,0.69727535862,0.003428194008,0.00025697769527,0.98762621451,0.081172864198,3.8156909157,0.69727535862,0.003428194008,0.00025697769527,6.0
69,1,-69,0,0,0.00017431111774,3.9988272371,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.9869887875,0.081239156034,3.8111190001,0.6965856535,0.0035954137944,0.00026995890656,0.9869887875,0.081239156034,3.8111190001,0.6965856535,0.0035954137944,0.00026995890656,6.0
70,1,-70,0,0,0.00018227971574,3.9941964104,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98637515334,0.081305751046,3.8065440872,0.69589246952,0.0037550421861,0.00028241312852,0.98637515334,0.081305751046,3.8065440872,0.69589246952,0.0037550421861,0.00028241312852,6.0
71,1,-71,0,0,0.00018993999071,3.9895678703,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98578218118,0.0813726423,3.8019667422,0.69519587775,0.0039079921159,0.00029440656129,0.98578218118,0.0813726423,3.8019667422,0.69519587775,0.0039079921159,0.00029440656129,6.0
72,1,-72,0,0,0.00019732699375,3.9849414267,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98520732921,0.081439824561,3.7973874061,0.69449593176,0.0040550063743,0.00030599300262,0.98520732921,0.081439824561,3.7973874061,0.69449593176,0.0040550063743,0.00030599300262,6.0
73,1,-73,0,0,0.00020795715607,3.9780053231,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98437453609,0.081541135149,3.790515413,0.69343980981,0.0042657136422,0.00032270469402,0.98437453609,0.081541135149,3.790515413,0.69343980981,0.0042657136422,0.00032270469402,6.0
74,1,-74,0,0,0.00021811546854,3.971073066,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98357217249,0.081643081797,3.7836406329,0.69237633173,0.0044660979847,0.00033871984948,0.98357217249,0.081643081797,3.7836406329,0.69237633173,0.0044660979847,0.00033871984948,6.0
75,1,-75,0,0,0.00022786393622,3.9641442373,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98279576879,0.081745657736,3.7767637542,0.69130556644,0.0046574748737,0.00035413335416,0.98279576879,0.081745657736,3.7767637542,0.69130556644,0.0046574748737,0.00035413335416,6.0
76,1,-76,0,0,0.00023725230891,3.957218482,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98204174615,0.081848858334,3.7698853074,0.69022756103,0.0048409001671,0.00036902125237,0.98204174615,0.081848858334,3.7698853074,0.69022756103,0.0048409001671,0.00036902125237,6.0
77,1,-77,0,0,0.00025010736327,3.9473381742,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.98099864279,0.08199723131,3.7600658837,0.68867645703,0.0050906022078,0.00038948057004,0.98099864279,0.08199723131,3.7600658837,0.68867645703,0.0050906022078,0.00038948057004,6.0
78,1,-78,0,0,0.00026240529839,3.937462778,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97998847643,0.082146865225,3.7502450465,0.68711072245,0.0053278522175,0.00040913836916,0.97998847643,0.082146865225,3.7502450465,0.68711072245,0.0053278522175,0.00040913836916,6.0
79,1,-79,0,0,0.00027422059032,3.9275916884,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97900591894,0.082297757725,3.7404235083,0.6855303827,0.0055542320949,0.00042810805722,0.97900591894,0.082297757725,3.7404235083,0.6855303827,0.0055542320949,0.00042810805722,6.0
80,1,-80,0,0,0.00028561298438,3.9177244037,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97804670171,0.082449908521,3.7306018242,0.68393544322,0.0057710109477,0.00044648048478,0.97804670171,0.082449908521,3.7306018242,0.68393544322,0.0057710109477,0.00044648048478,6.0
81,1,-81,0,0,0.00029663128867,3.9078605038,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97710734037,0.082603318768,3.7207804368,0.6823258959,0.0059792254731,0.00046432977328,0.97710734037,0.082603318768,3.7207804368,0.6823258959,0.0059792254731,0.00046432977328,6.0
82,1,-82,0,0,0.00030731599848,3.897999633,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97618494478,0.082757990652,3.7109597074,0.68070172343,0.0061797355917,0.00048171734335,0.97618494478,0.082757990652,3.7109597074,0.68070172343,0.0061797355917,0.00048171734335,6.0
83,1,-83,0,0,0.00031770116378,3.8881414878,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97527708407,0.082913927103,3.7011399361,0.67906290226,0.0063732640543,0.00049869477856,0.97527708407,0.082913927103,3.7011399361,0.67906290226,0.0063732640543,0.00049869477856,6.0
84,1,-84,0,0,0.00032781575045,3.8782858068,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97438168855,0.083071131599,3.6913213765,0.67740940474,0.0065604253253,0.00051530591117,0.97438168855,0.083071131599,3.6913213765,0.67740940474,0.0065604253253,0.00051530591117,6.0
85,1,-85,0,0,0.00033768465356,3.8684323635,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97349697683,0.083229608021,3.6815042463,0.67574120061,0.0067417470921,0.00053158837316,0.97349697683,0.083229608021,3.6815042463,0.67574120061,0.0067417470921,0.00053158837316,6.0
86,1,-86,0,0,0.00034732946537,3.8585809606,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97262140071,0.083389360544,3.6716887348,0.67405825817,0.0069176865762,0.00054757477102,0.97262140071,0.083389360544,3.6716887348,0.67405825817,0.0069176865762,0.00054757477102,6.0
87,1,-87,0,0,0.00035676906712,3.8487314247,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97175360275,0.083550393561,3.6618750085,0.67236054517,0.0070886431059,0.00056329358992,0.97175360275,0.083550393561,3.6618750085,0.67236054517,0.0070886431059,0.00056329358992,6.0
88,1,-88,0,0,0.00036602009144,3.8388836033,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.97089238331,0.083712711616,3.6520632159,0.67064802949,0.0072549679459,0.0005787698998,0.97089238331,0.083712711616,3.6520632159,0.67064802949,0.0072549679459,0.0005787698998,6.0
89,1,-89,0,0,0.00037509728848,3.8290373612,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.9700366744,0.083876319362,3.6422534902,0.66892067967,0.0074169720815,0.00059402591382,0.9700366744,0.083876319362,3.6422534902,0.66892067967,0.0074169720815,0.00059402591382,6.0
90,1,-90,0,0,0.00038401381905,3.8191925784,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.96918551881,0.084041221518,3.6324459527,0.66717846539,0.0075749324563,0.00060908143517,0.96918551881,0.084041221518,3.6324459527,0.66717846539,0.0075749324563,0.00060908143517,6.0
91,1,-91,0,0,0.0003927814919,3.8093491477,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.96833805333,0.084207422839,3.6226407139,0.66542135782,0.0077290970208,0.00062395421841,0.96833805333,0.084207422839,3.6226407139,0.66542135782,0.0077290970208,0.00062395421841,6.0
92,1,-92,0,0,0.00040141095761,3.7995069732,0.10000000149,1.0,2.5,0.20000000298,2000.0,0.96749349495,0.084374928092,3.6128378759,0.66364932994,0.00787968886,0.00063866026433,0.96749349495,0.084374928092,3.6128378759,0.66364932994,0.00787968886,0.00063866026433,6.0
