,branch,PT,TY,LAB,V_plc,L2-NORM,R,c,ct,h,p,lambda1
49,5,49,0,0,0.019653740115,0.48452760247,0.31497114811,0.14326970555,0.26704331391,0.19181884514,0.081139030822,147.45250004
50,5,50,0,0,0.019653740358,0.48452760065,0.3149711467,0.14326970555,0.26704331208,0.19181884514,0.081139031434,147.46250004
51,5,51,0,0,0.019653740608,0.48452759879,0.31497114526,0.14326970555,0.26704331019,0.19181884514,0.081139032064,147.47250004
52,5,52,0,0,0.019653740851,0.48452759697,0.31497114386,0.14326970555,0.26704330836,0.19181884514,0.081139032678,147.48250004
53,5,53,0,0,0.019653741094,0.48452759516,0.31497114246,0.14326970555,0.26704330652,0.19181884514,0.081139033291,147.49250005
54,5,54,0,0,0.019653741339,0.48452759333,0.31497114105,0.14326970555,0.26704330468,0.19181884514,0.081139033908,147.50250005
55,5,55,0,0,0.019653741585,0.4845275915,0.31497113963,0.14326970555,0.26704330283,0.19181884514,0.081139034526,147.51250005
56,5,56,0,0,0.019653741829,0.48452758968,0.31497113822,0.14326970555,0.26704330098,0.19181884514,0.081139035143,147.52250005
57,5,57,0,0,0.019653742075,0.48452758784,0.3149711368,0.14326970555,0.26704329913,0.19181884514,0.081139035762,147.53250005
58,5,58,0,0,0.019653742318,0.48452758603,0.3149711354,0.14326970555,0.2670432973,0.19181884514,0.081139036375,147.54250005
59,5,59,0,0,0.019653742559,0.48452758423,0.31497113401,0.14326970555,0.26704329548,0.19181884514,0.081139036982,147.55250005
60,5,60,0,0,0.019653742805,0.4845275824,0.31497113259,0.14326970555,0.26704329362,0.19181884514,0.081139037603,147.56250005
61,5,61,0,0,0.01965374305,0.48452758057,0.31497113118,0.14326970555,0.26704329178,0.19181884514,0.081139038219,147.57250005
62,5,62,0,0,0.019653743292,0.48452757877,0.31497112979,0.14326970555,0.26704328996,0.19181884514,0.081139038829,147.58250005
63,5,63,0,0,0.019653743537,0.48452757694,0.31497112837,0.14326970555,0.26704328811,0.19181884514,0.081139039446,147.59250005
64,5,64,0,0,0.01965374378,0.48452757512,0.31497112697,0.14326970555,0.26704328627,0.19181884514,0.08113904006,147.60250006
65,5,65,0,0,0.019653744024,0.4845275733,0.31497112556,0.14326970555,0.26704328443,0.19181884514,0.081139040675,147.61250006
66,5,66,0,0,0.019653744269,0.48452757147,0.31497112415,0.14326970555,0.26704328258,0.19181884514,0.081139041293,147.62250006
67,5,67,0,0,0.019653744509,0.48452756968,0.31497112276,0.14326970555,0.26704328078,0.19181884514,0.081139041897,147.63250006
68,5,68,0,0,0.019653744753,0.48452756787,0.31497112136,0.14326970555,0.26704327894,0.19181884514,0.081139042512,147.64250006
69,5,69,0,0,0.019653744995,0.48452756606,0.31497111997,0.14326970555,0.26704327712,0.19181884514,0.08113904312,147.65250006
70,5,70,0,0,0.019653745239,0.48452756424,0.31497111856,0.14326970555,0.26704327528,0.19181884514,0.081139043735,147.66250006
71,5,71,0,0,0.019653745481,0.48452756244,0.31497111716,0.14326970555,0.26704327345,0.19181884514,0.081139044347,147.67250006
72,5,72,0,0,0.019653745727,0.4845275606,0.31497111574,0.14326970555,0.26704327159,0.19181884514,0.081139044967,147.68250006
73,5,73,0,0,0.019653745968,0.4845275588,0.31497111435,0.14326970555,0.26704326977,0.19181884514,0.081139045575,147.69250006
74,5,74,0,0,0.01965374621,0.484527557,0.31497111295,0.14326970555,0.26704326795,0.19181884514,0.081139046185,147.70250006
75,5,75,0,0,0.019653746453,0.48452755519,0.31497111156,0.14326970555,0.26704326612,0.19181884514,0.081139046796,147.71250007
76,5,76,0,0,0.019653746695,0.48452755338,0.31497111016,0.14326970555,0.2670432643,0.19181884514,0.081139047406,147.72250007
77,5,77,0,0,0.019653746938,0.48452755156,0.31497110876,0.14326970555,0.26704326246,0.19181884514,0.081139048019,147.73250007
78,5,78,0,0,0.019653747178,0.48452754977,0.31497110737,0.14326970555,0.26704326065,0.19181884514,0.081139048625,147.74250007
79,5,79,0,0,0.01965374742,0.48452754797,0.31497110598,0.14326970555,0.26704325883,0.19181884514,0.081139049233,147.75250007
80,5,80,0,0,0.019653747662,0.48452754617,0.31497110458,0.14326970555,0.26704325701,0.19181884514,0.081139049843,147.76250007
81,5,81,0,0,0.019653747903,0.48452754437,0.31497110319,0.14326970555,0.26704325519,0.19181884514,0.081139050451,147.77250007
82,5,82,0,0,0.019653748144,0.48452754257,0.3149711018,0.14326970555,0.26704325337,0.19181884514,0.08113905106,147.78250007
83,5,83,0,0,0.019653748385,0.48452754077,0.31497110041,0.14326970555,0.26704325155,0.19181884514,0.081139051666,147.79250007
84,5,84,0,0,0.01965374863,0.48452753894,0.314971099,0.14326970555,0.2670432497,0.19181884514,0.081139052284,147.80250007
85,5,85,0,0,0.019653748869,0.48452753716,0.31497109762,0.14326970555,0.26704324791,0.19181884514,0.081139052885,147.81250007
86,5,86,0,0,0.019653749111,0.48452753536,0.31497109623,0.14326970555,0.26704324608,0.19181884514,0.081139053494,147.82250008
87,5,87,0,0,0.019653749352,0.48452753356,0.31497109484,0.14326970555,0.26704324426,0.19181884514,0.081139054104,147.83250008
88,5,88,0,0,0.019653749592,0.48452753177,0.31497109345,0.14326970555,0.26704324245,0.19181884514,0.081139054707,147.84250008
89,5,89,0,0,0.019653749831,0.48452752998,0.31497109207,0.14326970555,0.26704324065,0.19181884514,0.081139055311,147.85250008
90,5,90,0,0,0.019653750077,0.48452752815,0.31497109066,0.14326970555,0.2670432388,0.19181884514,0.081139055929,147.86250008
91,5,91,0,0,0.019653750312,0.4845275264,0.3149710893,0.14326970555,0.26704323702,0.19181884514,0.081139056522,147.87250008
92,5,92,0,0,0.019653750554,0.48452752459,0.31497108791,0.14326970555,0.2670432352,0.19181884514,0.081139057132,147.88250008
93,5,93,0,0,0.019653750793,0.48452752281,0.31497108653,0.14326970555,0.26704323339,0.19181884514,0.081139057736,147.89250008
94,5,94,0,0,0.019653751036,0.484527521,0.31497108513,0.14326970555,0.26704323157,0.19181884514,0.081139058347,147.90250008
95,5,95,0,0,0.019653751276,0.4845275192,0.31497108374,0.14326970555,0.26704322975,0.19181884514,0.081139058953,147.91250008
96,5,96,0,0,0.019653751515,0.48452751742,0.31497108236,0.14326970555,0.26704322795,0.19181884514,0.081139059555,147.92250008
97,5,97,0,0,0.019653751755,0.48452751563,0.31497108098,0.14326970555,0.26704322614,0.19181884514,0.08113906016,147.93250009
98,5,98,0,0,0.019653751992,0.48452751386,0.31497107961,0.14326970555,0.26704322436,0.19181884514,0.081139060757,147.94250009
99,5,99,0,0,0.019653752233,0.48452751207,0.31497107822,0.14326970555,0.26704322254,0.19181884514,0.081139061364,147.95250009
100,5,100,0,0,0.019653752475,0.48452751026,0.31497107683,0.14326970555,0.26704322071,0.19181884514,0.081139061974,147.96250009
101,5,101,0,0,0.019653752709,0.48452750851,0.31497107548,0.14326970555,0.26704321895,0.19181884514,0.081139062565,147.97250009
102,5,102,0,0,0.019653752952,0.4845275067,0.31497107408,0.14326970555,0.26704321712,0.19181884514,0.081139063176,147.98250009
103,5,103,0,0,0.019653753191,0.48452750492,0.3149710727,0.14326970555,0.26704321531,0.19181884514,0.08113906378,147.99250009
104,5,104,0,0,0.01965375343,0.48452750314,0.31497107132,0.14326970555,0.26704321351,0.19181884514,0.081139064382,148.00250009
105,5,105,0,0,0.019653753669,0.48452750135,0.31497106994,0.14326970555,0.26704321171,0.19181884514,0.081139064984,148.01250009
106,5,106,0,0,0.01965375391,0.48452749956,0.31497106855,0.14326970555,0.2670432099,0.19181884514,0.08113906559,148.02250009
107,5,107,0,0,0.019653754147,0.48452749779,0.31497106719,0.14326970555,0.26704320811,0.19181884514,0.081139066187,148.0325001
108,5,108,0,0,0.019653754385,0.48452749602,0.31497106582,0.14326970555,0.26704320632,0.19181884514,0.081139066787,148.0425001
109,5,109,0,0,0.019653754624,0.48452749423,0.31497106443,0.14326970555,0.26704320451,0.19181884514,0.081139067391,148.0525001
110,5,110,0,0,0.019653754863,0.48452749244,0.31497106305,0.14326970555,0.26704320271,0.19181884514,0.081139067994,148.0625001
111,5,111,0,0,0.019653755101,0.48452749067,0.31497106168,0.14326970555,0.26704320091,0.19181884514,0.081139068594,148.0725001
112,5,112,0,0,0.019653755339,0.48452748889,0.31497106031,0.14326970555,0.26704319912,0.19181884514,0.081139069193,148.0825001
113,5,113,0,0,0.019653755578,0.48452748711,0.31497105893,0.14326970555,0.26704319731,0.19181884514,0.081139069796,148.0925001
114,5,114,0,0,0.019653755816,0.48452748533,0.31497105756,0.14326970555,0.26704319552,0.19181884514,0.081139070396,148.1025001
115,5,115,0,0,0.019653756052,0.48452748357,0.3149710562,0.14326970555,0.26704319374,0.19181884514,0.081139070991,148.1125001
116,5,116,0,0,0.019653756291,0.48452748179,0.31497105482,0.14326970555,0.26704319194,0.19181884514,0.081139071593,148.1225001
117,5,117,0,0,0.01965375653,0.48452748001,0.31497105344,0.14326970555,0.26704319014,0.19181884514,0.081139072194,148.1325001
118,5,118,0,0,0.019653756764,0.48452747826,0.31497105209,0.14326970555,0.26704318837,0.19181884514,0.081139072785,148.14250011
119,5,119,0,0,0.019653757005,0.48452747647,0.31497105071,0.14326970555,0.26704318656,0.19181884514,0.081139073391,148.15250011
120,5,120,0,0,0.019653757242,0.4845274747,0.31497104934,0.14326970555,0.26704318477,0.19181884514,0.081139073988,148.16250011
121,5,121,0,0,0.019653757476,0.48452747296,0.31497104799,0.14326970555,0.26704318301,0.19181884514,0.081139074578,148.17250011
122,5,122,0,0,0.019653757714,0.48452747118,0.31497104661,0.14326970555,0.26704318121,0.19181884513,0.081139075179,148.18250011
123,5,123,0,0,0.019653757952,0.4845274694,0.31497104524,0.14326970555,0.26704317942,0.19181884513,0.081139075779,148.19250011
124,5,124,0,0,0.019653758187,0.48452746765,0.31497104389,0.14326970555,0.26704317765,0.19181884513,0.08113907637,148.20250011
125,5,125,0,0,0.019653758424,0.48452746588,0.31497104252,0.14326970555,0.26704317585,0.19181884513,0.081139076969,148.21250011
126,5,126,0,0,0.019653758662,0.4845274641,0.31497104115,0.14326970555,0.26704317406,0.19181884513,0.081139077569,148.22250011
127,5,127,0,0,0.019653758893,0.48452746238,0.31497103981,0.14326970555,0.26704317232,0.19181884513,0.081139078151,148.23250011
128,5,128,0,0,0.019653759137,0.48452746057,0.31497103841,0.14326970555,0.26704317048,0.19181884513,0.081139078764,148.24250011
129,5,129,0,0,0.019653759371,0.48452745882,0.31497103706,0.14326970555,0.26704316872,0.19181884513,0.081139079354,148.25250012
130,5,130,0,0,0.019653759608,0.48452745705,0.31497103569,0.14326970555,0.26704316693,0.19181884513,0.081139079952,148.26250012
131,5,131,0,0,0.019653759843,0.4845274553,0.31497103434,0.14326970555,0.26704316516,0.19181884513,0.081139080545,148.27250012
132,5,132,0,0,0.019653760079,0.48452745354,0.31497103298,0.14326970555,0.26704316338,0.19181884513,0.081139081139,148.28250012
133,5,133,0,0,0.019653760314,0.48452745178,0.31497103162,0.14326970555,0.26704316161,0.19181884513,0.081139081732,148.29250012
134,5,134,0,0,0.019653760553,0.48452745,0.31497103024,0.14326970555,0.2670431598,0.19181884513,0.081139082335,148.30250012
135,5,135,0,0,0.019653760785,0.48452744827,0.31497102891,0.14326970555,0.26704315806,0.19181884513,0.081139082919,148.31250012
136,5,136,0,0,0.019653761021,0.48452744651,0.31497102754,0.14326970555,0.26704315628,0.19181884513,0.081139083514,148.32250012
137,5,137,0,0,0.019653761255,0.48452744477,0.3149710262,0.14326970555,0.26704315451,0.19181884513,0.081139084102,148.33250012
138,5,138,0,0,0.019653761493,0.48452744299,0.31497102482,0.14326970555,0.26704315272,0.19181884513,0.081139084703,148.34250012
139,5,139,0,0,0.01965376173,0.48452744122,0.31497102346,0.14326970555,0.26704315093,0.19181884513,0.0811390853,148.35250012
140,5,140,0,0,0.019653761965,0.48452743947,0.3149710221,0.14326970555,0.26704314916,0.19181884513,0.081139085892,148.36250013
141,5,141,0,0,0.019653762198,0.48452743773,0.31497102076,0.14326970555,0.2670431474,0.19181884513,0.081139086479,148.37250013
142,5,142,0,0,0.019653762433,0.48452743598,0.3149710194,0.14326970555,0.26704314563,0.19181884513,0.081139087072,148.38250013
143,5,143,0,0,0.019653762668,0.48452743422,0.31497101804,0.14326970555,0.26704314385,0.19181884513,0.081139087666,148.39250013
144,5,144,0,0,0.019653762903,0.48452743247,0.31497101669,0.14326970555,0.26704314209,0.19181884513,0.081139088256,148.40250013
145,5,145,0,0,0.019653763137,0.48452743073,0.31497101534,0.14326970555,0.26704314032,0.19181884513,0.081139088846,148.41250013
146,5,146,0,0,0.019653763371,0.48452742897,0.31497101399,0.14326970555,0.26704313855,0.19181884513,0.081139089438,148.42250013
147,5,147,0,0,0.019653763607,0.48452742722,0.31497101263,0.14326970555,0.26704313678,0.19181884513,0.08113909003,148.43250013
148,5,148,0,0,0.019653763838,0.4845274255,0.3149710113,0.14326970555,0.26704313504,0.19181884513,0.081139090613,148.44250013
149,5,149,0,0,0.019653764072,0.48452742375,0.31497100995,0.14326970555,0.26704313327,0.19181884513,0.081139091203,148.45250013
150,5,150,0,0,0.019653764308,0.48452742199,0.31497100859,0.14326970555,0.26704313149,0.19181884513,0.081139091798,148.46250014
151,5,151,0,0,0.019653764538,0.48452742027,0.31497100726,0.14326970555,0.26704312976,0.19181884513,0.081139092379,148.47250014
152,5,152,0,0,0.019653764776,0.4845274185,0.31497100589,0.14326970555,0.26704312797,0.19181884513,0.081139092977,148.48250014
153,5,153,0,0,0.019653765008,0.48452741677,0.31497100455,0.14326970555,0.26704312621,0.19181884513,0.081139093562,148.49250014
154,5,154,0,0,0.019653765243,0.48452741502,0.3149710032,0.14326970555,0.26704312444,0.19181884513,0.081139094154,148.50250014
155,5,155,0,0,0.019653765477,0.48452741327,0.31497100185,0.14326970555,0.26704312268,0.19181884513,0.081139094743,148.51250014
156,5,156,0,0,0.01965376571,0.48452741153,0.31497100051,0.14326970555,0.26704312092,0.19181884513,0.081139095331,148.52250014
157,5,157,0,0,0.019653765939,0.48452740982,0.31497099918,0.14326970555,0.26704311919,0.19181884513,0.081139095909,148.53250014
158,5,158,0,0,0.019653766174,0.48452740807,0.31497099783,0.14326970555,0.26704311742,0.19181884513,0.081139096502,148.54250014
159,5,159,0,0,0.019653766408,0.48452740632,0.31497099648,0.14326970555,0.26704311566,0.19181884513,0.08113909709,148.55250014
160,5,160,0,0,0.019653766643,0.48452740457,0.31497099512,0.14326970555,0.26704311389,0.19181884513,0.081139097683,148.56250014
161,5,161,0,0,0.019653766877,0.48452740283,0.31497099378,0.14326970555,0.26704311212,0.19181884513,0.081139098272,148.57250015
162,5,162,0,0,0.019653767107,0.4845274011,0.31497099245,0.14326970555,0.26704311038,0.19181884513,0.081139098854,148.58250015
163,5,163,0,0,0.01965376734,0.48452739937,0.3149709911,0.14326970555,0.26704310863,0.19181884513,0.08113909944,148.59250015
164,5,164,0,0,0.019653767571,0.48452739765,0.31497098977,0.14326970555,0.26704310689,0.19181884513,0.081139100022,148.60250015
165,5,165,0,0,0.019653767801,0.48452739593,0.31497098845,0.14326970555,0.26704310515,0.19181884513,0.081139100602,148.61250015
166,5,166,0,0,0.019653768037,0.48452739417,0.31497098708,0.14326970555,0.26704310338,0.19181884513,0.081139101196,148.62250015
167,5,167,0,0,0.019653768269,0.48452739244,0.31497098575,0.14326970555,0.26704310162,0.19181884513,0.081139101782,148.63250015
168,5,168,0,0,0.019653768499,0.48452739073,0.31497098442,0.14326970555,0.26704309989,0.19181884513,0.08113910236,148.64250015
169,5,169,0,0,0.019653768733,0.48452738898,0.31497098307,0.14326970555,0.26704309813,0.19181884513,0.081139102951,148.65250015
170,5,170,0,0,0.019653768964,0.48452738725,0.31497098174,0.14326970555,0.26704309639,0.19181884513,0.081139103533,148.66250015
171,5,171,0,0,0.019653769197,0.48452738551,0.31497098039,0.14326970555,0.26704309463,0.19181884513,0.081139104121,148.67250015
172,5,172,0,0,0.01965376943,0.48452738378,0.31497097905,0.14326970555,0.26704309288,0.19181884513,0.081139104706,148.68250016
173,5,173,0,0,0.019653769659,0.48452738207,0.31497097773,0.14326970555,0.26704309115,0.19181884513,0.081139105285,148.69250016
174,5,174,0,0,0.01965376989,0.48452738035,0.3149709764,0.14326970555,0.2670430894,0.19181884513,0.081139105867,148.70250016
175,5,175,0,0,0.019653770119,0.48452737864,0.31497097508,0.14326970555,0.26704308768,0.19181884513,0.081139106444,148.71250016
176,5,176,0,0,0.019653770355,0.48452737688,0.31497097372,0.14326970555,0.2670430859,0.19181884513,0.081139107039,148.72250016
177,5,177,0,0,0.019653770581,0.48452737519,0.31497097241,0.14326970555,0.26704308419,0.19181884513,0.08113910761,148.73250016
178,5,178,0,0,0.019653770813,0.48452737346,0.31497097107,0.14326970555,0.26704308244,0.19181884513,0.081139108194,148.74250016
179,5,179,0,0,0.019653771045,0.48452737173,0.31497096974,0.14326970555,0.26704308069,0.19181884513,0.081139108779,148.75250016
180,5,180,0,0,0.019653771275,0.48452737001,0.31497096841,0.14326970555,0.26704307896,0.19181884513,0.081139109358,148.76250016
181,5,181,0,0,0.019653771508,0.48452736828,0.31497096707,0.14326970555,0.26704307721,0.19181884513,0.081139109944,148.77250016
182,5,182,0,0,0.019653771738,0.48452736656,0.31497096574,0.14326970555,0.26704307547,0.19181884513,0.081139110525,148.78250016
183,5,183,0,0,0.019653771965,0.48452736487,0.31497096443,0.14326970555,0.26704307376,0.19181884513,0.081139111098,148.79250017
184,5,184,0,0,0.019653772199,0.48452736312,0.31497096308,0.14326970555,0.26704307199,0.19181884513,0.081139111686,148.80250017
185,5,185,0,0,0.019653772428,0.48452736141,0.31497096176,0.14326970555,0.26704307026,0.19181884513,0.081139112264,148.81250017
186,5,186,0,0,0.019653772656,0.48452735972,0.31497096045,0.14326970555,0.26704306855,0.19181884513,0.081139112837,148.82250017
187,5,187,0,0,0.019653772886,0.484527358,0.31497095912,0.14326970555,0.26704306681,0.19181884513,0.081139113418,148.83250017
188,5,188,0,0,0.019653773116,0.48452735628,0.3149709578,0.14326970555,0.26704306508,0.19181884513,0.081139113997,148.84250017
189,5,189,0,0,0.019653773348,0.48452735455,0.31497095646,0.14326970555,0.26704306333,0.19181884513,0.081139114581,148.85250017
190,5,190,0,0,0.019653773579,0.48452735283,0.31497095512,0.14326970555,0.26704306159,0.19181884513,0.081139115165,148.86250017
191,5,191,0,0,0.019653773807,0.48452735112,0.31497095381,0.14326970555,0.26704305987,0.19181884513,0.08113911574,148.87250017
192,5,192,0,0,0.019653774036,0.48452734942,0.31497095249,0.14326970555,0.26704305814,0.19181884513,0.081139116317,148.88250017
193,5,193,0,0,0.019653774265,0.48452734771,0.31497095117,0.14326970555,0.26704305642,0.19181884513,0.081139116893,148.89250018
194,5,194,0,0,0.019653774494,0.484527346,0.31497094985,0.14326970555,0.26704305469,0.19181884513,0.081139117471,148.90250018
195,5,195,0,0,0.019653774724,0.48452734429,0.31497094852,0.14326970555,0.26704305295,0.19181884513,0.081139118051,148.91250018
196,5,196,0,0,0.019653774951,0.48452734259,0.31497094721,0.14326970555,0.26704305124,0.19181884513,0.081139118623,148.92250018
197,5,197,0,0,0.019653775183,0.48452734086,0.31497094588,0.14326970555,0.2670430495,0.19181884513,0.081139119207,148.93250018
198,5,198,0,0,0.019653775412,0.48452733915,0.31497094455,0.14326970555,0.26704304777,0.19181884513,0.081139119784,148.94250018
199,5,199,0,0,0.019653775638,0.48452733747,0.31497094325,0.14326970555,0.26704304607,0.19181884513,0.081139120353,148.95250018
200,5,200,0,0,0.019653775865,0.48452733577,0.31497094194,0.14326970555,0.26704304435,0.19181884513,0.081139120927,148.96250018
201,5,201,0,0,0.019653776096,0.48452733405,0.31497094061,0.14326970555,0.26704304261,0.19181884513,0.081139121509,148.97250018
202,5,202,0,0,0.019653776325,0.48452733234,0.31497093929,0.14326970555,0.26704304088,0.19181884513,0.081139122085,148.98250018
203,5,203,0,0,0.019653776553,0.48452733064,0.31497093798,0.14326970555,0.26704303917,0.19181884513,0.08113912266,148.99250018
204,5,204,0,0,0.019653776785,0.48452732891,0.31497093664,0.14326970555,0.26704303742,0.19181884513,0.081139123244,149.00250019
205,5,205,0,0,0.019653777008,0.48452732725,0.31497093535,0.14326970555,0.26704303573,0.19181884513,0.081139123807,149.01250019
206,5,206,0,0,0.019653777237,0.48452732554,0.31497093403,0.14326970555,0.26704303401,0.19181884513,0.081139124384,149.02250019
207,5,207,0,0,0.019653777465,0.48452732384,0.31497093272,0.14326970555,0.26704303229,0.19181884513,0.081139124958,149.03250019
208,5,208,0,0,0.019653777692,0.48452732214,0.3149709314,0.14326970555,0.26704303057,0.19181884513,0.081139125532,149.04250019
209,5,209,0,0,0.019653777919,0.48452732045,0.3149709301,0.14326970555,0.26704302886,0.19181884513,0.081139126104,149.05250019
210,5,210,0,0,0.019653778149,0.48452731873,0.31497092877,0.14326970555,0.26704302713,0.19181884513,0.081139126684,149.06250019
211,5,211,0,0,0.019653778377,0.48452731703,0.31497092745,0.14326970555,0.26704302541,0.19181884513,0.081139127259,149.07250019
212,5,212,0,0,0.019653778604,0.48452731534,0.31497092614,0.14326970555,0.2670430237,0.19181884513,0.08113912783,149.08250019
213,5,213,0,0,0.01965377883,0.48452731366,0.31497092484,0.14326970555,0.26704302199,0.19181884513,0.081139128399,149.09250019
214,5,214,0,0,0.019653779055,0.48452731198,0.31497092354,0.14326970555,0.2670430203,0.19181884513,0.081139128967,149.10250019
