,branch,PT,TY,LAB,V_plc,L2-NORM,R,c,ct,h,p,lambda1
116,5,116,0,0,0.019653700011,0.48452790164,0.31497137938,0.14326970555,0.26704361629,0.19181884516,0.081138929745,145.8774999
117,5,117,0,0,0.019653699746,0.48452790361,0.3149713809,0.14326970555,0.26704361829,0.19181884516,0.081138929077,145.8674999
118,5,118,0,0,0.019653699479,0.48452790561,0.31497138245,0.14326970555,0.26704362031,0.19181884516,0.081138928403,145.8574999
119,5,119,0,0,0.01965369922,0.48452790754,0.31497138394,0.14326970555,0.26704362227,0.19181884516,0.08113892775,145.84749989
120,5,120,0,0,0.01965369895,0.48452790955,0.3149713855,0.14326970555,0.2670436243,0.19181884516,0.08113892707,145.83749989
121,5,121,0,0,0.019653698687,0.48452791151,0.31497138701,0.14326970555,0.26704362628,0.19181884516,0.081138926408,145.82749989
122,5,122,0,0,0.019653698419,0.48452791352,0.31497138856,0.14326970555,0.2670436283,0.19181884516,0.081138925731,145.81749989
123,5,123,0,0,0.01965369816,0.48452791545,0.31497139006,0.14326970555,0.26704363026,0.19181884516,0.081138925078,145.80749989
124,5,124,0,0,0.019653697893,0.48452791744,0.31497139159,0.14326970555,0.26704363227,0.19181884516,0.081138924405,145.79749989
125,5,125,0,0,0.019653697626,0.48452791943,0.31497139313,0.14326970555,0.26704363428,0.19181884516,0.081138923733,145.78749989
126,5,126,0,0,0.01965369736,0.48452792141,0.31497139466,0.14326970555,0.26704363628,0.19181884516,0.081138923063,145.77749989
127,5,127,0,0,0.019653697096,0.48452792338,0.31497139619,0.14326970555,0.26704363828,0.19181884516,0.081138922397,145.76749989
128,5,128,0,0,0.019653696829,0.48452792538,0.31497139773,0.14326970555,0.26704364029,0.19181884516,0.081138921724,145.75749989
129,5,129,0,0,0.019653696564,0.48452792735,0.31497139926,0.14326970555,0.26704364229,0.19181884516,0.081138921056,145.74749989
130,5,130,0,0,0.0196536963,0.48452792933,0.31497140078,0.14326970555,0.26704364428,0.19181884516,0.08113892039,145.73749988
131,5,131,0,0,0.019653696032,0.48452793132,0.31497140233,0.14326970555,0.2670436463,0.19181884516,0.081138919715,145.72749988
132,5,132,0,0,0.019653695765,0.48452793332,0.31497140387,0.14326970555,0.26704364832,0.19181884516,0.081138919042,145.71749988
133,5,133,0,0,0.019653695499,0.4845279353,0.3149714054,0.14326970555,0.26704365032,0.19181884516,0.081138918372,145.70749988
134,5,134,0,0,0.019653695233,0.48452793728,0.31497140693,0.14326970555,0.26704365232,0.19181884516,0.081138917703,145.69749988
135,5,135,0,0,0.019653694968,0.48452793926,0.31497140846,0.14326970555,0.26704365432,0.19181884516,0.081138917034,145.68749988
136,5,136,0,0,0.019653694695,0.4845279413,0.31497141004,0.14326970555,0.26704365638,0.19181884516,0.081138916345,145.67749988
137,5,137,0,0,0.019653694435,0.48452794323,0.31497141153,0.14326970555,0.26704365834,0.19181884516,0.081138915691,145.66749988
138,5,138,0,0,0.019653694164,0.48452794526,0.3149714131,0.14326970555,0.26704366039,0.19181884516,0.081138915007,145.65749988
139,5,139,0,0,0.019653693898,0.48452794724,0.31497141463,0.14326970555,0.26704366239,0.19181884516,0.081138914338,145.64749988
140,5,140,0,0,0.019653693629,0.48452794925,0.31497141618,0.14326970555,0.26704366442,0.19181884516,0.081138913658,145.63749988
141,5,141,0,0,0.019653693361,0.48452795125,0.31497141773,0.14326970555,0.26704366644,0.19181884516,0.081138912984,145.62749987
142,5,142,0,0,0.019653693094,0.48452795324,0.31497141927,0.14326970555,0.26704366845,0.19181884516,0.081138912312,145.61749987
143,5,143,0,0,0.019653692828,0.48452795522,0.3149714208,0.14326970555,0.26704367046,0.19181884516,0.08113891164,145.60749987
144,5,144,0,0,0.01965369256,0.48452795723,0.31497142235,0.14326970554,0.26704367248,0.19181884516,0.081138910963,145.59749987
145,5,145,0,0,0.019653692293,0.48452795922,0.31497142389,0.14326970554,0.2670436745,0.19181884516,0.081138910291,145.58749987
146,5,146,0,0,0.019653692022,0.48452796124,0.31497142545,0.14326970554,0.26704367654,0.19181884516,0.081138909609,145.57749987
147,5,147,0,0,0.019653691758,0.48452796321,0.31497142697,0.14326970554,0.26704367853,0.19181884516,0.081138908942,145.56749987
148,5,148,0,0,0.019653691489,0.48452796522,0.31497142853,0.14326970554,0.26704368056,0.19181884516,0.081138908264,145.55749987
149,5,149,0,0,0.019653691219,0.48452796723,0.31497143008,0.14326970554,0.26704368259,0.19181884516,0.081138907584,145.54749987
150,5,150,0,0,0.019653690952,0.48452796922,0.31497143162,0.14326970554,0.26704368461,0.19181884516,0.081138906911,145.53749987
151,5,151,0,0,0.019653690682,0.48452797123,0.31497143317,0.14326970554,0.26704368664,0.19181884516,0.081138906233,145.52749987
152,5,152,0,0,0.019653690415,0.48452797322,0.31497143472,0.14326970554,0.26704368865,0.19181884516,0.081138905559,145.51749986
153,5,153,0,0,0.019653690145,0.48452797524,0.31497143627,0.14326970554,0.26704369069,0.19181884516,0.081138904879,145.50749986
154,5,154,0,0,0.019653689874,0.48452797726,0.31497143784,0.14326970554,0.26704369273,0.19181884516,0.081138904194,145.49749986
155,5,155,0,0,0.019653689607,0.48452797925,0.31497143938,0.14326970554,0.26704369475,0.19181884516,0.081138903521,145.48749986
156,5,156,0,0,0.019653689337,0.48452798127,0.31497144093,0.14326970554,0.26704369678,0.19181884516,0.081138902842,145.47749986
157,5,157,0,0,0.019653689067,0.48452798328,0.31497144249,0.14326970554,0.26704369882,0.19181884516,0.081138902162,145.46749986
158,5,158,0,0,0.019653688796,0.4845279853,0.31497144405,0.14326970554,0.26704370086,0.19181884516,0.081138901478,145.45749986
159,5,159,0,0,0.019653688528,0.4845279873,0.3149714456,0.14326970554,0.26704370288,0.19181884516,0.081138900802,145.44749986
160,5,160,0,0,0.019653688258,0.48452798932,0.31497144716,0.14326970554,0.26704370492,0.19181884516,0.081138900121,145.43749986
161,5,161,0,0,0.01965368799,0.48452799131,0.3149714487,0.14326970554,0.26704370694,0.19181884516,0.081138899447,145.42749986
162,5,162,0,0,0.019653687718,0.48452799334,0.31497145027,0.14326970554,0.26704370899,0.19181884516,0.081138898761,145.41749986
163,5,163,0,0,0.019653687446,0.48452799537,0.31497145184,0.14326970554,0.26704371104,0.19181884516,0.081138898075,145.40749985
164,5,164,0,0,0.019653687177,0.48452799738,0.31497145339,0.14326970554,0.26704371307,0.19181884516,0.081138897397,145.39749985
165,5,165,0,0,0.019653686905,0.48452799941,0.31497145496,0.14326970554,0.26704371512,0.19181884516,0.081138896711,145.38749985
166,5,166,0,0,0.019653686637,0.48452800141,0.3149714565,0.14326970554,0.26704371714,0.19181884516,0.081138896036,145.37749985
167,5,167,0,0,0.019653686366,0.48452800343,0.31497145807,0.14326970554,0.26704371919,0.19181884516,0.081138895352,145.36749985
168,5,168,0,0,0.019653686094,0.48452800546,0.31497145963,0.14326970554,0.26704372123,0.19181884516,0.081138894669,145.35749985
169,5,169,0,0,0.01965368582,0.4845280075,0.31497146121,0.14326970554,0.2670437233,0.19181884516,0.081138893978,145.34749985
170,5,170,0,0,0.019653685554,0.48452800949,0.31497146275,0.14326970554,0.2670437253,0.19181884516,0.081138893307,145.33749985
171,5,171,0,0,0.01965368528,0.48452801153,0.31497146433,0.14326970554,0.26704372737,0.19181884516,0.081138892616,145.32749985
172,5,172,0,0,0.019653685009,0.48452801355,0.31497146589,0.14326970554,0.26704372941,0.19181884516,0.081138891934,145.31749985
173,5,173,0,0,0.019653684736,0.48452801559,0.31497146747,0.14326970554,0.26704373147,0.19181884516,0.081138891246,145.30749985
174,5,174,0,0,0.019653684464,0.48452801762,0.31497146904,0.14326970554,0.26704373353,0.19181884516,0.081138890559,145.29749984
175,5,175,0,0,0.019653684193,0.48452801964,0.3149714706,0.14326970554,0.26704373557,0.19181884516,0.081138889877,145.28749984
176,5,176,0,0,0.019653683922,0.48452802166,0.31497147216,0.14326970554,0.26704373761,0.19181884516,0.081138889194,145.27749984
177,5,177,0,0,0.019653683653,0.48452802367,0.31497147371,0.14326970554,0.26704373964,0.19181884516,0.081138888516,145.26749984
178,5,178,0,0,0.019653683378,0.48452802572,0.3149714753,0.14326970554,0.26704374171,0.19181884516,0.081138887824,145.25749984
179,5,179,0,0,0.019653683102,0.48452802778,0.31497147689,0.14326970554,0.2670437438,0.19181884516,0.081138887126,145.24749984
180,5,180,0,0,0.019653682833,0.48452802979,0.31497147844,0.14326970554,0.26704374582,0.19181884516,0.081138886449,145.23749984
181,5,181,0,0,0.01965368256,0.48452803182,0.31497148001,0.14326970554,0.26704374788,0.19181884516,0.081138885762,145.22749984
182,5,182,0,0,0.019653682286,0.48452803387,0.3149714816,0.14326970554,0.26704374995,0.19181884517,0.081138885069,145.21749984
183,5,183,0,0,0.019653682014,0.4845280359,0.31497148317,0.14326970554,0.267043752,0.19181884517,0.081138884384,145.20749984
184,5,184,0,0,0.019653681741,0.48452803793,0.31497148474,0.14326970554,0.26704375405,0.19181884517,0.081138883697,145.19749984
185,5,185,0,0,0.019653681468,0.48452803997,0.31497148631,0.14326970554,0.26704375611,0.19181884517,0.081138883009,145.18749983
186,5,186,0,0,0.019653681194,0.48452804202,0.31497148789,0.14326970554,0.26704375818,0.19181884517,0.081138882317,145.17749983
187,5,187,0,0,0.019653680921,0.48452804405,0.31497148946,0.14326970554,0.26704376024,0.19181884517,0.081138881631,145.16749983
188,5,188,0,0,0.019653680649,0.48452804608,0.31497149104,0.14326970554,0.26704376229,0.19181884517,0.081138880943,145.15749983
189,5,189,0,0,0.019653680375,0.48452804813,0.31497149262,0.14326970554,0.26704376436,0.19181884517,0.081138880252,145.14749983
190,5,190,0,0,0.019653680102,0.48452805016,0.31497149419,0.14326970554,0.26704376642,0.19181884517,0.081138879564,145.13749983
191,5,191,0,0,0.019653679829,0.4845280522,0.31497149577,0.14326970554,0.26704376847,0.19181884517,0.081138878877,145.12749983
192,5,192,0,0,0.019653679552,0.48452805426,0.31497149736,0.14326970554,0.26704377056,0.19181884517,0.08113887818,145.11749983
193,5,193,0,0,0.019653679283,0.48452805627,0.31497149891,0.14326970554,0.26704377259,0.19181884517,0.081138877501,145.10749983
194,5,194,0,0,0.019653679005,0.48452805834,0.31497150052,0.14326970554,0.26704377469,0.19181884517,0.081138876801,145.09749983
195,5,195,0,0,0.019653678733,0.48452806037,0.31497150209,0.14326970554,0.26704377674,0.19181884517,0.081138876115,145.08749983
196,5,196,0,0,0.019653678456,0.48452806244,0.31497150368,0.14326970554,0.26704377883,0.19181884517,0.081138875416,145.07749983
197,5,197,0,0,0.019653678179,0.48452806451,0.31497150528,0.14326970554,0.26704378092,0.19181884517,0.081138874719,145.06749982
198,5,198,0,0,0.019653677909,0.48452806652,0.31497150684,0.14326970554,0.26704378295,0.19181884517,0.081138874038,145.05749982
199,5,199,0,0,0.01965367763,0.4845280686,0.31497150844,0.14326970554,0.26704378505,0.19181884517,0.081138873336,145.04749982
200,5,200,0,0,0.019653677358,0.48452807063,0.31497151002,0.14326970554,0.26704378711,0.19181884517,0.081138872649,145.03749982
201,5,201,0,0,0.019653677082,0.48452807268,0.3149715116,0.14326970554,0.26704378918,0.19181884517,0.081138871955,145.02749982
202,5,202,0,0,0.019653676806,0.48452807474,0.3149715132,0.14326970554,0.26704379126,0.19181884517,0.081138871259,145.01749982
203,5,203,0,0,0.019653676529,0.48452807681,0.31497151479,0.14326970554,0.26704379335,0.19181884517,0.081138870561,145.00749982
204,5,204,0,0,0.019653676253,0.48452807887,0.31497151639,0.14326970554,0.26704379544,0.19181884517,0.081138869865,144.99749982
205,5,205,0,0,0.01965367598,0.48452808091,0.31497151796,0.14326970554,0.2670437975,0.19181884517,0.081138869175,144.98749982
206,5,206,0,0,0.019653675705,0.48452808296,0.31497151955,0.14326970554,0.26704379957,0.19181884517,0.081138868482,144.97749982
207,5,207,0,0,0.019653675426,0.48452808504,0.31497152115,0.14326970554,0.26704380167,0.19181884517,0.081138867781,144.96749982
208,5,208,0,0,0.01965367515,0.4845280871,0.31497152275,0.14326970554,0.26704380375,0.19181884517,0.081138867085,144.95749981
209,5,209,0,0,0.019653674876,0.48452808914,0.31497152433,0.14326970554,0.26704380582,0.19181884517,0.081138866394,144.94749981
210,5,210,0,0,0.019653674596,0.48452809123,0.31497152594,0.14326970554,0.26704380793,0.19181884517,0.081138865689,144.93749981
211,5,211,0,0,0.019653674321,0.48452809329,0.31497152753,0.14326970554,0.26704381001,0.19181884517,0.081138864994,144.92749981
212,5,212,0,0,0.019653674045,0.48452809535,0.31497152912,0.14326970554,0.26704381209,0.19181884517,0.081138864299,144.91749981
213,5,213,0,0,0.019653673769,0.4845280974,0.31497153071,0.14326970554,0.26704381417,0.19181884517,0.081138863603,144.90749981
214,5,214,0,0,0.01965367349,0.48452809949,0.31497153232,0.14326970554,0.26704381627,0.19181884517,0.0811388629,144.89749981
